Elazığ;(22. Yarış Günü);15/07/2026
1. Kosu :   17.45;Maiden/DHÖW/Dişi; 3 Yaşlı Araplar; 57.00kg; 1200m; Kum;;;;Rekor Derece :1.21.14
İkramiye;;;;;Yetiştirici Primi;;;;
1.)395.000 TL;2.)158.000 TL;3.)79.000 TL;4.)39.500 TL;5.)19.750 TL;1.)118.500 TL;2.)47.400 TL;3.)23.700 TL;4.)11.850 TL;5.)5.925 TL;
12;EGENİN PRENSESİ DB SK;4y k k;FATİH AĞA;SEDACIK;57 +0.20;A.H.BAYAR;BOZAN ALTIN;E.AÇMAZ;9;%0.9(13);32;1:48.61;43,30;
13;DENİZİM GÜLÜ KG DB SK;4y k k;DENİZİM;GURBETÇİLE;62,5;M.N.SUNKAR;FEVZİ ERGÜN;S.KARAKEÇİLİ;14;%3.85(7);43;1:49.52;15,55;
14;ÇİMENGÖZ KG DB GKR;5y k  a;AYABAKAN;BESTEN;61;M.E.DOĞAN;HALİL AKGÖBEK;RES.KAYA;13;%1.93(10);38;1:51.18;27,70;
15;MALKOÇ FATİH KG;4y a  a;FATİH AĞA;CANYELDA;54;Ç.CANPOLAT AP;İSMAİL GÜRLER;İ.ATMACA;10;%0.66(14);30;1:53.15;48,75;
16;VARTOALAGÖZ K (Koşmaz);4y a k;FAZIL AĞA;ÜLFET HANIM;54;S.KAPLAN;RAİLE GÜLER;A.IŞIK;12;%1.68(15);26;Koşmaz;;
[(3)ROYALCAN,(12)UĞUR MELEĞİ,] eküridir.GANYAN(4) :7,20 TL, İKİLİ(3/4) :14,20 TL, SIRALI İKİLİ(4/3) :39,95 TL, PLASE(3) :2,05 TL, PLASE(4) :1,40 TL, PLASE İKİLİ(3/14) :32,10 TL, PLASE İKİLİ(3/4) :16,10 TL, PLASE İKİLİ(4/14) :31,90 TL, SIRALI 5 Lİ BAHİS(4/3/14/11/12) :188.495,62 TL, TABELA BAHİS(4/3/14/11) :5.312,02 TL Çıkan 1 Atla: 50,25 TL, TABELA BAHİS SIRASIZ(4/3/14/11) :100,57 TL, 6. ÇİFTE(6/4) :65,40 TL

8. Kosu :   21.30;Maiden/DHÖW/Dişi; 3 Yaşlı Araplar; 57.00kg; 1200m; Kum;;;;Rekor Derece :1.21.14
İkramiye;;;;;Yetiştirici Primi;;;;
1.)395.000 TL;2.)158.000 TL;3.)79.000 TL;4.)39.500 TL;5.)19.750 TL;1.)118.500 TL;2.)47.400 TL;3.)23.700 TL;4.)11.850 TL;5.)5.925 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;RUHİNAZ K;3y k  d;SONALP;DUDU HANIM;57 +0.80;MEH.TAŞKAYA;SAVAŞ ERGİN;R.BARMAN;2;%0.78(12);;1:30.54;38,20;1,5  Boy
2;ROZERİNA KG SK;3y d  d;SERHANTAY;KÜÇÜKCEMRE;59;İ.AKYAVUZ;MEHMET GÜMÜŞKOLAN;MAHMUT DOĞAN;3;%55.98(1);26;1:30.80;1,65;Burun
3;RHEA KG SK;3y k  d;BİÇER;NAZLIÇAKAR;57 +1.00;M.A.AKTÜRK;HÜSEYİN BECENE;MEHM.KAYA;8;%3.36(7);;1:30.81;18,35;6 Boy
4;CANU CİGER KG K;3y a  d;BİLDENHAN;ELVİRA;57;A.AKDEMİR;LÜTFİ ÇELİK;S.KARAKEÇİLİ;1;%7.36(3);22;1:31.78;10,45;5 Boy
5;PRENSES FADİLE KG K;3y k  d;TALİPHAN;ÇİNİKIZ;59;N.ALTIN;İLHAN GÜRLER;E.ALTIN;13;%8.16(2);26;1:32.66;9,85;
6;NALDÖKEN FIRTINASI KG K;3y k  d;DEMİRDÖVEN;ÖZGÜLEN;57 +0.20;H.ALTUNKILIÇ;BEKİR CANPOLAT;M.BULUÇ;7;%1.23(11);;1:32.90;39,15;
7;RENGİNKIZ KG SK;3y k  d;HABERKAN;GÜNEŞLİ;57;A.H.BAYAR;MEHMET GÜNEŞ;E.ALTIN;4;%2.73(8);19;1:33.04;15,55;
8;ADALAR KG K DB;3y k  d;TALİPHAN;RÜZGARCAN;57;İ.KATAR;İLHAN TEKİNALP;İLH.TEKİNALP;5;%6.68(4);26;1:37.15;9,75;
9;SİMAYKIZIM KG SK;3y k  d;ÖZGÜNSOYLUM;WIN FOR ME;57;A.ÇANKAYA;MEHMET DURMAZ;S.KARAKEÇİLİ;10;%0.38(15);;1:41.71;52,45;
10;EMOŞUN KIZI KG K;3y k  d;FAZIL AĞA;BARIŞ OLSUN;57;Y.ÇELİKBAŞ;YAHYA İŞIK;A.IŞIK;12;%2.59(9);19;1:46.34;18,90;
11;VARTUHİM KG K;3y a  d;DİZDAR BEY;GÜZELDİZDAR;57 +0.20;M.IŞIK;GÜNAYDIN SAÇAN;MEHM.KAYA;11;%0.66(13);12;1:48.48;39,30;
12;CAN ARAP KG K;3y a  d;AFRİKAANDER;GECE GÜNEŞİ;57 +2.00;R.DOĞAN;LÜTFİ TURAN;H.TÜRKMAN;6;%1.69(10);;1:51.91;30,75;
13;ZÜLBİYE KIZ KG SK;3y k  d;FATİH AĞA;ÜRKİYECAN;57 +0.30;Y.CENGİZ;MEHMET BECENE;MAHMUT DOĞAN;14;%4.48(5);;1:56.14;14,05;
14;BÜYÜK HATUN KG SK;3y a  d;SABRİNİN ATI;SÖNMEZ GÜZELİ;57 +0.50;M.DOĞAN;ADNAN KAYMAZ;E.ALTIN;15;%3.39(6);;1:57.11;25,25;
15;MÜTEVAZİ KIZ KG DB SK;3y k  d;TURBO;GÜZEL MELEK;57;M.E.DOĞAN;VEHBİ ATEŞ;MAHMUT DOĞAN;9;%0.51(14);14;2:01.84;39,05;
GANYAN(12) :38,20 TL, 7'Lİ PLASE(2,4/10,12/8,10,12/5,8/6,13/3,4,12,16/2,12) :11.826,60 TL, 2. 6'LI GANYAN(12/8,10/8/6/4/12) :Bilen çıkmamıştır, 16,781,739.30 TL devretmiştir., 5'Lİ GANYAN(8,10/8/6/4/12) :2.152.879,72 TL, 4'LÜ GANYAN(8/6/4/12) :75.602,45 TL, 2. 3'LÜ GANYAN(6/4/12) :7.105,90 TL, İKİLİ(2/12) :43,60 TL, SIRALI İKİLİ(12/2) :172,25 TL, PLASE(12) :5,95 TL, PLASE(2) :1,40 TL, PLASE İKİLİ(11/12) :146,10 TL, PLASE İKİLİ(2/11) :20,40 TL, PLASE İKİLİ(2/12) :26,70 TL, SIRALI 5 Lİ BAHİS(12/2/11/6/1) :506.640,93 TL, TABELA BAHİS(12/2/11/6) :11.720,55 TL, TABELA BAHİS SIRASIZ(12/2/11/6) :156,45 TL, 7. ÇİFTE(4/12) :431,50 TL, 7'Lİ GANYAN(2/12/8,10/8/6/4/12) :Bilen çıkmamıştır, 273,083.40 TL devretmiştir.

