2. Kosu :   14.30;ŞARTLI 5/DHÖW/Dişi; 4 Yaşlı Araplar; 58.00kg; 1900m; Çim;;;;Rekor Derece :2.04.59
İkramiye;;;;;Yetiştirici Primi;;;;
1.)730.000 TL;2.)292.000 TL;3.)146.000 TL;4.)73.000 TL;5.)36.500 TL;1.)131.400 TL;2.)52.560 TL;3.)26.280 TL;4.)13.140 TL;5.)6.570 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;GÜLALP KIZI DB SK;4y a k;BESLENEY;AZMİYE SULTAN;56;A.E.ELMAS AP;SUAT BAYBURAN;T.BİRİCİK;6;%15.39(3);52;2:09.00;6,10;2 Boy
2;SEMRAKAYA KG K;4y k k;YÜREKKAYA;ANAYA (FR);56 +2.00;V.DEMİR;AHMET KAYA;M.DEMİRTAŞ;8 - DS;%20.94(1);67;2:09.32;1,95;Burun
3;BERAY SULTAN KG K;4y d k;MİNİFHAT OĞLU;BERAYCAN;55 +2.00;SAL.ÇELİK;BÜLENT TOYDEMİR;M.DEMİROL;5;%28.21(2);76;2:09.33;2,55;1 Boy
4;ZİNAMIN KG SK;4y a k;UÇANBEY;ASSOS;54;E.ÇİZİK;M.SABAHATTİN MALKOÇ;K.ŞENGEL;1;%12.06(4);54;2:09.46;6,40;6 Boy
5;YEŞİLKAYA KG DB SK;4y k k;DEMİRTURBO;HALEPLİKIZ;56;N.AVCİ;AHMET KAYA;M.DEMİRTAŞ;4;%14.5(1);66;2:10.41;1,95;
6;ESENYIL KG SK;4y a k;UÇANBEY;ALTINSARISI;52 +2.00;Y.GÖKÇE AP;CEMİLE AYDIN;C.TURAN;2;%1.65(6);52;2:13.18;25,65;
7;GECE GÜZELİ KG DB SK;4y a k;GÜRSU;GECENİN KRALİÇESİ;53;B.ÇIĞLA AP;M.ROHAT YILDIZ;İ.KÖKSEL;7;%6.78(5);56;2:18.72;15,65;
8;SEDEFLİ KG K DB GKR;4y k k;SERDÜMEN;CENNET;50 +0.50;M.T.ERTAL AP;İLHAN BOYLU;S.GÜNAYDIN;3;%0.46(7);11;2:24.87;40,30;
[(3)SEMRAKAYA,(4)YEŞİLKAYA,] eküridir.GANYAN(1) :6,10 TL, İKİLİ(1/3) :9,60 TL, SIRALI İKİLİ(1/3) :23,75 TL, ÜÇLÜ BAHİS(1/3/5) :135,00 TL, PLASE(1) :2,75 TL, PLASE(3) :2,35 TL, 1. ÇİFTE(10/1) :119,50 TL

3. Kosu :   15.00;ŞARTLI 5; 3 Yaşlı İngilizler; 58.00kg; 1200m; Sentetik;;;;Rekor Derece :1.09.93
İkramiye;;;;;Yetiştirici Primi;;;;
1.)730.000 TL;2.)292.000 TL;3.)146.000 TL;4.)73.000 TL;5.)36.500 TL;1.)131.400 TL;2.)52.560 TL;3.)26.280 TL;4.)13.140 TL;5.)6.570 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;EL GLADIADOR KG K DB;3y d  e;KANEKO;AVVENTURA (USA);58;N.AVCİ;ALİ RIZA ÇELİKOĞLU;U.BİLİK;9 - DS;%45.53(1);92;1:11.90;1,65;Yarım Boy
2;GIRALAMO KG SK;3y d  e;TOUCH THE WOLF;LERZAN;55;Y.GÖKÇE AP;YAVUZ YILMAZ;S.BEKTAŞ;6;%6.45(5);55;1:11.97;14,10;2 Boy
3;BOAZ KG K DB;3y d  e;PAPA CLEM (USA);RIDE HIGH;61;E.AKTUĞ;MURAT ERKAN;H.ACAR;2;%19.11(2);71;1:12.28;4,10;6,5 Boy
4;MERCIER SK;3y a  g;GOOD CURRY;MHYSA;56 +1.40;SAL.ÇELİK;İSMAİL HADİOĞLU;O.ALTUNTAŞ;1;%9.56(4);58;1:13.49;6,40;3,5 Boy
5;TRUE BLUE KG DB SK;3y d  e;VICTOR LUDORUM (GB);MINYA (FR);56;T.YILDIZ;FERHAN GÖKTÜRK;H.BOYRAZ;8 - DS;%12.32(3);58;1:14.10;6,15;
6;GO HER LED KG K;3y d  e;KLIMT (USA);LET HER GO;52 +0.70;E.AVŞAR AP;SERDAL ADALI;K.ARDA;3;%0.21(8);;1:15.60;70,00;
7;BARANIM KING K;3y d  e;VICTOIRE PISA (JPN);LIBERO;50;ZÜL.AYDOĞDİ AP;M.ALİ AKPOLAT;A.TEKDEMİR;5;%0.39(7);;1:15.71;45,05;
8;FLY YAZICI KG K DB GKR;3y d  e;BODEMEISTER (USA);MIA PREZIOSA;50 +0.50;M.T.ERTAL AP;İLHAN BOYLU;S.GÜNAYDIN;7;%0.2(9);10;1:15.73;89,85;
9;KING OF THE FIELD DB SKG SK;3y d  e;SUPER SAVER (USA);JUST WIN;61;V.DEMİR;MEHMET ALİ YARDIMCI;Ö.GÜNELİ;4;%6.22(6);71;1:15.76;14,90;
GANYAN(3) :1,65 TL, İKİLİ(3/4) :9,65 TL, SIRALI İKİLİ(3/4) :11,30 TL, ÜÇLÜ BAHİS(3/4/1) :83,80 TL, PLASE(3) :1,60 TL, PLASE(4) :4,20 TL, 2. ÇİFTE(1/3) :13,95 TL

4. Kosu :   15.30;Handikap 16/Dişi /H1; 3 ve Yukarı İngilizler; kg; 1600m; Çim;;;;Rekor Derece :1.33.05
İkramiye;;;;;Yetiştirici Primi;;;;
1.)730.000 TL;2.)292.000 TL;3.)146.000 TL;4.)73.000 TL;5.)36.500 TL;1.)131.400 TL;2.)52.560 TL;3.)26.280 TL;4.)13.140 TL;5.)6.570 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;AIBHILIN AGAIN KG DB SK;4y d k;LUXOR;AWESOME APHRA (USA);51 +1.60;B.ÇIĞLA AP;OKTAY FERHAN BİTİRMİŞ;HAK.POLAT;4;%16.18(2)  %17.37(2);51;1:36.96;4,40;3,5 Boy
2;DEEP IRON DB SKG SK;4y d k;TOROK (IRE);ANOUCHKA;52 +2.00;Y.GÖKÇE AP;FAHRETTİN ÇAĞDAŞ BARCIN;M.ATAL;9 - DS;%18.01(1)  %18.27(1);51;1:37.48;4,10;4 Boy
3;MARISCAL KG K DB;6y d k;KANEKO;NOTHINGCOMPARESTOU;52 +1.70;N.AVCİ;EROL AŞIK;İ.E.KURAL;2;%11.45(4)  %10.98(4);45;1:38.03;6,75;Yarım Boy
4;PEHLİVAN KIZIM KG SK;5y a k;KANEKO;SAHRA;55,5;E.BOZDAĞ;HASAN PEHLİVAN;C.GÖNÜLTAŞ;1;%14(3)  %13.99(3);60;1:38.08;6,05;Yarım Boy
5;GRAVITY OF LOVE DB SKG SK;5y d k;PACO BOY (IRE);OCEAN GOLD;54 +1.00;BERK.GÖKÇE AP;MAHMUT GÜLGÜL;İ.CANPOLAT;12 - DS;%1.92(12)  %1.71(12);57;1:38.19;32,10;
6;DAYWATCH K;5y d k;GUSTAV KLIMT (IRE);MUBASHERA (USA);51 +1.50;E.AVŞAR AP;ERSEN BÜYÜKTÜRKLER;G.SUBAŞI;3;%6.34(8)  %5.94(8);57;1:38.32;15,00;
7;INTERVAL KG K;4y d k;TOROK (IRE);INTEGRAL;52 +2.00;U.LEVENT AP;ESMER CULFA;Z.TEMUÇİN;5;%7.08(6)  %7.23(6);47;1:38.59;9,55;
8;NEVACAN KG DB SK;6y d k;CARDINAL PIONEER;YARIMCA;55 +0.70;K.GÖKÇE AP;İZZET BOZKURT;S.KERESTECİ;7;%2.44(11)  %2.22(11);59;1:38.61;24,45;
9;TILO GIRL KG K;4y d k;THREE VALLEYS (USA);SECRET NAME;51 +2.00;C.PASO;NEDİM BAYRAK;G.SUBAŞI;6;%4.54(9)  %4.23(9);48;1:39.68;19,65;
10;STELLA GIRL K DB;5y d k;BANKNOTE (GB);ÇAĞLAÇAĞLA;61;SAL.ÇELİK;RAMAZAN ÇELİK;YUS.KAYA;8;%2.86(10)  %2.66(10);71;1:39.80;18,80;
11;GOOSEBUMBS DB SK BB;3y d  d;NATIVE KHAN (FR);FALABALA (GB);48;ZÜL.AYDOĞDİ AP;ALİ RIZA ÇELİKOĞLU;U.BİLİK;11 - DS;%6.68(7)  %6.74(7);51;1:41.15;12,75;
12;CALEDONIE DB SK;4y k k;PHOENIX OF SPAIN (IRE);CAELIS (GB);61;İSM.YILDIRIM AP;A.LEVENT DİLMAÇ;K.T.YURDABAK;10 - DS;%8.49(5)  %8.66(5);75;1:41.25;7,80;
GANYAN(7) :4,40 TL, İKİLİ(7/9) :8,35 TL, SIRALI İKİLİ(7/9) :16,40 TL, 3. ÇİFTE(3/7) :9,05 TL

5. Kosu :   16.00;KV-7/DHÖ/Dişi; 3 Yaşlı Araplar; 57.00kg; 1200m; Çim;;;;Rekor Derece :1.16.50
İkramiye;;;;;Yetiştirici Primi;;;;
1.)975.000 TL;2.)390.000 TL;3.)195.000 TL;4.)97.500 TL;5.)48.750 TL;1.)292.500 TL;2.)117.000 TL;3.)58.500 TL;4.)29.250 TL;5.)14.625 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;ALBASTI TAY KG K;3y a  d;AYABAKAN;GECE ATEŞİ;55 +0.20;E.BOZDAĞ;TUBA GÖRER;G.SUBAŞI;10 - DS;%7.6(5)  %7.73(5);49;1:18.07;11,55;8 Boy
2;TEMRE DB SK;3y a  d;GELİBOLU;DÜŞLEM;57 +1.50;S.KAYA;GAZEL KAYA;E.KAYA;7;%19.11(2)  %19.76(2);43;1:19.56;4,00;Yarım Boy
3;BALLIBİKE DB SK;3y k  d;KAYAYÜREKLİ;BEYAZ KELEBEK;57 +1.00;V.DEMİR;NAGİHAN TOKMAK;RAM. KAYA;2;%1.3(8)  %1.13(9);40;1:19.62;37,80;Yarım Boy
4;YAMAN ÖZGE SK;3y a  d;ÖZHABER;MAHMURE;55 +2.00;SAL.ÇELİK;SEMİH KATI;H.SUNKAR;4;%2.5(6)  %2.44(6);41;1:19.72;25,50;Yarım Boy
5;ŞÖHRET HANIM KG K DB;3y k  d;CANBERKTAY;TURBORİH;55 +0.20;T.YILDIZ;TUNCAY PALIT;Y.TAŞKIN;8;%18.49(3)  %18.05(3);54;1:19.79;6,20;
6;TANKIZI SK;3y k  d;MADRABAZ;DUDU;54 +2.00;F.ÇETİNBAŞ;MEHMET ALİ KATI;H.SUNKAR;5;%2.11(7)  %2.25(7);36;1:19.84;34,80;
7;ROSİCAN KG SK;3y a  d;GELİBOLU;BİLANA;55;N.AVCİ;MURAT ALTIN;FER.ALTIN;9;%13.51(4)  %14.07(4);56;1:20.06;5,15;
8;AYLAK KIZ KG K;3y k  d;TALİPHAN;GÜLGÜNKIZ;57;E.ÇİZİK;AHMET GÜNER;AL.ÇİZİK;1;%33.65(1)  %32.81(1);60;1:20.09;1,95;
9;ÖZERSOY K;3y d  d;SAADIN GÜCÜ;IRKIM;53 +0.40;C.PASO;ÖZER İNCEGÜL;YUS.KAYA;3;%1.25(9)  %1.37(8);42;1:22.13;37,95;
10;HARDAL ÇİÇEĞİM SK;3y a  d;GELİBOLU;TURBO SERRA;55 +1.00;İSM.YILDIRIM AP;UMUT ERKULU;Y.TUNCAY;6;%0.49(10)  %0.39(10);32;1:22.86;63,35;
GANYAN(2) :11,55 TL, 1. 3'LÜ GANYAN(3/7/2) :232,90 TL, İKİLİ(2/10) :24,10 TL, SIRALI İKİLİ(2/10) :83,80 TL, ÜÇLÜ BAHİS(2/10/6) :2.886,70 TL, PLASE(10) :1,65 TL, PLASE(2) :2,85 TL, PLASE İKİLİ(2/10) :24,50 TL, PLASE İKİLİ(2/6) :111,10 TL, PLASE İKİLİ(6/10) :60,50 TL, 4. ÇİFTE(7/2) :61,40 TL

6. Kosu :  YAVUZ SULTAN SELİM KOŞUSU 16.30;G 1; 3 ve Yukarı İngilizler; 55.00kg; 60.00 kg; 60.00 kg; 1500m; Sentetik;;;;Rekor Derece :1.28.19
İkramiye;;;;;Yetiştirici Primi;;;;
1.)5.000.000 TL;2.)2.000.000 TL;3.)1.000.000 TL;4.)500.000 TL;5.)250.000 TL;1.)1.500.000 TL;2.)600.000 TL;3.)300.000 TL;4.)150.000 TL;5.)75.000 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;CHARABANC SK;5y a  a;REAL SOLUTION (USA);CELLO (USA);58;SAL.ÇELİK;V.HAKAN KELEŞ;MUR.AKKILIÇ;3;%51.79(1)  %55.99(1);109;1:29.25;1,60;4,5 Boy
2;CAPTAIN FANTASTIC DB SKG SK;7y d  a;MSHAWISH (USA);RAHAF (USA);58;N.AVCİ;SEMA ULAŞ;H.YÜZBAŞI;2;%7.6(4)  %6.66(4);105;1:30.07;7,70;2 Boy
3;POETRY IN MOTION DB SK;4y a  a;CATALINA CRUISER (USA);ONE SHOW ONLY (USA);58;T.YILDIZ;KEMAL KURT;İB.B.OĞULLARI;1;%24.18(2)  %22.53(2);106;1:30.36;3,80;1 Boy
4;TONBİ KG K;4y a  a;APPROVE (IRE);NEFERU;58;E.ÇİZİK;ŞEVKİ BALCI;Z.TEMUÇİN;5;%8.38(3)  %8.37(3);104;1:30.53;6,80;3 Boy
5;LUCERYS SK;4y d  a;INTELLO (GER);UMNEEYATEE (AUS);58;E.BOZDAĞ;ŞEYDA ERCAN;A.TEPEBAŞI;7 - DS;%3.67(5)  %3.22(5);95;1:31.08;14,00;
6;MAKE A FIRE K DB SKG SK;7y d  a;SIDNEY'S CANDY (USA);HAMARAT;58;V.DEMİR;ERDAL DAĞIDIR;ŞÜK.ÇELİK;4;%1.73(7)  %1.13(7);98;1:31.43;17,35;
7;HOPE BREEZE KG;4y d  a;TOROK (IRE);KATSUYA;58;E.AKTUĞ;ÜMİT DURUCAN;A.YETİŞ;6 - DS;%2.64(6)  %2.1(6);100;1:32.25;17,00;
GANYAN(2) :1,60 TL, 1. 6'LI GANYAN(10/1/3/7/2/2) :45.461,81 TL, 1. 5'Lİ GANYAN(1/3/7/2/2) :2.234,17 TL, İKİLİ(1/2) :5,75 TL, SIRALI İKİLİ(2/1) :8,05 TL, ÜÇLÜ BAHİS(2/1/6) :31,00 TL, 5. ÇİFTE(2/2) :29,80 TL

7. Kosu :   17.00;Handikap 15/DHÖW /H1; 4 ve Yukarı Araplar; kg; 1500m; Sentetik;;;;Rekor Derece :1.37.40
İkramiye;;;;;Yetiştirici Primi;;;;
1.)595.000 TL;2.)238.000 TL;3.)119.000 TL;4.)59.500 TL;5.)29.750 TL;1.)107.100 TL;2.)42.840 TL;3.)21.420 TL;4.)10.710 TL;5.)5.355 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;UMUDUNU KAYBETME KG K DB;5y a  a;GÜNTAY;UMUT IŞIĞIM;56;A.VURAL AP;SELİM KAYA;V.KARAKUŞ;1;%1.76(11);56;1:41.60;17,35;Baş
2;DURUSU BEYİ KG SK;5y a  a;DİLİRAN;ALAKIZ;54,5;E.ÇİZİK;ZAFER TEMUÇİN;Z.TEMUÇİN;5;%27.75(1);47;1:41.63;2,50;4 Boy
3;KRAL YAZICI KG K DB;5y k  a;AYABAKAN;BEYAZ KELEBEK;56,5 +1.60;V.DEMİR;NAGİHAN TOKMAK;RAM. KAYA;9;%14.77(3);51;1:42.24;6,45;3,5 Boy
4;TRAKTÖR KG;6y a  a;GÜNTAY;SİDELYA;61;BERK.GÖKÇE AP;MEHMET TURNA;E.KARAKÖLEOĞLU;10;%7.55(5);64;1:42.78;9,80;1 Boy
5;YAĞIZHANBEY KG DB;5y d  a;BAHARŞAH;NURMELEK;57;U.LEVENT AP;DAVUT ARSLANCA;H.R.YEŞİLBUDAK;11;%3.48(7);58;1:42.95;29,25;
6;İLKUTHAN KG K DB GKR;4y k  a;KARAÜZÜM;VIKA (RU);52 +2.00;Y.GÖKÇE AP;F. NİHAT BURUK;T.YILMAZ;6;%5.43(6);35;1:43.09;16,05;
7;KIZGIN YÜREK KG SK;5y k  a;KAYAYÜREKLİ;HIRÇINKAYA;61;S.AKBULAT AP;HAYRİ ÖZGÜR YILMAZ;H.HARMANBAŞI;8;%1.3(12);60;1:43.33;24,35;
8;DAMLA SUYU KG DB;5y k  a;KURTÇABEY;İLKORU;58,5;K.GÖKÇE AP;HASAN TURAN;GÜV.GÖKÇE;2;%1.91(10);59;1:43.39;30,40;
9;YEŞİLKÖYLÜ KG K;4y k  a;TURBO;MAVİŞ HANIM;55,5;E.BOZDAĞ;H.TARIK ERMAN;İ.Ş.ÜÇÜNCÜOĞLU;13 - DS;%16.35(2);52;1:43.57;5,50;
10;BABA TUNA DB GKR;4y k  a;BABA MEVLÜT;KAFKAS HATUN;53 +1.10;E.AKTUĞ;FERAT ÖZKAN;K.BER.TUTAL;4;%2.57(9);47;1:45.38;19,30;
11;OĞUZHANTAY KG K DB GKR;5y k  a;TURBO;TAÇMAHAL;57 +0.10;Z.KARABULUT AP;ONUR OKAN TOPALOĞLU;MAH.BAYKARA;7;%1.07(13);56;1:47.36;34,50;
12;ŞANSIBOLBEY KG DB SK;4y a  a;GELİBOLU;SEDAHANIM;59;İSM.YILDIRIM AP;MAHMUT AKPOLAT;N.GÜNDÜZ;12;%2.95(8);63;1:47.71;21,65;
13;ALTIN SAAD KG SK;6y a  a;SAADIN GÜCÜ;ALTINSERÇE;59,5;M.T.COŞKUN AP;İRFAN TÜRKMAN;RAM. KAYA;3;%13.1(4);63;1:50.67;6,70;
GANYAN(8) :17,35 TL, İKİLİ(8/12) :70,00 TL, SIRALI İKİLİ(8/12) :241,70 TL, ÜÇLÜ BAHİS(8/12/10) :2.364,80 TL, PLASE(12) :1,35 TL, PLASE(8) :11,10 TL, PLASE İKİLİ(10/12) :5,20 TL, PLASE İKİLİ(8/10) :46,70 TL, PLASE İKİLİ(8/12) :38,60 TL, SIRALI 5 Lİ BAHİS(8/12/10/1/6) :Bilen çıkmamıştır, 454,238.44 TL devretmiştir., 6. ÇİFTE(2/8) :77,45 TL

8. Kosu :  ISLAMBOL KOŞUSU 17.30;ŞARTLI 27; 2 Yaşlı İngilizler; 57.00kg; 1200m; Çim;;;;Rekor Derece :1.08.52
İkramiye;;;;;Yetiştirici Primi;;;;
1.)835.000 TL;2.)334.000 TL;3.)167.000 TL;4.)83.500 TL;5.)41.750 TL;1.)250.500 TL;2.)100.200 TL;3.)50.100 TL;4.)25.050 TL;5.)12.525 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;THE LAST DRAGON DB SK;2y d  e;TOROK (IRE);FEVRONYABAY;57;N.AVCİ;EMRAH AGUN;İB.B.OĞULLARI;1;%37.19(1);;1:13.73;2,25;Yarım Boy
2;WARRIOR POINTE;2y d  e;GAZIBORA KHAN (GB);BALLERINA POINTE (GB);57;F.ÇETİNBAŞ;PINAR ARACI BAŞ;E.USLU;7;%31.19(2);;1:13.83;2,40;5 Boy
3;ARDA JR KG DB SK;2y a  e;AGRESIVO (USA);REINE MAGIQUE (GB);57;E.BOZDAĞ;SERCAN KAVUŞAN;T.İBİŞ;4;%8.09(4);;1:14.65;6,65;3 Boy
4;CANADIAN BOY SK;2y d  e;KANEKO;GULL (IRE);57;K.GÖKÇE AP;HÜLYA KEÇELİOĞLU;Z.TEMUÇİN;5;%2.14(7);;1:15.04;13,10;Boyun
5;ROYAL AKGÜN KG K;2y d  e;BLUEGRASS CAT (USA);WIMBLE;57;E.AKTUĞ;MERTCAN ÖZKAN;Y.DEMİRKIRAN;3;%4.4(5);;1:15.09;12,60;
6;EL NACHO KG DB;2y d  e;CRACKSMAN (GB);DUBAWI MEEZNAH (IRE);57 +0.30;SAL.ÇELİK;İSHAK ŞAHİN;H.SUNKAR;2;%12.65(3);;1:15.95;8,25;
7;ALWAYS HARD KG DB SK;2y d  e;NATIVE KHAN (FR);KIZIL BULUT;57;Y.GÖKÇE AP;HARUN KAHRAMAN;C.TURAN;8;%4.16(6);;1:17.20;17,30;
8;MODRUS (Koşmaz);2y d  e;ELARQAM (GB);ATOMIC BLONDE;57;E.ÇİZİK;ERDOĞAN ŞENOCAKLI;T.ŞİT;6;%0.18(8);;Koşmaz;;
GANYAN(7) :2,25 TL, İKİLİ(7/8) :2,65 TL, SIRALI İKİLİ(7/8) :6,35 TL, ÜÇLÜ BAHİS(7/8/2) :62,30 TL Çıkan 1 Atla: 5,30 TL, PLASE(7) :1,05 TL, PLASE(8) :1,05 TL, 7. ÇİFTE(8/7) :95,80 TL

9. Kosu :   18.00;Handikap 14 /H1; 3 Yaşlı İngilizler; kg; 1500m; Sentetik;;;;Rekor Derece :1.28.19
İkramiye;;;;;Yetiştirici Primi;;;;
1.)470.000 TL;2.)188.000 TL;3.)94.000 TL;4.)47.000 TL;5.)23.500 TL;1.)84.600 TL;2.)33.840 TL;3.)16.920 TL;4.)8.460 TL;5.)4.230 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;VOLITIVO KG SK;3y d  e;VICTOIRE PISA (JPN);BELLA BRAVA;57;E.ÇİZİK;HAKAN S. ÖZCAN;B.KAÇMAZ;12;%23.01(1);42;1:32.78;3,20;Yarım Boy
2;GLONASS KG DB SK;3y d  e;RULER OF THE WORLD (IRE);DANDY STORY (IRE);55,5 +0.20;C.PASO;ENDER COŞGUNSU;GÜV.GÖKÇE;8;%6.56(7);39;1:32.90;12,60;1 Boy
3;GILMOUR KG DB SK;3y k  e;TORONADO (IRE);WHIPPA D'OR (FR);59,5;İSM.YILDIRIM AP;EMRAH AGUN;İB.B.OĞULLARI;11;%17.09(2);51;1:33.05;5,00;Yarım Boy
4;LİSENDORA K DB SK;3y d  d;MENDIP (USA);LISOWSKA;53 +1.00;Y.GÖKÇE AP;KEMAL KURT;M.AYDOĞDİ;13;%11.94(3);38;1:33.17;6,85;2,5 Boy
5;MILLENNIUM FALCON SKG SK;3y d  e;MYBOYCHARLIE (IRE);SELİNCAN;59;Z.KARABULUT AP;HAKAN KEFOĞLU;T.ŞİT;10;%4.31(8);50;1:33.55;19,65;
6;DEEP OF ANCESTOR KG K DB;3y d  e;APPROVE (IRE);INTO THE WILD (FR);53 +1.70;BERK.GÖKÇE AP;EREN YILMAZ;C.TURAN;4;%2.39(9);36;1:33.57;25,85;
7;SULTANIM NERİMAN KG K DB;3y d  d;TIZWAY (USA);MISS LEGEND;56;N.AVCİ;MEHMET ERCÜMENT ULAŞ;Ö.DEMİR;7;%2.1(10);40;1:34.34;28,10;
8;HELLAS K DB;3y d  e;MYBOYCHARLIE (IRE);UDANA (IRE);54 +1.00;E.BOZDAĞ;HAYRETTİN KARAMAZI;EN.KARATAŞ;15;%6.9(6);36;1:34.47;11,55;
9;SKY TURK KG DB SK;3y a  e;FLAMEAWAY (CAN);MAKE THE SUN SHINE (USA);54 +0.90;T.YILDIZ;YÜKSEL GÖKTÜRK;H.BOYRAZ;1;%10.4(5);36;1:34.70;7,95;
10;MAJESTIC CHAMPION KG K DB;3y d  e;SHARP KNIFE (USA);SUNLIGHT MELODY;50;ZÜL.AYDOĞDİ AP;MEHMET NAİM;GÜV.GÖKÇE;16 - DS;%0.38(16);11;1:36.17;93,00;
11;ZELİNDA SK;3y d  d;BATTLEGROUND (USA);SAILINGINFORTHEWIN (USA);51 +2.00;M.T.COŞKUN AP;ŞİRİN HATİPOĞLU;E.USLU;5;%0.68(13);30;1:36.31;56,10;
12;IRON CLEM K DB;3y d  g;PAPA CLEM (USA);DEMİRSU;55;E.AVŞAR AP;İLHAN KAPUSIZ;G.SÜTCÜ;6;%0.94(12);44;1:36.43;42,25;
13;ESPIRITO SK;3y d  e;SADLER'S JOY (USA);BRAZILIAN SPIRIT (IRE);55,5;E.AKTUĞ;JULIE ALEV DİLMAÇ;K.T.YURDABAK;2;%1.32(11);39;1:38.82;39,65;
