tarih,il,kosu,atno,at,baba,mesafe,zemin,irk,saat,kosu_yorum,kosu_final,gecmis_n,p50_max,p50_ort,p66_max,p66_ort,p75_max,p75_ort,derece_en_iyi_cs,g30_en_iyi,g30_n,songalop_en_iyi,songalop_n,orj_kalite,orj_mesafe,orj_sprinter,orj_kacak,dede_kalite,dede_mesafe,extrem_tip,extrem_gun,gec_cikis,derecesiz,gecmis_yok
12.07.2026,İstanbul,2,6,ESENYIL,UÇANBEY,1900,Çim,Arap,14:30,Sprinter/Stalker,-54.70160950154,1,-3.0,-3.0,-5.3308000000000035,-5.33,-5.25,-5.25,6796,,0,4.2,1,0.51,0.23,0.35,,3.73,0.19,,,0,0,0
12.07.2026,İstanbul,2,7,SEDEFLİ,SERDÜMEN,1900,Çim,Arap,14:30,Sprinter/Stalker,-54.70160950154,0,,,,,,,,-3.0,2,-3.0,1,0.1,0.06,0.25,,0.04,0.03,,,0,0,1
12.07.2026,İstanbul,2,8,ZİNAMIN,UÇANBEY,1900,Çim,Arap,14:30,Sprinter/Stalker,-54.70160950154,1,-5.5,-5.5,-10.661799999999996,-10.66,-13.5,-13.5,6897,-2.8,3,-1.2,1,0.51,0.23,0.35,,0.7,0.22,,,1,0,0
12.07.2026,İstanbul,3,1,BOAZ,PAPA CLEM,1200,Sentetik,İngiliz,15:00,,,7,21.0,10.36,20.668799999999994,10.53,18.0,7.18,6568,-2.3,4,1.4,1,0.42,0.52,0.23,28.14,0.66,0.48,,,0,0,0
12.07.2026,İstanbul,3,2,KING OF THE FIELD,SUPER SAVER,1200,Sentetik,İngiliz,15:00,,,6,14.0,7.0,15.006799999999995,6.17,11.0,1.83,6570,-1.9,1,-1.9,1,0.09,0.45,0.25,18.88,0.06,0.39,,,0,0,0
12.07.2026,İstanbul,3,3,EL GLADIADOR,KANEKO,1200,Sentetik,İngiliz,15:00,,,3,15.0,3.5,12.004799999999996,2.34,6.0,-0.42,6579,,0,0.9,1,2.86,0.5,0.23,29.83,0.0,0.6,,,1,0,0
12.07.2026,İstanbul,3,4,GIRALAMO,TOUCH THE WOLF,1200,Sentetik,İngiliz,15:00,,,5,8.5,2.9,7.671800000000005,1.2,1.25,-4.35,6619,-3.5,2,1.15,1,0.42,0.69,0.32,18.18,0.28,0.36,,,1,0,0
12.07.2026,İstanbul,3,5,MERCIER,GOOD CURRY,1200,Sentetik,İngiliz,15:00,,,2,0.0,0.0,-2.995200000000004,-3.0,-9.0,-9.0,6654,-3.85,6,-2.3,1,0.05,0.62,0.09,43.94,2.21,0.54,,,0,0,0
12.07.2026,İstanbul,3,6,TRUE BLUE,VICTOR LUDORUM,1200,Sentetik,İngiliz,15:00,,,3,7.5,-0.5,8.001800000000003,0.56,5.75,-0.25,6633,-4.95,5,-2.5,1,0.0,0.33,0.25,25.0,0.0,0.0,,,0,0,0
12.07.2026,İstanbul,3,7,BARANIM KING,VICTOIRE PISA,1200,Sentetik,İngiliz,15:00,,,0,,,,,,,,,0,,0,0.29,0.51,0.31,19.13,4.04,0.55,,,0,0,1
12.07.2026,İstanbul,3,8,FLY YAZICI,BODEMEISTER,1200,Sentetik,İngiliz,15:00,,,0,,,,,,,,-3.2,4,-3.2,1,0.28,0.6,0.26,24.31,4.04,0.55,,,0,0,1
12.07.2026,İstanbul,3,9,GO HER LED,KLIMT,1200,Sentetik,İngiliz,15:00,,,0,,,,,,,,-2.15,2,-1.75,1,0.06,0.7,0.19,38.89,0.52,0.65,,,0,0,1
12.07.2026,İstanbul,4,1,CALEDONIE,PHOENIX OF SPAIN,1600,Çim,İngiliz,15:30,Sprinter/Stalker,-35.3860066417088,1,-14.0,-14.0,-5.000000000000002,-5.0,-2.75,-2.75,6611,-1.45,1,-0.2,1,0.02,,0.57,,,,,,1,0,0
12.07.2026,İstanbul,4,2,STELLA GIRL,BANKNOTE,1600,Çim,İngiliz,15:30,Sprinter/Stalker,-35.3860066417088,1,5.5,5.5,7.33199999999999,7.33,9.0,9.0,6783,-3.3,4,-0.7,1,0.35,,0.27,,0.04,,,,0,0,0
12.07.2026,İstanbul,4,3,PEHLİVAN KIZIM,KANEKO,1600,Çim,İngiliz,15:30,Sprinter/Stalker,-35.3860066417088,2,19.0,10.0,22.6608,12.5,30.0,16.38,6692,-2.2,3,-0.5,1,2.86,,0.23,,0.09,,,,0,0,0
12.07.2026,İstanbul,4,4,NEVACAN,CARDINAL PIONEER,1600,Çim,İngiliz,15:30,Sprinter/Stalker,-35.3860066417088,0,,,,,,,,,0,-0.8,1,0.04,,0.18,,0.0,,,,0,0,1
12.07.2026,İstanbul,4,5,DAYWATCH,GUSTAV KLIMT,1600,Çim,İngiliz,15:30,Sprinter/Stalker,-35.3860066417088,0,,,,,,,,-2.3,2,3.3,1,0.0,,0.25,,0.0,,,,0,0,1
12.07.2026,İstanbul,4,6,GRAVITY OF LOVE,PACO BOY,1600,Çim,İngiliz,15:30,Sprinter/Stalker,-35.3860066417088,0,,,,,,,,-0.9,2,-0.9,1,0.0,,0.29,,2.21,,sik,6,0,0,1
12.07.2026,İstanbul,4,7,AIBHILIN AGAIN,LUXOR,1600,Çim,İngiliz,15:30,Sprinter/Stalker,-35.3860066417088,0,,,,,,,,-3.3,3,-2.0,1,4.04,,0.22,,0.12,,,,0,0,1
12.07.2026,İstanbul,4,8,GOOSEBUMBS,NATIVE KHAN,1600,Çim,İngiliz,15:30,Sprinter/Stalker,-35.3860066417088,2,2.0,-2.0,2.3337999999999965,1.17,5.5,3.88,6831,-1.45,1,,0,1.31,,0.2,,,,,,0,0,0
12.07.2026,İstanbul,4,9,DEEP IRON,TOROK,1600,Çim,İngiliz,15:30,Sprinter/Stalker,-35.3860066417088,5,23.0,3.5,32.33240000000001,6.53,34.0,7.9,6649,-2.7,5,-1.9,1,2.74,,0.25,,1.85,,,,0,0,0
12.07.2026,İstanbul,4,10,TILO GIRL,THREE VALLEYS,1600,Çim,İngiliz,15:30,Sprinter/Stalker,-35.3860066417088,4,1.0,-1.12,2.328000000000004,-0.92,4.0,0.0,6773,-0.8,1,-0.8,1,0.65,,0.26,,0.1,,,,0,0,0
12.07.2026,İstanbul,4,11,INTERVAL,TOROK,1600,Çim,İngiliz,15:30,Sprinter/Stalker,-35.3860066417088,0,,,,,,,,-3.75,3,-2.1,1,2.74,,0.25,,4.04,,,,0,0,1
12.07.2026,İstanbul,4,12,MARISCAL,KANEKO,1600,Çim,İngiliz,15:30,Sprinter/Stalker,-35.3860066417088,3,-5.5,-7.83,-3.0000000000000075,-6.67,-3.75,-6.33,6699,-1.3,2,-1.3,1,2.86,,0.23,,0.91,,,,0,0,0
12.07.2026,İstanbul,5,1,AYLAK KIZ,TALİPHAN,1200,Çim,Arap,16:00,,,2,13.5,9.5,6.337200000000005,2.67,5.25,1.75,6648,,0,0.9,1,0.0,1.0,0.22,11.11,0.57,0.7,,,0,0,0
12.07.2026,İstanbul,5,2,ALBASTI TAY,AYABAKAN,1200,Çim,Arap,16:00,,,5,12.0,8.4,4.00500000000001,1.47,2.25,0.45,6657,-2.1,1,-2.1,1,1.03,0.57,0.24,29.23,0.57,0.52,,,0,0,0
12.07.2026,İstanbul,5,3,ROSİCAN,GELİBOLU,1200,Çim,Arap,16:00,,,4,14.5,12.0,7.33720000000001,5.5,6.25,4.94,6592,-2.7,5,-2.1,1,0.15,0.69,0.21,17.86,1.65,0.69,,,0,0,0
12.07.2026,İstanbul,5,4,ŞÖHRET HANIM,CANBERKTAY,1200,Çim,Arap,16:00,,,3,11.5,11.33,5.003600000000006,4.89,4.25,4.25,6642,-2.8,2,-2.8,1,0.16,0.82,0.24,25.49,2.84,0.65,uzun,46,0,0,0
12.07.2026,İstanbul,5,5,YAMAN ÖZGE,ÖZHABER,1200,Çim,Arap,16:00,,,6,-1.5,-8.08,-7.663999999999991,-10.0,-7.25,-10.08,6681,-1.1,1,-0.7,1,0.6,0.68,0.25,18.42,0.06,0.71,,,0,0,0
12.07.2026,İstanbul,5,6,BALLIBİKE,KAYAYÜREKLİ,1200,Çim,Arap,16:00,,,3,-6.5,-8.67,-12.66399999999999,-13.77,-12.25,-14.58,6698,-1.5,1,-1.5,1,0.3,0.77,0.33,25.54,1.97,0.57,,,0,0,0
12.07.2026,İstanbul,5,7,TANKIZI,MADRABAZ,1200,Çim,Arap,16:00,,,5,-4.5,-11.3,-10.66399999999999,-14.06,-10.25,-13.7,6691,-1.3,3,-0.4,1,0.01,0.89,0.28,56.0,0.02,0.38,,,0,0,0
12.07.2026,İstanbul,5,8,HARDAL ÇİÇEĞİM,GELİBOLU,1200,Çim,Arap,16:00,,,2,-10.5,-15.0,-16.99639999999999,-21.16,-17.75,-21.75,6782,,0,-0.3,1,0.15,0.69,0.21,17.86,2.84,0.65,,,0,0,0
12.07.2026,İstanbul,5,9,ÖZERSOY,SAADIN GÜCÜ,1200,Çim,Arap,16:00,,,1,3.5,3.5,-2.996399999999994,-3.0,-3.75,-3.75,6853,-2.1,3,-2.1,1,0.21,0.4,0.27,26.8,0.19,0.33,,,0,0,0
12.07.2026,İstanbul,5,10,TEMRE,GELİBOLU,1200,Çim,Arap,16:00,,,1,-3.5,-3.5,-9.996399999999994,-10.0,-10.75,-10.75,6830,-2.0,3,-0.3,1,0.15,0.69,0.21,17.86,2.84,0.65,,,0,0,0
12.07.2026,İstanbul,6,1,CAPTAIN FANTASTIC,MSHAWISH,1500,Sentetik,İngiliz,16:30,Sprinter/Stalker,-23.84573732380004,6,-3.0,-4.83,-2.667199999999994,-3.89,-2.0,-2.75,6526,-3.7,4,139.7,1,0.2,,0.07,,0.03,,,,0,0,0
12.07.2026,İstanbul,6,2,CHARABANC,REAL SOLUTION,1500,Sentetik,İngiliz,16:30,Sprinter/Stalker,-23.84573732380004,3,2.0,-0.33,2.0,0.67,2.5,1.17,6481,-2.7,3,-1.9,1,0.13,,0.09,,0.08,,,,0,0,0
12.07.2026,İstanbul,6,3,HOPE BREEZE,TOROK,1500,Sentetik,İngiliz,16:30,Sprinter/Stalker,-23.84573732380004,3,-3.0,-4.33,-3.0,-5.44,-3.5,-5.92,6494,-3.1,1,-3.1,1,2.74,,0.25,,2.86,,uzun,106,0,0,0
12.07.2026,İstanbul,6,4,LUCERYS,INTELLO,1500,Sentetik,İngiliz,16:30,Sprinter/Stalker,-23.84573732380004,6,-3.5,-6.75,-1.001800000000003,-6.44,0.75,-7.54,6541,-4.2,5,-4.2,1,0.02,,0.0,,,,,,0,0,0
12.07.2026,İstanbul,6,5,MAKE A FIRE,SIDNEY'S CANDY,1500,Sentetik,İngiliz,16:30,Sprinter/Stalker,-23.84573732380004,6,-6.0,-8.92,-5.000399999999999,-8.44,-5.5,-8.83,6566,-3.8,2,-2.8,1,0.27,,0.18,,2.98,,,,0,0,0
12.07.2026,İstanbul,6,6,POETRY IN MOTION,CATALINA CRUISER,1500,Sentetik,İngiliz,16:30,Sprinter/Stalker,-23.84573732380004,2,0.0,-2.0,0.332800000000006,-2.33,1.0,-2.25,6523,-1.2,2,-1.7,1,0.12,,0.14,,0.02,,,,0,0,0
12.07.2026,İstanbul,6,7,TONBİ,APPROVE,1500,Sentetik,İngiliz,16:30,Sprinter/Stalker,-23.84573732380004,3,1.0,0.17,1.0,-0.11,1.5,0.08,6542,-4.4,5,-0.85,1,0.46,,0.15,,2.98,,,,0,0,0
12.07.2026,İstanbul,7,1,TRAKTÖR,GÜNTAY,1500,Sentetik,Arap,17:00,Sprinter/Stalker,-31.7874546408,1,0.0,0.0,-0.0015999999999891656,-0.0,0.0,0.0,6749,-3.8,6,-3.4,1,0.57,0.65,0.35,,0.11,0.56,,,0,0,0
12.07.2026,İstanbul,7,2,ALTIN SAAD,SAADIN GÜCÜ,1500,Sentetik,Arap,17:00,Sprinter/Stalker,-31.7874546408,4,11.0,5.0,12.327399999999995,5.41,16.25,6.5,6631,,0,-0.1,1,0.21,0.6,0.27,,0.69,0.62,,,1,0,0
12.07.2026,İstanbul,7,3,ŞANSIBOLBEY,GELİBOLU,1500,Sentetik,Arap,17:00,Sprinter/Stalker,-31.7874546408,8,28.0,4.75,29.997600000000006,7.08,31.0,8.25,6591,-1.5,2,-1.3,1,0.15,0.68,0.21,,0.11,0.31,,,0,0,0
12.07.2026,İstanbul,7,4,KIZGIN YÜREK,KAYAYÜREKLİ,1500,Sentetik,Arap,17:00,Sprinter/Stalker,-31.7874546408,5,0.0,-2.3,-1.9999999999999982,-3.47,2.75,-1.65,6625,,0,2.2,1,0.3,0.75,0.33,,0.0,0.38,,,0,0,0
12.07.2026,İstanbul,7,5,DAMLA SUYU,KURTÇABEY,1500,Sentetik,Arap,17:00,Sprinter/Stalker,-31.7874546408,4,2.5,-0.62,2.66680000000001,-1.58,2.75,-1.19,6668,-3.3,3,-0.9,1,0.0,0.78,0.32,,0.03,0.51,,,0,0,0
12.07.2026,İstanbul,7,6,YAĞIZHANBEY,BAHARŞAH,1500,Sentetik,Arap,17:00,Sprinter/Stalker,-31.7874546408,1,4.0,4.0,6.994000000000001,6.99,10.25,10.25,6644,-2.8,4,-1.3,1,0.0,0.64,0.24,,0.02,0.72,,,1,0,0
12.07.2026,İstanbul,7,7,OĞUZHANTAY,TURBO,1500,Sentetik,Arap,17:00,Sprinter/Stalker,-31.7874546408,1,-4.0,-4.0,0.6614000000000004,0.66,6.75,6.75,6628,-3.5,4,2.1,1,2.84,0.7,0.21,,0.3,0.63,,,0,0,0
12.07.2026,İstanbul,7,8,UMUDUNU KAYBETME,GÜNTAY,1500,Sentetik,Arap,17:00,Sprinter/Stalker,-31.7874546408,0,,,,,,,,-2.7,3,0.1,1,0.57,0.65,0.35,,0.57,0.65,uzun,46,0,0,1
12.07.2026,İstanbul,7,9,YEŞİLKÖYLÜ,TURBO,1500,Sentetik,Arap,17:00,Sprinter/Stalker,-31.7874546408,7,8.0,1.5,6.000799999999998,1.19,7.0,1.5,6640,-3.9,3,-2.7,1,2.84,0.7,0.21,,0.67,0.67,,,0,0,0
12.07.2026,İstanbul,7,10,KRAL YAZICI,AYABAKAN,1500,Sentetik,Arap,17:00,Sprinter/Stalker,-31.7874546408,4,19.5,2.88,22.000400000000017,5.58,23.25,5.94,6592,-2.2,1,0.4,1,1.03,0.64,0.24,,1.97,0.6,,,1,0,0
12.07.2026,İstanbul,7,11,BABA TUNA,BABA MEVLÜT,1500,Sentetik,Arap,17:00,Sprinter/Stalker,-31.7874546408,6,13.0,1.75,21.992000000000004,3.72,30.0,6.21,6665,-1.0,1,1.4,1,0.42,0.52,0.28,,2.42,0.45,,,1,0,0
12.07.2026,İstanbul,7,12,DURUSU BEYİ,DİLİRAN,1500,Sentetik,Arap,17:00,Sprinter/Stalker,-31.7874546408,2,2.5,-0.75,2.998400000000002,2.5,3.75,2.88,6619,-1.0,1,1.1,1,0.12,0.78,0.19,,0.4,0.77,,,1,0,0
12.07.2026,İstanbul,7,13,İLKUTHAN,KARAÜZÜM,1500,Sentetik,Arap,17:00,Sprinter/Stalker,-31.7874546408,2,-6.0,-6.75,-5.3355999999999995,-6.17,-5.0,-6.0,6642,-1.9,2,,0,0.32,0.51,0.24,,3.73,0.69,,,0,0,0
12.07.2026,İstanbul,8,1,ALWAYS HARD,NATIVE KHAN,1200,Çim,İngiliz,17:30,Kaçak/Stalker,70.19938039939345,0,,,,,,,,-2.8,4,-1.0,1,1.31,0.55,,28.45,2.21,0.64,,,0,0,1
12.07.2026,İstanbul,8,2,ARDA JR,AGRESIVO,1200,Çim,İngiliz,17:30,Kaçak/Stalker,70.19938039939345,0,,,,,,,,-2.2,5,-1.6,1,0.52,0.77,,22.56,0.17,0.0,,,0,0,1
12.07.2026,İstanbul,8,3,CANADIAN BOY,KANEKO,1200,Çim,İngiliz,17:30,Kaçak/Stalker,70.19938039939345,0,,,,,,,,-0.4,1,-0.6,1,2.86,0.51,,29.83,0.46,0.76,,,0,0,1
12.07.2026,İstanbul,8,4,EL NACHO,CRACKSMAN,1200,Çim,İngiliz,17:30,Kaçak/Stalker,70.19938039939345,0,,,,,,,,-0.9,2,-0.5,1,,,,,0.12,0.0,,,0,0,1
12.07.2026,İstanbul,8,5,MODRUS,ELARQAM,1200,Çim,İngiliz,17:30,Kaçak/Stalker,70.19938039939345,0,,,,,,,,-0.5,2,-0.5,1,0.0,1.0,,0.0,0.66,0.75,,,0,0,1
12.07.2026,İstanbul,8,6,ROYAL AKGÜN,BLUEGRASS CAT,1200,Çim,İngiliz,17:30,Kaçak/Stalker,70.19938039939345,0,,,,,,,,-4.1,3,-4.1,1,0.25,0.67,,36.26,2.86,0.51,,,0,0,1
12.07.2026,İstanbul,8,7,THE LAST DRAGON,TOROK,1200,Çim,İngiliz,17:30,Kaçak/Stalker,70.19938039939345,0,,,,,,,,-1.2,2,0.0,1,2.74,0.51,,20.87,2.98,0.4,,,0,0,1
12.07.2026,İstanbul,8,8,WARRIOR POINTE,GAZIBORA KHAN,1200,Çim,İngiliz,17:30,Kaçak/Stalker,70.19938039939345,0,,,,,,,,-6.3,9,-6.3,1,0.03,0.67,,18.75,,,,,0,0,1
12.07.2026,İstanbul,9,1,GILMOUR,TORONADO,1500,Sentetik,İngiliz,18:00,Sprinter/Stalker,-23.84573732380004,5,6.0,2.8,6.9975999999999985,4.33,8.0,4.0,6681,-2.0,4,-1.5,1,0.08,,0.5,,0.0,,,,0,0,0
12.07.2026,İstanbul,9,2,MILLENNIUM FALCON,MYBOYCHARLIE,1500,Sentetik,İngiliz,18:00,Sprinter/Stalker,-23.84573732380004,5,3.0,0.5,5.665599999999998,4.0,7.25,3.85,6724,-2.1,4,-1.8,1,0.27,,0.31,,2.21,,,,0,0,0
12.07.2026,İstanbul,9,3,IRON CLEM,PAPA CLEM,1500,Sentetik,İngiliz,18:00,Sprinter/Stalker,-23.84573732380004,1,-13.0,-13.0,-13.0032,-13.0,-11.0,-11.0,6736,-4.3,1,-4.3,1,0.42,,0.23,,0.48,,,,1,0,0
12.07.2026,İstanbul,9,4,VOLITIVO,VICTOIRE PISA,1500,Sentetik,İngiliz,18:00,Sprinter/Stalker,-23.84573732380004,2,3.0,-4.5,1.0007999999999981,-3.33,-1.0,-4.0,6701,-5.8,4,-5.8,1,0.29,,0.31,,0.2,,,,0,0,0
12.07.2026,İstanbul,9,5,SULTANIM NERİMAN,TIZWAY,1500,Sentetik,İngiliz,18:00,Sprinter/Stalker,-23.84573732380004,1,-2.0,-2.0,-0.33440000000000225,-0.33,-1.0,-1.0,6920,,0,,0,0.53,,0.13,,0.05,,,,0,0,0
12.07.2026,İstanbul,9,6,ESPIRITO,SADLER'S JOY,1500,Sentetik,İngiliz,18:00,Sprinter/Stalker,-23.84573732380004,1,-7.0,-7.0,-5.334400000000002,-5.33,-6.0,-6.0,6868,,0,8.0,1,0.12,,0.13,,0.03,,,,0,0,0
12.07.2026,İstanbul,9,7,GLONASS,RULER OF THE WORLD,1500,Sentetik,İngiliz,18:00,Sprinter/Stalker,-23.84573732380004,7,2.5,-1.71,4.997999999999998,1.43,4.75,1.5,6691,-2.6,4,-2.6,1,,,,,0.02,,,,0,0,0
12.07.2026,İstanbul,9,8,LİSENDORA,MENDIP,1500,Sentetik,İngiliz,18:00,Sprinter/Stalker,-23.84573732380004,7,3.0,-3.14,4.9979999999999905,1.09,4.0,1.14,6649,-2.45,2,0.9,1,1.22,,0.19,,1.89,,,,0,0,0
12.07.2026,İstanbul,9,9,ZYRA,SADLER'S JOY,1500,Sentetik,İngiliz,18:00,Sprinter/Stalker,-23.84573732380004,4,-1.0,-2.75,0.6655999999999906,-0.42,1.5,-0.38,6614,-1.85,3,1.7,1,0.12,,0.13,,0.03,,,,1,0,0
12.07.2026,İstanbul,9,10,DEEP OF ANCESTOR,APPROVE,1500,Sentetik,İngiliz,18:00,Sprinter/Stalker,-23.84573732380004,0,,,,,,,,,0,1.1,1,0.46,,0.15,,,,,,0,0,1
12.07.2026,İstanbul,9,11,HELLAS,MYBOYCHARLIE,1500,Sentetik,İngiliz,18:00,Sprinter/Stalker,-23.84573732380004,0,,,,,,,,-0.2,1,1.0,1,0.27,,0.31,,0.12,,,,0,0,1
12.07.2026,İstanbul,9,12,SKY TURK (USA),FLAMEAWAY,1500,Sentetik,İngiliz,18:00,Sprinter/Stalker,-23.84573732380004,3,-2.0,-4.0,-0.3344000000000018,-2.33,-1.0,-3.0,6731,,0,0.05,1,,,,,,,,,0,0,0
12.07.2026,İstanbul,9,13,SCARGIVER,AUTHORIZED,1500,Sentetik,İngiliz,18:00,Sprinter/Stalker,-23.84573732380004,0,,,,,,,,-2.9,2,-0.8,1,0.33,,0.31,,2.98,,,,0,0,1
12.07.2026,İstanbul,9,14,ZELİNDA,BATTLEGROUND,1500,Sentetik,İngiliz,18:00,Sprinter/Stalker,-23.84573732380004,2,12.5,8.25,15.665,11.17,12.0,10.5,6983,-3.0,3,-1.4,1,0.02,,0.05,,0.05,,,,0,0,0
12.07.2026,İstanbul,9,15,SKY BLAZE,LILBOURNE LAD,1500,Sentetik,İngiliz,18:00,Sprinter/Stalker,-23.84573732380004,1,-10.0,-10.0,-9.002000000000002,-9.0,-8.5,-8.5,6803,,0,-0.5,1,0.06,,0.17,,0.0,,,,0,0,0
12.07.2026,İstanbul,9,16,PHANTOM RULER,KANEKO,1500,Sentetik,İngiliz,18:00,Sprinter/Stalker,-23.84573732380004,2,-3.0,-5.0,-0.003200000000007641,-3.0,2.0,-2.75,6933,-2.9,1,-2.9,1,2.86,,0.23,,0.61,,,,1,0,0
12.07.2026,İstanbul,9,17,MAJESTIC CHAMPION,SHARP KNIFE,1500,Sentetik,İngiliz,18:00,Sprinter/Stalker,-23.84573732380004,0,,,,,,,,,0,-0.4,1,0.0,,0.38,,1.22,,,,0,0,1
12.07.2026,İzmir,1,1,CHEROKEE,KINOWA,1200,Kum,İngiliz,17:45,,,10,4.0,-7.05,7.000000000000001,-5.77,9.0,-4.53,6680,,0,0.9,1,0.0,0.76,0.05,36.84,4.7,0.39,,,0,0,0
12.07.2026,İzmir,1,2,STAR OF NİĞDE,BLAZE TO WIN,1200,Kum,İngiliz,17:45,,,4,0.0,-1.5,1.0020000000000095,-1.5,0.5,-1.0,6648,,0,2.1,1,0.0,0.64,0.09,27.27,0.0,0.0,,,0,0,0
12.07.2026,İzmir,1,3,TAŞDEMİR HAN,TIGER MOTH,1200,Kum,İngiliz,17:45,,,8,11.5,1.5,9.6686,1.25,10.5,2.06,6611,-4.8,4,-4.1,1,0.0,0.43,0.0,0.0,0.65,0.52,,,0,0,0
