tarih,il,kosu,atno,at,baba,mesafe,zemin,irk,saat,kosu_yorum,kosu_final,gecmis_n,p50_max,p50_ort,p66_max,p66_ort,p75_max,p75_ort,derece_en_iyi_cs,g30_en_iyi,g30_n,songalop_en_iyi,songalop_n,orj_kalite,orj_mesafe,orj_sprinter,orj_kacak,dede_kalite,dede_mesafe,extrem_tip,extrem_gun,gec_cikis,derecesiz,gecmis_yok
15.07.2026,İstanbul,2,1,ÇELİK ABİ,BALTACI,1500,Sentetik,Arap,14:30,Sprinter/Stalker,-31.7874546408,7,18.0,4.0,21.333000000000002,-0.95,22.0,-1.43,6630,-2.2,3,,0,0.0,0.67,0.33,,0.01,0.83,,,0,0,0
15.07.2026,İstanbul,2,2,EL FAMİLİA,SERDÜMEN,1500,Sentetik,Arap,14:30,Sprinter/Stalker,-31.7874546408,0,,,,,,,,-1.15,1,0.5,1,0.1,0.75,0.25,,0.46,0.7,uzun,175,0,0,1
15.07.2026,İstanbul,2,3,KAYAŞAH,AYTİGİN HAN,1500,Sentetik,Arap,14:30,Sprinter/Stalker,-31.7874546408,5,1.5,-2.2,10.334800000000003,-4.6,10.0,-3.65,6680,,0,-2.5,1,0.0,1.0,0.0,,0.03,0.46,,,0,0,0
15.07.2026,İstanbul,2,4,NOTİON,KARAÜZÜM,1500,Sentetik,Arap,14:30,Sprinter/Stalker,-31.7874546408,1,-16.5,-16.5,-21.3356,-21.34,-18.25,-18.25,6856,-3.0,4,-1.7,1,0.32,0.51,0.24,,0.15,0.64,,,1,0,0
15.07.2026,İstanbul,2,5,SALAHİYET,ÖZHABER,1500,Sentetik,Arap,14:30,Sprinter/Stalker,-31.7874546408,9,15.0,12.67,9.665800000000004,6.48,10.0,6.0,6688,,0,3.7,1,0.6,0.63,0.25,,1.97,0.6,,,0,0,0
15.07.2026,İstanbul,2,6,SAPANCA AĞASI,TAMERİNOĞLU,1500,Sentetik,Arap,14:30,Sprinter/Stalker,-31.7874546408,10,23.5,19.45,17.6674,13.67,16.5,13.9,6653,-0.3,1,-0.3,1,2.42,0.45,0.37,,2.31,0.47,,,1,0,0
15.07.2026,İstanbul,2,7,SERTTAYKUT,TAYKUT,1500,Sentetik,Arap,14:30,Sprinter/Stalker,-31.7874546408,9,9.5,6.39,3.0,0.3,2.25,-0.61,6696,-3.3,2,2.7,1,0.01,0.73,0.08,,0.08,0.37,,,0,0,0
15.07.2026,İstanbul,2,8,YALIKIZI,TAYKUT,1500,Sentetik,Arap,14:30,Sprinter/Stalker,-31.7874546408,1,-4.0,-4.0,-6.338999999999999,-6.34,-3.0,-3.0,6831,,0,3.8,1,0.01,0.73,0.08,,0.13,0.78,,,0,0,0
15.07.2026,İstanbul,2,9,GELİLEO,GELİBOLU,1500,Sentetik,Arap,14:30,Sprinter/Stalker,-31.7874546408,0,,,,,,,,-3.4,4,-2.2,1,0.15,0.68,0.21,,0.4,0.49,,,0,0,1
15.07.2026,İstanbul,2,10,FLYMAN,DİLİRAN,1500,Sentetik,Arap,14:30,Sprinter/Stalker,-31.7874546408,0,,,,,,,,,0,2.4,1,0.12,0.78,0.19,,0.46,0.7,uzun,140,0,0,1
15.07.2026,İstanbul,2,11,SERDENİZ,OĞLUM BURAK,1500,Sentetik,Arap,14:30,Sprinter/Stalker,-31.7874546408,3,15.5,11.5,6.6714000000000055,4.33,6.0,4.08,6706,-0.7,1,7.5,1,0.0,0.93,0.33,,0.02,0.76,,,0,0,0
15.07.2026,İstanbul,2,12,JULNAR,ATEŞTOPU,1500,Sentetik,Arap,14:30,Sprinter/Stalker,-31.7874546408,0,,,,,,,,-2.5,4,1.9,1,0.57,0.65,0.18,,0.03,0.65,,,0,0,1
15.07.2026,İstanbul,3,1,VİZİGOT,KAIZBERT,1500,Sentetik,Arap,15:00,Sprinter/Stalker,-31.7874546408,1,0.5,0.5,-0.3315999999999941,-0.33,2.0,2.0,6656,,0,0.7,1,3.73,0.69,0.15,,1.1,0.55,,,0,0,0
15.07.2026,İstanbul,3,2,FUNDO,GELİBOLU,1500,Sentetik,Arap,15:00,Sprinter/Stalker,-31.7874546408,3,9.5,1.5,8.667600000000007,4.45,8.25,4.75,6741,-3.7,5,-0.5,1,0.15,0.68,0.21,,1.22,0.3,,,0,0,0
15.07.2026,İstanbul,3,3,UZUN TAY,İSFENDİYAR,1500,Sentetik,Arap,15:00,Sprinter/Stalker,-31.7874546408,6,14.5,3.42,17.331600000000005,3.17,20.0,4.88,6637,,0,,0,0.0,0.61,0.25,,1.1,0.55,,,0,0,0
15.07.2026,İstanbul,3,4,SANPMAN,ARTOS,1500,Sentetik,Arap,15:00,Sprinter/Stalker,-31.7874546408,2,-3.0,-4.75,-5.6647999999999925,-6.5,-7.0,-7.5,6558,,0,1.2,1,0.01,0.72,0.05,,0.48,0.56,,,0,0,0
15.07.2026,İstanbul,3,5,ÖNCÜÖZGÜR,GÜRSU,1500,Sentetik,Arap,15:00,Sprinter/Stalker,-31.7874546408,0,,,,,,,,,0,3.6,1,0.31,0.74,0.2,,1.97,0.6,uzun,183,0,0,1
15.07.2026,İstanbul,3,6,EGETAY,ALTAHA,1500,Sentetik,Arap,15:00,Sprinter/Stalker,-31.7874546408,0,,,,,,,,-1.4,1,0.3,1,2.66,0.57,0.22,,2.26,0.51,,,0,0,1
15.07.2026,İstanbul,3,7,MİRZA BEY,ONURKAANIM,1500,Sentetik,Arap,15:00,Sprinter/Stalker,-31.7874546408,5,18.5,3.4,17.998800000000006,3.67,20.0,3.15,6638,-4.3,4,-4.3,1,0.0,1.0,0.0,,0.0,0.64,,,0,0,0
15.07.2026,İstanbul,3,8,PONÇİKTAY,BESLENEY,1500,Sentetik,Arap,15:00,Sprinter/Stalker,-31.7874546408,0,,,,,,,,,0,0.2,1,0.02,0.45,0.37,,0.69,0.62,,,0,0,1
15.07.2026,İstanbul,4,1,İLLEDE DORU,SAADIN GÜCÜ,1600,Çim,Arap,15:30,Kaçak/Stalker,26.47371973537282,3,1.5,-2.5,4.335400000000008,-1.33,3.0,-0.5,6698,,0,-0.9,1,0.21,,,26.8,2.66,,,,0,0,0
15.07.2026,İstanbul,4,2,KARANURA,KARAÜZÜM,1600,Çim,Arap,15:30,Kaçak/Stalker,26.47371973537282,3,-7.5,-16.83,-4.999599999999987,-16.55,-3.25,-13.75,6651,,0,2.4,1,0.32,,,22.78,0.13,,,,1,0,0
15.07.2026,İstanbul,4,3,BENİM SULTANIM,TURBO,1600,Çim,Arap,15:30,Kaçak/Stalker,26.47371973537282,2,-6.5,-26.25,-7.331400000000003,-11.84,-1.75,-2.62,6616,-2.7,5,-2.7,1,2.84,,,29.97,0.3,,,,0,0,0
15.07.2026,İstanbul,4,4,BİRSENSİN SULTAN,AYABAKAN,1600,Çim,Arap,15:30,Kaçak/Stalker,26.47371973537282,2,-24.5,-26.25,-28.663599999999988,-29.0,-24.5,-26.5,6627,,0,1.8,1,1.03,,,29.23,0.03,,,,0,0,0
15.07.2026,İstanbul,4,5,LUSİA,KAIZBERT,1600,Çim,Arap,15:30,Kaçak/Stalker,26.47371973537282,7,4.5,-7.21,0.6720000000000113,-3.95,1.5,-2.07,6620,-0.9,1,0.0,1,3.73,,,38.63,0.0,,,,1,0,0
15.07.2026,İstanbul,4,6,TARÇINKIZ,ÖZHABER,1600,Çim,Arap,15:30,Kaçak/Stalker,26.47371973537282,6,-9.0,-14.92,-9.999599999999987,-11.67,-7.0,-9.29,6570,-3.9,1,2.7,1,0.6,,,18.42,2.42,,sik,5,0,0,0
15.07.2026,İstanbul,4,7,BAYAN ALTIN,UÇANBEY,1600,Çim,Arap,15:30,Kaçak/Stalker,26.47371973537282,3,-3.5,-8.17,2.0,-1.11,4.5,3.17,6713,-2.5,3,-2.5,1,0.51,,,14.22,0.01,,uzun,63,0,0,0
15.07.2026,İstanbul,4,8,BLUEMOON,AYABAKAN,1600,Çim,Arap,15:30,Kaçak/Stalker,26.47371973537282,2,8.0,2.5,9.332000000000008,3.33,13.5,6.5,6662,-2.9,5,-2.0,1,1.03,,,29.23,1.65,,uzun,63,0,0,0
15.07.2026,İstanbul,4,9,KURŞUNİLİ,SİLAH,1600,Çim,Arap,15:30,Kaçak/Stalker,26.47371973537282,3,1.5,-8.17,4.335400000000008,-4.67,3.0,-2.08,6705,-0.6,1,-0.6,1,0.07,,,4.23,0.38,,,,0,0,0
15.07.2026,İstanbul,4,10,MÜREKKEP YÜREK,SAKARBAŞI,1600,Çim,Arap,15:30,Kaçak/Stalker,26.47371973537282,3,2.5,-15.67,1.6685999999999974,-5.23,5.5,1.5,6612,-1.3,1,0.9,1,0.05,,,23.08,0.5,,,,0,0,0
15.07.2026,İstanbul,4,11,DİLARASULTANIM,TAMERİNOĞLU,1600,Çim,Arap,15:30,Kaçak/Stalker,26.47371973537282,4,-4.5,-13.75,-3.9993999999999943,-11.75,-2.0,-10.0,6696,-1.9,4,-1.7,1,2.42,,,8.2,0.13,,,,0,0,0
15.07.2026,İstanbul,5,1,SADIK AĞANIN OĞLU,ŞÜKRÜ,1400,Sentetik,Arap,16:00,Kaçak/Stalker,55.9672131118,8,7.0,-7.56,13.996000000000006,-0.75,15.5,0.88,6466,-4.8,2,-4.8,1,0.03,0.83,,50.0,0.69,0.62,,,1,0,0
15.07.2026,İstanbul,5,2,İTAATSİZ,MADRABAZ,1400,Sentetik,Arap,16:00,Kaçak/Stalker,55.9672131118,6,11.0,-0.42,13.99760000000001,4.88,15.25,6.42,6563,-1.5,1,,0,0.01,0.75,,56.0,1.1,0.55,,,0,0,0
15.07.2026,İstanbul,5,3,ACUN TAY,TÜMÖZ BEY,1400,Sentetik,Arap,16:00,Kaçak/Stalker,55.9672131118,5,-2.0,-5.9,3.9960000000000098,-0.34,6.0,0.25,6594,-2.3,5,-0.6,1,0.31,0.58,,49.63,0.3,0.63,,,0,0,0
15.07.2026,İstanbul,5,4,KILIÇ İBO,KAIZBERT,1400,Sentetik,Arap,16:00,Kaçak/Stalker,55.9672131118,1,3.5,3.5,7.664600000000005,7.66,7.25,7.25,6622,-1.8,2,1.2,1,3.73,0.69,,38.63,0.14,0.75,,,0,0,0
15.07.2026,İstanbul,5,5,NAMSAL,GÜRSU,1400,Sentetik,Arap,16:00,Kaçak/Stalker,55.9672131118,0,,,,,,,,-3.8,2,-2.0,1,0.31,0.74,,27.83,0.38,0.59,uzun,273,0,0,1
15.07.2026,İstanbul,5,6,ÇELİKGİLLER,DEMİRSOY,1400,Sentetik,Arap,16:00,Kaçak/Stalker,55.9672131118,9,11.0,2.33,23.6632,8.11,25.0,8.67,6492,,0,0.2,1,0.01,0.84,,15.79,3.73,0.69,,,1,0,0
15.07.2026,İstanbul,5,7,CEMHAN,BAŞ HÜKÜMDAR,1400,Sentetik,Arap,16:00,Kaçak/Stalker,55.9672131118,4,1.5,-8.62,6.330600000000003,-4.34,6.75,-1.94,6532,-2.9,1,0.5,1,0.0,0.9,,58.82,0.04,0.89,,,0,0,0
15.07.2026,İstanbul,5,8,GÜL AYALI,AYABAKAN,1400,Sentetik,Arap,16:00,Kaçak/Stalker,55.9672131118,4,9.5,-0.38,17.9946,6.0,19.0,6.19,6617,-3.2,3,-3.2,1,1.03,0.64,,29.23,0.5,0.51,,,0,0,0
15.07.2026,İstanbul,5,9,TUNA ADAM,COŞARTAY,1400,Sentetik,Arap,16:00,Kaçak/Stalker,55.9672131118,8,-4.0,-16.06,0.9959999999999951,-9.88,-1.0,-7.44,6666,,0,0.5,1,0.0,0.75,,13.64,2.84,0.7,,,0,0,0
15.07.2026,İstanbul,5,10,YAĞIZATEŞ,ATEŞTOPU,1400,Sentetik,Arap,16:00,Kaçak/Stalker,55.9672131118,2,-13.0,-20.5,-10.002400000000002,-14.0,-10.0,-10.25,6697,-4.4,3,-1.5,1,0.57,0.65,,30.22,0.75,0.52,,,0,0,0
15.07.2026,İstanbul,5,11,GÜMBÜRHAN,GÜMBÜRGÜMBÜR,1400,Sentetik,Arap,16:00,Kaçak/Stalker,55.9672131118,6,-11.0,-13.67,1.9936000000000078,-8.12,4.0,-5.96,6602,-2.4,5,,0,0.02,0.82,,37.5,0.8,0.6,,,0,0,0
15.07.2026,İstanbul,5,12,IĞDIR KIZI,CANKARDEŞLER,1400,Sentetik,Arap,16:00,Kaçak/Stalker,55.9672131118,6,-7.0,-8.17,-4.005599999999983,-5.72,-1.25,-4.88,6669,-1.2,3,-0.6,1,0.31,0.71,,23.14,0.8,0.6,,,0,0,0
15.07.2026,İstanbul,5,13,ÇERKEZHAN,BERKSOY,1400,Sentetik,Arap,16:00,Kaçak/Stalker,55.9672131118,5,7.0,-2.4,19.9936,2.46,17.5,3.0,6645,-2.0,1,-0.7,1,0.67,0.67,,25.44,1.97,0.6,,,0,0,0
15.07.2026,İstanbul,6,1,BOLD LION,GRAYSTORM,1200,Çim,İngiliz,16:30,Kaçak/Stalker,70.19938039939345,8,0.5,-6.06,-2.6645999999999925,-5.88,-0.75,-5.91,6512,-2.6,2,1.9,1,0.22,0.49,,32.52,0.04,0.08,,,0,0,0
15.07.2026,İstanbul,6,2,GEL OGLİM,YILDIRIMBEY,1200,Çim,İngiliz,16:30,Kaçak/Stalker,70.19938039939345,8,10.5,-4.56,6.334199999999996,-5.46,7.5,-5.59,6574,-1.6,1,0.1,1,0.05,0.68,,27.59,1.61,0.3,,,0,0,0
15.07.2026,İstanbul,6,3,MAGIC WEAPON,TIZWAY,1200,Çim,İngiliz,16:30,Kaçak/Stalker,70.19938039939345,3,5.5,3.17,8.331400000000002,3.11,6.5,2.17,6551,-3.2,2,-1.8,1,0.53,0.56,,38.52,2.4,0.54,,,0,0,0
15.07.2026,İstanbul,6,4,MAMBA FOREVER,LUXOR,1200,Çim,İngiliz,16:30,Kaçak/Stalker,70.19938039939345,0,,,,,,,,-1.65,4,-0.8,1,4.04,0.56,,25.26,0.51,0.38,,,0,0,1
15.07.2026,İstanbul,6,5,SUBUTAI,COUNTERATTACK*,1200,Çim,İngiliz,16:30,Kaçak/Stalker,70.19938039939345,4,3.5,-5.5,0.6666000000000025,-6.0,1.0,-5.44,6578,-4.8,5,-3.9,1,0.05,0.86,,35.71,,,,,0,0,0
15.07.2026,İstanbul,6,6,TURKISH PUNCH,DAREDEVIL,1200,Çim,İngiliz,16:30,Kaçak/Stalker,70.19938039939345,5,-3.5,-7.6,-3.6674000000000007,-7.67,-4.5,-8.2,6599,-4.0,4,0.4,1,0.03,0.35,,29.63,0.0,0.0,,,0,0,0
15.07.2026,İstanbul,6,7,HİDAN,TOROK,1200,Çim,İngiliz,16:30,Kaçak/Stalker,70.19938039939345,3,-14.5,-17.17,-6.333800000000006,-14.11,-5.0,-11.5,6710,-3.4,5,-2.3,1,2.74,0.51,,20.87,4.04,0.56,,,0,0,0
15.07.2026,İstanbul,6,8,GRACE OF GOD,TOROK,1200,Çim,İngiliz,16:30,Kaçak/Stalker,70.19938039939345,1,1.0,1.0,-1.3336000000000006,-1.33,-0.5,-0.5,6745,-2.5,2,1.45,1,2.74,0.51,,20.87,0.17,0.0,,,0,0,0
15.07.2026,İstanbul,7,1,BLACK PABLO,KANEKO,2000,Sentetik,İngiliz,17:00,Sprinter/Stalker,-61.25131344485439,6,5.5,1.42,1.6688000000000047,-0.89,1.0,-1.42,6596,-3.2,6,-2.8,1,2.86,0.32,0.23,,0.11,0.48,,,1,0,0
15.07.2026,İstanbul,7,2,HERE TO GO,HERE TO FLY,2000,Sentetik,İngiliz,17:00,Sprinter/Stalker,-61.25131344485439,6,16.5,-4.25,22.9988,-5.5,19.75,-7.54,6500,-2.5,6,-2.25,1,0.0,0.44,0.45,,1.85,0.49,,,0,0,0
15.07.2026,İstanbul,7,3,PYTHAGOREAN THEORY,TOROK,2000,Sentetik,İngiliz,17:00,Sprinter/Stalker,-61.25131344485439,5,7.0,5.5,8.998999999999995,4.2,10.25,3.75,6565,-3.6,4,-3.4,1,2.74,0.38,0.25,,2.98,0.42,,,0,0,0
15.07.2026,İstanbul,7,4,STAR BLOOD,SMART ROBIN,2000,Sentetik,İngiliz,17:00,Sprinter/Stalker,-61.25131344485439,6,17.5,5.0,16.0012,2.72,14.5,1.42,6533,-3.0,4,-3.0,1,0.43,0.47,0.19,,2.0,0.23,,,0,0,0
15.07.2026,İstanbul,7,5,KOCAVEZİR,TOROK,2000,Sentetik,İngiliz,17:00,Sprinter/Stalker,-61.25131344485439,4,1.0,-5.38,1.9992000000000019,-3.25,3.0,-3.44,6630,-0.8,1,-0.8,1,2.74,0.38,0.25,,0.04,0.81,,,0,0,0
15.07.2026,İstanbul,7,6,COOL STAR,TOROK,2000,Sentetik,İngiliz,17:00,Sprinter/Stalker,-61.25131344485439,2,1.0,-5.25,-0.9994000000000094,-6.0,-2.0,-6.62,6599,,0,,0,2.74,0.38,0.25,,,,sik,5,1,0,0
15.07.2026,İstanbul,7,7,ZAMBUR AGA,PAPA CLEM,2000,Sentetik,İngiliz,17:00,Sprinter/Stalker,-61.25131344485439,3,10.0,9.33,8.000599999999991,6.67,7.0,6.42,6565,-1.2,4,-0.3,1,0.42,0.37,0.23,,0.93,0.45,,,0,0,0
15.07.2026,İstanbul,8,1,ATILIMHANIM,AFRİKAANDER,1300,Sentetik,Arap,17:30,,,4,19.0,12.25,14.004799999999996,5.92,11.5,4.81,6394,-0.6,2,-0.4,1,0.01,1.0,0.22,44.44,1.03,0.64,,,0,0,0
15.07.2026,İstanbul,8,2,ARABİAN,GÜMBÜRGÜMBÜR,1300,Sentetik,Arap,17:30,,,4,9.0,7.5,1.3363999999999976,0.5,0.5,0.0,6635,-1.2,2,-1.2,1,0.02,0.82,0.15,37.5,0.67,0.67,,,0,0,0
15.07.2026,İstanbul,8,3,BİR EDA,AFRİKAANDER,1300,Sentetik,Arap,17:30,,,4,14.0,7.12,6.0032,-0.66,2.0,-2.25,6658,-0.6,1,1.0,1,0.01,1.0,0.22,44.44,0.02,0.73,,,0,0,0
15.07.2026,İstanbul,8,4,QUEEN HANIM,AFRİKAANDER,1300,Sentetik,Arap,17:30,,,6,6.0,-4.67,-1.6636000000000024,-12.05,-2.5,-12.75,6696,-5.8,4,-3.3,1,0.01,1.0,0.22,44.44,0.06,0.7,,,0,0,0
15.07.2026,İstanbul,8,5,VAHŞİ KRALİÇE,GELİBOLU,1300,Sentetik,Arap,17:30,,,5,5.0,-5.1,-2.3310000000000093,-11.93,-1.75,-11.8,6761,,0,3.5,1,0.15,0.68,0.21,17.86,0.11,0.56,,,0,0,0
15.07.2026,İstanbul,8,6,ALADAĞLAR,GELİBOLU,1300,Sentetik,Arap,17:30,,,1,4.0,4.0,-2.9971999999999994,-3.0,-3.5,-3.5,6923,-2.4,2,0.2,1,0.15,0.68,0.21,17.86,3.73,0.69,,,1,0,0
15.07.2026,İstanbul,8,7,ŞAHANIL,GELİBOLU,1300,Sentetik,Arap,17:30,,,2,-5.0,-7.0,-11.9972,-14.0,-12.5,-14.5,6967,,0,1.2,1,0.15,0.68,0.21,17.86,0.46,0.7,,,1,0,0
15.07.2026,İstanbul,9,1,GALIANO,HAKEEM,1200,Çim,İngiliz,18:00,Kaçak/Stalker,70.19938039939345,0,,,,,,,,-1.3,2,-1.25,1,0.73,0.62,,29.82,4.7,0.4,,,0,0,1
15.07.2026,İstanbul,9,2,GRAVITAS,CLOTH OF STARS,1200,Çim,İngiliz,18:00,Kaçak/Stalker,70.19938039939345,0,,,,,,,,-3.95,3,1.5,1,0.0,0.0,,0.0,0.03,0.0,,,0,0,1
15.07.2026,İstanbul,9,3,HASTA FINAL,MENDIP,1200,Çim,İngiliz,18:00,Kaçak/Stalker,70.19938039939345,0,,,,,,,,-3.95,5,-3.2,1,1.22,0.68,,37.94,0.33,0.57,,,0,0,1
15.07.2026,İstanbul,9,4,INFINITE STORM,BATTLEGROUND,1200,Çim,İngiliz,18:00,Kaçak/Stalker,70.19938039939345,0,,,,,,,,-1.9,3,-1.9,1,0.02,0.6,,50.0,0.03,0.86,,,0,0,1
15.07.2026,İstanbul,9,5,KINZHAL,TASLEET,1200,Çim,İngiliz,18:00,Kaçak/Stalker,70.19938039939345,0,,,,,,,,-2.9,4,-2.9,1,0.0,1.0,,66.67,0.02,1.0,,,0,0,1
15.07.2026,İstanbul,9,6,MILKYWAY,KANEKO,1200,Çim,İngiliz,18:00,Kaçak/Stalker,70.19938039939345,0,,,,,,,,-3.9,4,-1.0,1,2.86,0.51,,29.83,0.55,0.58,,,0,0,1
15.07.2026,İstanbul,9,7,NINJA QUEEN,KLIMT,1200,Çim,İngiliz,18:00,Kaçak/Stalker,70.19938039939345,0,,,,,,,,-1.8,3,2.2,1,0.06,0.86,,38.89,2.21,0.64,,,0,0,1
15.07.2026,İstanbul,9,8,SILENT TUNGUSKA,HAKKAR,1200,Çim,İngiliz,18:00,Kaçak/Stalker,70.19938039939345,0,,,,,,,,-2.0,3,-2.0,1,0.04,0.23,,7.02,0.0,1.0,,,0,0,1
15.07.2026,İstanbul,9,9,TAŞKININ SEVDASI,TIZWAY,1200,Çim,İngiliz,18:00,Kaçak/Stalker,70.19938039939345,0,,,,,,,,-2.35,2,1.1,1,0.53,0.56,,38.52,0.51,0.38,,,0,0,1
15.07.2026,İstanbul,9,10,TOUCH THE TOP,TOUCH THE WOLF,1200,Çim,İngiliz,18:00,Kaçak/Stalker,70.19938039939345,0,,,,,,,,,0,,0,0.42,0.62,,18.18,0.82,0.46,,,0,0,1
15.07.2026,İstanbul,9,11,UZZO,KANEKO,1200,Çim,İngiliz,18:00,Kaçak/Stalker,70.19938039939345,0,,,,,,,,-2.8,5,-2.8,1,2.86,0.51,,29.83,0.73,0.62,,,0,0,1
15.07.2026,Elazığ,1,1,ALGHABRA,DİLİRAN,1200,Kum,Arap,17:45,,,0,,,,,,,,-0.3,1,-0.3,1,0.12,0.82,0.19,43.01,2.42,0.43,,,0,0,1
15.07.2026,Elazığ,1,2,ALİYE ANA,POYRAZYELİ,1200,Kum,Arap,17:45,,,2,22.0,21.0,17.6648,15.17,17.0,14.5,6670,,0,2.0,1,,,,,0.05,0.78,,,1,0,0
15.07.2026,Elazığ,1,3,ALİZE RÜZGARI,SONALP,1200,Kum,Arap,17:45,,,2,26.0,24.0,14.002000000000002,13.33,12.0,11.25,6802,,0,-0.2,1,0.29,0.64,0.3,15.02,0.15,0.62,,,0,0,0
15.07.2026,Elazığ,1,4,ARSELYA,ANKA,1200,Kum,Arap,17:45,,,0,,,,,,,,-0.7,1,-0.7,1,0.49,0.55,0.25,23.53,0.57,0.75,,,0,0,1
15.07.2026,Elazığ,1,5,CAN HİLALİM,SON MARTI,1200,Kum,Arap,17:45,,,0,,,,,,,,-2.8,1,2.5,1,0.08,0.78,0.12,29.17,0.3,0.58,uzun,58,0,0,1
15.07.2026,Elazığ,1,6,CANŞİLAN,KURUŞAĞA,1200,Kum,Arap,17:45,,,0,,,,,,,,,0,5.3,1,0.08,0.45,0.31,6.9,0.67,0.77,,,0,0,1
15.07.2026,Elazığ,1,7,ÇİĞDEMGELİN,KAYAYÜREKLİ,1200,Kum,Arap,17:45,,,0,,,,,,,,-1.2,1,2.0,1,0.3,0.72,0.33,25.54,3.73,0.71,,,0,0,1
15.07.2026,Elazığ,1,8,EDEPLİ,ORHUNKAAN,1200,Kum,Arap,17:45,,,0,,,,,,,,-1.9,2,0.9,1,0.0,0.0,0.0,0.0,0.15,0.69,,,0,0,1
15.07.2026,Elazığ,1,9,GÜLBİN TAY,SERHANTAY,1200,Kum,Arap,17:45,,,0,,,,,,,,,0,6.5,1,0.2,0.64,0.23,28.57,0.66,0.58,,,0,0,1
15.07.2026,Elazığ,1,10,LAVİN DENİZİ,DENİZİM,1200,Kum,Arap,17:45,,,1,14.0,14.0,4.6676,4.67,4.0,4.0,7120,,0,3.0,1,0.03,0.9,0.14,50.0,0.15,0.69,,,0,0,0
15.07.2026,Elazığ,1,11,SERHANTAYIN KIZI,SERHANTAY,1200,Kum,Arap,17:45,,,0,,,,,,,,,0,0.9,1,0.2,0.64,0.23,28.57,0.48,0.64,uzun,60,0,0,1
