[(7)LORD OF KİRVE,(6)KING RHAEGAL,] eküridir.GANYAN(3) :4,35 TL, İKİLİ(3/7) :9,60 TL, SIRALI İKİLİ(3/7) :18,55 TL, ÜÇLÜ BAHİS(3/7/1) :107,80 TL Çıkan 1 Atla: 19,20 TL, PLASE(3) :3,25 TL, PLASE(7) :2,35 TL, 1. ÇİFTE(4/3) :75,55 TL

3. Kosu :   19.00;Maiden; 3 Yaşlı İngilizler; 58.00kg; 1600m; Kum;;;;Rekor Derece :1.41.32
İkramiye;;;;;Yetiştirici Primi;;;;
1.)395.000 TL;2.)158.000 TL;3.)79.000 TL;4.)39.500 TL;5.)19.750 TL;1.)94.800 TL;2.)37.920 TL;3.)18.960 TL;4.)9.480 TL;5.)4.740 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;MANOYELA KG K DB;3y d  d;TIZWAY (USA);FAIRY FAST;56;N.ALTIN;NÜSRET CANPOLAT;E.ALTIN;3;%16.86(2)  %16.27(2);;1:48.40;7,45;5,5 Boy
2;ANDROMEDA STAR KG SK;3y d  d;BLUEGRASS CAT (USA);COZY UP (USA);59;Y.ÇELİKBAŞ;UĞUR KESKİN;E.AÇMAZ;2;%12.64(3)  %10.51(3);30;1:49.51;8,25;6,5 Boy
3;İSMERİA KG K;3y d  d;KANEKO;SKYFRONT;56 +0.10;A.H.BAYAR;BAHRİ ÇİZİK;A.AKBABA;1;%6.96(5)  %6.59(5);20;1:50.79;14,70;1,5  Boy
4;BRENDON DB SKG SK;3y d  g;BLUEGRASS CAT (USA);VICTORY FILE;61;A.ÇANKAYA;MAHMUT YARDIMCI;EY.YARDIMCI;8;%6.53(6)  %6.03(6);25;1:51.07;14,50;2 Boy
5;SWORD OF GOLD DB SKG SK GKR;3y d  e;CALL TO VICTORY;SWORD DANCING;58 +0.10;MEH.TAŞKAYA;SEDAT AVCI;M.BULUÇ;7;%8.19(4)  %7.92(4);25;1:51.36;8,80;
6;I MAKE THE RULES KG DB SK;3y d  g;BODEMEISTER (USA);GUILTY PLEASURE;60;F.YARDIMCI;ADİL ALTIN;K.TAŞDEMİR;14 - DS;%29.15(1)  %35.45(1);31;1:51.62;1,75;
7;RAMSGATE DB SK;3y d  e;HAKEEM (USA);TOUCH OF CLASS;58;M.DOĞAN;İBRAHİM AYDOĞDU;V.ÇİZİK;5;%1.2(13)  %1.05(12);10;1:51.63;40,20;
8;HELLO KUTTY KG DB SK;3y a  d;EUPRHATES (USA);RAINSTORM;56 +0.30;A.AKDEMİR;MÜSLÜM ŞİMŞEK;E.AÇMAZ;13 - DS;%4.61(7)  %4.31(7);31;1:54.22;19,10;
9;BRAVE COLT DB SKG SK;3y d  e;TIZWAY (USA);HOLY ISLAND;58;H.ALTUNKILIÇ;EYYÜP ÇİZİK;OS.DEMİR;6;%3.18(9)  %2.8(9);10;1:54.93;30,45;
10;LUNA DE FUEGO DB SK;3y d  d;SUPER SAVER (USA);CLAUDIA OCTAVIA (GB);56 +2.00;R.DOĞAN;CEMİL ÇİZİK;V.ÇİZİK;10;%2.84(10)  %2.26(10);15;1:58.31;25,30;
11;ALWAYS KANEKO KG SK;3y a  e;KANEKO;SUPERSTAR LADY;58;İ.AKYAVUZ;EMRAH AKYAVUZ;MEHM.KAYA;4;%3.58(8)  %3.43(8);14;2:01.75;18,45;
12;MR MASTER KG K DB;3y d  e;BODEMEISTER (USA);RAIN DROP;58;İ.KATAR;İZZETTİN SUNKAR;MEHM.KAYA;12;%2.27(11)  %1.93(11);22;2:05.47;27,35;
13;NAKAH DB SKG SK;3y a  e;CROSS FIRE;RISE;58;M.E.DOĞAN;FATMA KAN;V.ÇİZİK;11;%1.22(12)  %0.9(13);;2:08.47;40,30;
14;VASILISA DB SKG SK;3y d  d;NATIVE KHAN (FR);ÇİPİTÇİ;53 +1.70;İ.AKIN AP;UĞUR KESKİN;E.AÇMAZ;9;%0.77(3)  %0.55(3);17;2:10.20;8,25;
[(9)ANDROMEDA STAR,(14)VASILISA,] eküridir.GANYAN(13) :7,45 TL, İKİLİ(9/13) :19,90 TL, SIRALI İKİLİ(13/9) :38,20 TL, 2. ÇİFTE(3/13) :41,95 TL

4. Kosu :   19.30;ŞARTLI 3/DHÖW; 4 Yaşlı Araplar; 58.00kg; 1700m; Kum;;;;Rekor Derece :1.59.47
İkramiye;;;;;Yetiştirici Primi;;;;
1.)280.000 TL;2.)112.000 TL;3.)56.000 TL;4.)28.000 TL;5.)14.000 TL;1.)50.400 TL;2.)20.160 TL;3.)10.080 TL;4.)5.040 TL;5.)2.520 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;EFRUZKIZI KG DB SK;4y k k;TAMERİNOĞLU;BALKUŞU;55 +0.20;M.B.ÇAKMAK AP;AHMET KAYA;M.BULUÇ;5;%5.34(5)  %4.94(5);31;2:10.20;11,40;1 Boy
2;BERRANUR KG K GKR;4y d k;YAKUPBEY;MERCAN ADASI;54 +1.70;N.ALTIN;ADİL TURAN;E.ALTIN;8;%18.94(3)  %19.67(3);47;2:10.35;2,85;2 Boy
3;BARBAROSOĞLU KG SK;4y k  a;BARBAROSBEY;DİŞİBUSEFAL;58;MEH.TAŞKAYA;YAHYA İŞIK;A.IŞIK;2;%21.51(2)  %21.1(2);37;2:10.73;4,40;Burun
4;TURBOKOLİK KG DB SK;4y k  a;SON MARTI;AYAŞGÜZELİ;61;A.AKDEMİR;ALİ SUNKAR;A.IŞIK;4;%3.64(6)  %3.34(6);28;2:10.76;21,35;10 Boy
5;CAN YAKUP SKG SK;4y a  a;TEK YÜREK;TEMREN;55 +1.20;H.ALTUNKILIÇ;YAHYA İŞIK;A.IŞIK;6;%1.88(2)  %1.22(2);25;2:12.85;4,40;
6;BİRÇEKIZ DB SK;4y k k;TURBO;SEBİLE;54 +1.00;Ç.CANPOLAT AP;HÜSEYİN UÇAR;M.BULUÇ;3;%1.86(7)  %1.39(7);15;2:21.87;31,25;
7;MESTAN BEY SKG SK;4y a  a;GÜNTAY;ZUHALİM;60;F.YARDIMCI;ABDULHAMİT YARDIMCI;EY.YARDIMCI;1;%32(1)  %33.33(1);46;2:22.46;2,05;
8;BÜYÜK POYRAZ KG SK;4y a  a;AKARÇAY;BRONAS;58;İ.AKYAVUZ;KEMAL UÇAK;M.A.SUBAY;7;%14.82(4)  %15(4);38;2:23.98;8,55;
[(3)BARBAROSOĞLU,(5)CAN YAKUP,] eküridir.GANYAN(8) :11,40 TL, 1. 3'LÜ GANYAN(3/13/8) :874,10 TL, İKİLİ(6/8) :26,85 TL, SIRALI İKİLİ(8/6) :68,45 TL, ÜÇLÜ BAHİS(8/6/3) :808,30 TL, PLASE(6) :2,15 TL, PLASE(8) :4,40 TL, 3. ÇİFTE(13/8) :133,10 TL

5. Kosu :   20.00;Handikap 16/DHÖW/Dişi /H3; 4 ve Yukarı Araplar; kg; 1900m; Kum;;;;Rekor Derece :2.15.76
İkramiye;;;;;Yetiştirici Primi;;;;
1.)440.000 TL;2.)176.000 TL;3.)88.000 TL;4.)44.000 TL;5.)22.000 TL;1.)79.200 TL;2.)31.680 TL;3.)15.840 TL;4.)7.920 TL;5.)3.960 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;MEYMENE SK;5y d k;SAADIN GÜCÜ;YAPRAKCIK;60;N.ALTIN;MUSTAFA KEMAL DEMİREL;E.ALTIN;12 - DS;%33.54(1)  %33.9(1);56;2:25.58;2,00;Yarım Boy
2;KIZIL DORU KG DB SK;6y k k;SONALP;DEVIRAL;55,5 +0.50;A.H.BAYAR;M.REŞİT GÖRGÜN;OS.DEMİR;4;%9.58(5)  %9.64(5);47;2:25.68;9,00;13 Boy
3;GÖZE ÇARPAN;6y k k;BİLGİN;GÜLAYDIN;57;İ.KATAR;SİNAN SADIK BİÇER;B.DEMİRKAPU;2;%12.18(3)  %11.57(3);50;2:28.17;5,90;2,5 Boy
4;BİTİRİM SEDA SK;7y a k;BİTİRİMKARINCA;SEDACIK;61;Y.ÇELİKBAŞ;MAHMUT CANLIKA;At Sahibi;8;%6.6(6)  %6.7(7);58;2:28.74;11,05;2 Boy
5;RODİNYA SK;5y a k;ODİNHAN;ÇEŞMİAHU;58;MEH.TAŞKAYA;HIDIR KILINÇ;R.BARMAN;11 - DS;%5.22(7)  %6.8(6);52;2:29.22;11,40;
6;LAVİSTAKAYA SK;5y k k;BERKCAN;DOKTORKAYA;60;L.TAPTIK AP;AHMET BABACAN;M.BULUÇ;1;%10.15(2)  %8.98(2);62;2:30.03;8,45;
7;ÖZRÜBA SKG SK;5y d k;ÖZDURAN;CANRÜBA;62;A.AKDEMİR;FUAT CANLIKA;M.BULUÇ;9;%2.63(9)  %2.66(9);60;2:33.37;21,15;
8;FISILTIKAYA KG DB SK;5y a k;BERKCAN;ARZUKAYA;60;M.B.ÇAKMAK AP;AHMET BABACAN;M.BULUÇ;6;%3.52(2)  %3.58(2);60;2:35.97;8,45;
9;MERHAMET K DB;4y k k;FATİH AĞA;ALARASULTAN;53,5 +2.00;M.E.DOĞAN;KEMAL YARDIMCI;EY.YARDIMCI;3;%9.8(4)  %9.78(4);47;2:45.16;8,40;
10;YENAL KG SK;4y a k;GÜMBÜRGÜMBÜR;ALICIKUŞ;59;A.ÇANKAYA;MUHAMMED SAİD AKSOY;E.ALTIN;5;%3.23(8)  %3.17(8);58;2:46.21;20,75;
11;KARACA DÜNYA KG SK;5y a k;ABUŞ;GÜLPERİSİ;52 +2.00;Ç.CANPOLAT AP;YUSUF ZİYA KARAKUŞ;R.BARMAN;7;%1.16(11)  %0.92(11);38;2:54.52;54,10;
12;ZEYNEPCANKIZI KG K DB;5y a k;ŞİMŞEĞİNOĞLU;ŞİPAL;52 +2.00;İ.AKIN AP;HÜSEYİN BECENE;MEHM.KAYA;10;%2.4(10)  %2.31(10);40;2:56.74;27,45;
[(1)LAVİSTAKAYA,(2)FISILTIKAYA,] eküridir.GANYAN(6) :2,00 TL, İKİLİ(6/9) :10,85 TL, SIRALI İKİLİ(6/9) :13,00 TL, ÜÇLÜ BAHİS(6/9/8) :101,50 TL, PLASE(6) :1,80 TL, PLASE(9) :3,50 TL, PLASE İKİLİ(6/8) :4,70 TL, PLASE İKİLİ(6/9) :7,30 TL, PLASE İKİLİ(8/9) :7,20 TL, SIRALI 5 Lİ BAHİS(6/9/8/4/7) :2.058,68 TL, 4. ÇİFTE(8/6) :61,05 TL

6. Kosu :   20.30;KV-7; 3 Yaşlı İngilizler; 58.00kg; 2000m; Kum;;;;Rekor Derece :2.07.49
İkramiye;;;;;Yetiştirici Primi;;;;
1.)585.000 TL;2.)234.000 TL;3.)117.000 TL;4.)58.500 TL;5.)29.250 TL;1.)140.400 TL;2.)56.160 TL;3.)28.080 TL;4.)14.040 TL;5.)7.020 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;SECRET ROYAL DB SK;3y a  e;AGRESIVO (USA);AIR ROSE;58;MEH.TAŞKAYA;OZAN GÖL;M.BULUÇ;3;%37.3(1)  %42.78(1);74;2:16.73;1,75;11 Boy
2;BAKTAGÖR DB SK;3y d  e;SUPER SAVER (USA);FUSS CAT;54 +1.50;N.ALTIN;İSMAİL HADİOĞLU;H.TÜRKMAN;2;%3.83(6)  %3.27(6);38;2:18.78;18,15;4 Boy
3;KING BOREAS DB SKG SK;3y d  e;TIZWAY (USA);ELLA;55 +2.00;İ.KATAR;GİZEM ÇAKMAKOĞLU;MEHM.KAYA;6;%2.37(9)  %1.79(9);32;2:19.55;25,85;3 Boy
4;KORKMAZ KARDEŞLER KG DB SK;3y d  e;GOOD CURRY;FIRST LADY (IRE);58;A.AKDEMİR;KORKMAZ KORKMAZ;OS.DEMİR;8;%11.33(4)  %10.67(4);71;2:20.17;8,25;1,5  Boy
5;CAPTIVATING SK;3y d  e;TRAPPE SHOT (USA);BIANCA BIANCA;58 +1.00;R.DOĞAN;FERİT SALİH BAYIR;M.BULUÇ;1;%5.62(5)  %4.94(5);52;2:20.59;16,45;
6;SERREŞ DB SKG SK;3y d  e;EUPRHATES (USA);TIRAULI (IRE);58;M.DOĞAN;CEMAL DURMAZ;M.ASLAN;4;%3.46(7)  %2.45(8);46;2:21.53;20,60;
7;KING OF RACE DB SKG SK;3y k  e;NİHAVEND LONGA;MORETHANAWARNING (USA);58;A.H.BAYAR;FERİT YARDIMCI;EY.YARDIMCI;7;%3.22(8)  %2.8(7);53;2:23.33;19,65;
8;VAN KALESİ KG DB SK;3y a  e;INDIAN DAYS (GB);SEA VALLEY;60;İ.AKYAVUZ;AHMET DİLMAÇ;S.BAKIR;5;%15.33(3)  %15.15(3);64;2:28.11;4,70;
9;ROYALGUARD KG SK;3y a  e;SUPER SAVER (USA);WILLPOWER;58;F.YARDIMCI;NEDİM KARAKEÇİ;Z.AKDEMİR;9 - DS;%17.54(2)  %16.16(2);59;2:28.38;5,20;
GANYAN(6) :1,75 TL, 1. 6'LI GANYAN(4/3/13/8/6/6) :56.096,95 TL, İKİLİ(6/9) :22,65 TL, SIRALI İKİLİ(6/9) :22,85 TL, ÜÇLÜ BAHİS(6/9/8) :562,20 TL, PLASE(6) :1,10 TL, PLASE(9) :1,80 TL, 5. ÇİFTE(6/6) :3,90 TL

7. Kosu :   21.00;Maiden; 3 Yaşlı İngilizler; 58.00kg; 1600m; Kum;;;;Rekor Derece :1.41.32
İkramiye;;;;;Yetiştirici Primi;;;;
1.)395.000 TL;2.)158.000 TL;3.)79.000 TL;4.)39.500 TL;5.)19.750 TL;1.)94.800 TL;2.)37.920 TL;3.)18.960 TL;4.)9.480 TL;5.)4.740 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;BANDID DB SKG SK;3y d  e;BATTLEGROUND (USA);GOLDEN BIRD;58;A.AKDEMİR;TARIK KAR;V.ÇİZİK;1;%19.87(2);;1:49.41;4,25;3,5 Boy
2;WORSE SKG SK;3y a  e;LION HEART (USA);SORMA;61;A.ÇANKAYA;HİKMET ÇELİK;S.KARAKEÇİLİ;4;%22.31(1);32;1:50.13;2,85;1,5  Boy
3;DRAVEN MAN KG DB SK;3y a  e;SADLER'S JOY (USA);MELISSA JO (USA);58;N.ALTIN;YÜKSEL ARSLAN;A.AKBABA;6;%8.07(4);;1:50.38;14,80;10 Boy
4;VALLEY OF HONOUR KG DB SK;3y d  d;THREE VALLEYS (USA);ABBAGNATO (GB);56 +2.00;MEH.TAŞKAYA;ERDAL YILDIRIM;ES.YILDIRIM;7;%0.76(3);10;1:52.20;4,90;1,5  Boy
5;COSAS DB SKG SK;3y k  e;NATIVE KHAN (FR);MY NERİS;58;H.ALTUNKILIÇ;M.SALİH YAVUZ;E.AÇMAZ;11;%2.48(9);19;1:52.42;18,25;
6;KİKAZARU KG DB SK;3y d  g;KLIMT (USA);WEAKNESS;60 +0.20;M.A.AKTÜRK;MUSTAFA TAŞKAYA;M.BULUÇ;3;%5.57(7);32;1:54.65;7,55;
7;ÜÇYÜREK DB SKG SK;3y d  e;BATTLEGROUND (USA);STAR QUALITY;58;M.DOĞAN;FERAT ÖZKAN;MEHM.KAYA;10;%4.27(8);17;1:56.67;13,85;
8;MIGHTYAQUSTIC DB SKG SK;3y d  d;MENDIP (USA);ESTHER;58;İ.KATAR;HALİL AKGÖBEK;H.TEKİNALP;14;%6.31(6);25;1:56.91;17,70;
9;FAIRLEO KG DB SK;3y d  e;JUNGLE MAN;HENNA;55;M.B.ÇAKMAK AP;HAKAN GÜLER;M.BULUÇ;12;%1.07(12);7;2:02.11;50,05;
10;REPEAT ME KG K DB;3y d  d;BATTLEGROUND (USA);BLACKBOARD;56 +1.20;Y.ÇELİKBAŞ;MEHMET AÇIKGÖZ;E.ALTIN;5;%1.38(11);23;2:03.34;47,95;
11;ATLASIN LEYDİSİ DB SK;3y d  d;TOROK (IRE);CRESTINA;56 +0.50;F.YARDIMCI;ERDAL YILDIRIM;M.BULUÇ;8;%17.2(3);;2:05.47;4,90;
12;INCIDENTALLY DB SK;3y d  e;KLUGER (JPN);NAUTILUS;58 +1.20;R.DOĞAN;NİHAT YILDIZ;E.YILDIZ;9;%7.38(5);25;2:11.10;15,10;
13;ELENORA DB SK;3y d  d;GENERAL QUARTERS (USA);MEMORY FENCE;56;M.E.DOĞAN;KUMRU ÇELİK;R.BARMAN;13;%2.23(10);15;2:12.32;27,55;
14;BECENEZAMANI SKG SK;3y a  d;FAST 'N' FAMOUS (AUS);MY LUCKY DAY;52 +2.00;İ.AKIN AP;MEHMET NUR BECENE;S.KARAKEÇİLİ;2;%1(13);19;2:56.44;44,30;
15;ŞÜKRÜ ABİ K DB (Koşmaz);3y d  e;BODEMEISTER (USA);CARDINAL PRINCESS;58;A.H.BAYAR;ALİ ŞAHİN;E.ALTIN;15 - DS;%0.09(14);9;Koşmaz;;
[(15)VALLEY OF HONOUR,(11)ATLASIN LEYDİSİ,] eküridir.GANYAN(2) :4,25 TL, İKİLİ(1/2) :8,10 TL, SIRALI İKİLİ(2/1) :13,25 TL, PLASE(1) :1,65 TL, PLASE(2) :1,70 TL, PLASE İKİLİ(1/2) :8,70 TL, PLASE İKİLİ(1/4) :16,10 TL, PLASE İKİLİ(2/4) :17,70 TL, SIRALI 5 Lİ BAHİS(2/1/4/15/3) :35.844,06 TL, TABELA BAHİS(2/1/4/15) :2.244,37 TL Çıkan 1 Atla: 64,27 TL, TABELA BAHİS SIRASIZ(2/1/4/15) :128,55 TL, 6. ÇİFTE(6/2) :7,50 TL

8. Kosu :   21.30;Handikap 16 /H3; 3 ve Yukarı İngilizler; kg; 1600m; Kum;;;;Rekor Derece :1.41.32
İkramiye;;;;;Yetiştirici Primi;;;;
1.)440.000 TL;2.)176.000 TL;3.)88.000 TL;4.)44.000 TL;5.)22.000 TL;1.)79.200 TL;2.)31.680 TL;3.)15.840 TL;4.)7.920 TL;5.)3.960 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;TRADER DB SKG SK;6y a  a;TEMELHAN;NO MONEY NO HONEY;62,5;M.DOĞAN;CANER ÇİÇEK;M.BULUÇ;4;%4.67(7);62;1:47.75;15,80;3,5 Boy
2;REEZ DB SK;4y d  a;VOODOO SONG (USA);SALUTE REGINA (USA);57,5;A.AKDEMİR;HALİL ŞİMŞEK;MEHM.KAYA;13;%19.9(1);52;1:48.38;3,70;1,5  Boy
3;BY CURA DB SK;5y k  a;GREY CORAL;NADIA DANCER;55,5 +1.10;F.YARDIMCI;HASİBE ÇOLAK CURA;S.KARAKEÇİLİ;6;%13.34(2);48;1:48.66;6,60;Boyun
4;GARONOR DB SK;8y a  a;LION HEART (USA);LAJITAS (USA);59,5 +0.20;MEH.TAŞKAYA;ERKAN YILDIRIM;M.BULUÇ;3;%6.56(6);56;1:48.69;14,20;4 Boy
5;ELİF IN MY HEART K DB;4y d k;INVINCIBLE SON (IRE);PURE GRACE (USA);62;A.H.BAYAR;SELAMİ ARSLAN;E.AÇMAZ;16 - DS;%6.7(5);61;1:49.37;11,75;
6;LION ROBERO DB SKG SK;4y d  a;VICTORY GALLOP (CAN);RAFİA;56,5;M.E.DOĞAN;HASAN ALPAY;E.ALTIN;2;%3.76(10);50;1:49.94;19,95;
7;SEASMOKE KG DB SK;4y d  g;MENDIP (USA);SEA SECRET;54,5 +0.70;M.B.ÇAKMAK AP;MUHAMMED ŞERİF FELHAN;A.AKBABA;7;%2.53(13);46;1:50.04;20,85;
8;SWORD OF HONOUR DB SK;4y d  a;MYBOYCHARLIE (IRE);ABBAGNATO (GB);57,5;H.ALTUNKILIÇ;ERDAL YILDIRIM;ES.YILDIRIM;8;%3.36(11);52;1:50.83;24,80;
9;İSMETİM SKG SK;5y a  a;AGRESIVO (USA);WIND OF HAEVEN;60;İ.KATAR;BERAT KARAKEÇİLİ;S.KARAKEÇİLİ;10;%10.63(4);57;1:51.29;6,80;
10;DESERT FEVER DB SKG SK;5y d  a;TIZWAY (USA);CUTIE GIRL (USA);61;İ.AKYAVUZ;ALİ KARAKAN;K.TAŞDEMİR;1;%11.62(3);59;1:53.79;4,90;
11;SPEEDING BULLET SKG SK;4y d  a;APPROVE (IRE);LADY MAXIMA;63;R.DOĞAN;FIRAT TEKİNALP;H.TEKİNALP;9;%3.94(9);63;1:54.29;24,15;
12;SIDNEY SHOW KG DB SK;4y a  a;SIDNEY'S CANDY (USA);ZAMAN FIRTINASI;58;N.ALTIN;MEHMET AÇIKGÖZ;E.ALTIN;5;%4.22(8);53;1:55.14;18,80;
13;RESNE DB SK;5y d  a;HEP BERABER;RUSE;63;A.ÇANKAYA;TAHSİN TOPCU;R.BARMAN;12;%1.31(16);63;1:55.49;39,75;
14;MY IRON SK;4y d  a;SMART ROBIN (JPN);MIDPOINT;57,5;L.TAPTIK AP;HIDIR KILINÇ;H.TEKİNALP;15 - DS;%3.31(12);58;1:59.32;34,70;
15;FAST FOTON KG K DB GKR;4y d  a;PAPA CLEM (USA);GÜZELANNEM;58;Y.ÇELİKBAŞ;YILMAZ ARİ;E.AÇMAZ;14 - DS;%2.47(14);53;2:04.44;33,60;
