tarih,il,kosu,atno,at,baba,mesafe,zemin,irk,saat,kosu_yorum,kosu_final,gecmis_n,p50_max,p50_ort,p66_max,p66_ort,p75_max,p75_ort,derece_en_iyi_cs,g30_en_iyi,g30_n,songalop_en_iyi,songalop_n,orj_kalite,orj_mesafe,orj_sprinter,orj_kacak,dede_kalite,dede_mesafe,extrem_tip,extrem_gun,gec_cikis,derecesiz,gecmis_yok
14.07.2026,Ankara,2,1,BAY AHMET,GÜMBÜRGÜMBÜR,1300,Kum,Arap,14:30,,,4,7.5,4.75,6.665000000000013,4.67,9.0,5.06,6664,-1.3,2,2.3,1,0.02,0.82,0.15,37.5,2.84,0.74,,,0,0,0
14.07.2026,Ankara,2,2,BOZKIR YİĞİDİ,OĞUZBOYLU,1300,Kum,Arap,14:30,,,4,3.5,0.0,2.3338000000000108,-0.83,2.0,-0.75,6622,-2.7,1,2.7,1,0.0,1.0,0.0,0.0,0.75,0.58,,,0,0,0
14.07.2026,Ankara,2,3,GÖHERBEYİ,AFRİKAANDER,1300,Kum,Arap,14:30,,,3,15.5,14.83,16.66500000000001,15.11,19.0,15.0,6703,-0.3,1,2.3,1,0.01,1.0,0.22,44.44,0.05,0.78,,,0,0,0
14.07.2026,Ankara,2,4,ASLANLI OVA,SERHANTAY,1300,Kum,Arap,14:30,,,3,-1.5,-4.67,-3.6661999999999892,-5.89,-5.0,-6.92,6662,,0,3.5,1,0.2,0.64,0.23,28.57,3.73,0.71,,,0,0,0
14.07.2026,Ankara,2,5,UYGURTAŞ,ATEŞTOPU,1300,Kum,Arap,14:30,,,2,-1.5,-5.5,-2.666199999999989,-6.17,-3.0,-5.88,6656,-1.2,1,-1.2,1,0.57,0.75,0.18,30.22,0.48,0.64,,,1,0,0
14.07.2026,Ankara,2,6,VURGUNHAN,ENDEREFE,1300,Kum,Arap,14:30,,,3,-5.5,-9.67,-6.66619999999999,-10.44,-8.0,-11.25,6675,,0,9.6,1,0.0,0.78,0.13,53.33,2.66,0.53,,,0,0,0
14.07.2026,Ankara,2,7,İSKENDER HAN,GELİBOLU,1300,Kum,Arap,14:30,,,3,-0.5,-3.5,-1.6661999999999901,-4.67,-3.0,-4.92,6723,,0,0.8,1,0.15,0.69,0.21,17.86,2.84,0.74,,,0,0,0
14.07.2026,Ankara,2,8,SERÜVENTAY,CANBERKTAY,1300,Kum,Arap,14:30,,,3,-2.5,-6.5,-3.6661999999999946,-6.67,-4.0,-7.33,6682,-1.2,1,-1.2,1,0.16,0.83,0.24,25.49,0.01,0.67,,,0,0,0
14.07.2026,Ankara,3,1,SİNDİRELLA,MYBOYCHARLIE,1300,Çim,İngiliz,15:00,Nötr,0.8602119316000003,3,27.0,26.17,27.0,26.67,20.25,20.0,6677,,0,2.8,1,0.27,0.51,0.31,24.4,0.47,0.5,,,0,0,0
14.07.2026,Ankara,3,2,BELİNAY TAY,MAXIMUS DREAM,1300,Çim,İngiliz,15:00,Nötr,0.8602119316000003,0,,,,,,,,-1.0,3,2.1,1,0.12,0.11,0.08,51.61,2.4,0.54,,,0,0,1
14.07.2026,Ankara,3,3,FIRE OF VALERIA,FEARLESS KING,1300,Çim,İngiliz,15:00,Nötr,0.8602119316000003,1,30.0,30.0,30.0,30.0,23.25,23.25,7052,-1.2,2,0.2,1,0.0,1.0,0.0,0.0,0.73,0.62,,,0,0,0
14.07.2026,Ankara,3,4,LA MUNECA,THE GREY GATSBY,1300,Çim,İngiliz,15:00,Nötr,0.8602119316000003,1,0.0,0.0,0.0,0.0,-6.75,-6.75,6926,-3.05,5,-2.85,1,,,,,0.05,0.0,,,0,0,0
14.07.2026,Ankara,3,5,MAGIC OF DARKNESS,MALİ,1300,Çim,İngiliz,15:00,Nötr,0.8602119316000003,0,,,,,,,,,0,-1.5,1,0.17,0.62,0.29,22.93,0.09,0.14,,,0,0,1
14.07.2026,Ankara,3,6,MAGIC SURPRISE,BLUEGRASS CAT,1300,Çim,İngiliz,15:00,Nötr,0.8602119316000003,1,0.0,0.0,0.0,0.0,-6.75,-6.75,6767,-1.6,1,-1.6,1,0.25,0.67,0.16,36.26,0.82,0.46,,,0,0,0
14.07.2026,Ankara,3,7,QUEEN ÇINAR,GAZIBORA KHAN,1300,Çim,İngiliz,15:00,Nötr,0.8602119316000003,0,,,,,,,,-1.0,3,-0.7,1,0.03,0.67,0.31,18.75,0.28,0.36,,,0,0,1
14.07.2026,Ankara,3,8,QUEEN ELA,FLY BY ME,1300,Çim,İngiliz,15:00,Nötr,0.8602119316000003,1,0.0,0.0,0.0,0.0,-6.75,-6.75,7033,-0.1,1,0.8,1,0.02,0.44,0.35,34.62,0.03,0.67,,,0,0,0
14.07.2026,Ankara,3,9,QUEEN LARA,SPARTACUS,1300,Çim,İngiliz,15:00,Nötr,0.8602119316000003,0,,,,,,,,-1.0,2,-0.1,1,,,,,0.31,0.4,,,0,0,1
14.07.2026,Ankara,3,10,SPIRIT OF LUX,KUZEY KAFKASYALI,1300,Çim,İngiliz,15:00,Nötr,0.8602119316000003,1,6.0,6.0,6.0,6.0,-0.75,-0.75,6858,-1.2,3,-0.3,1,,,,,0.03,0.91,,,1,0,0
14.07.2026,Ankara,4,1,MY JUILETTE,DAREDEVIL,2100,Kum,İngiliz,15:30,Nötr,5.116764562669914,0,,,,,,,,-3.3,5,0.1,1,0.03,0.33,0.2,29.63,0.0,0.0,,,0,0,1
14.07.2026,Ankara,4,2,SHINING FORCE,HAKEEM,2100,Kum,İngiliz,15:30,Nötr,5.116764562669914,3,-3.0,-4.67,0.661999999999999,-0.78,1.5,-0.33,6785,-1.4,4,-0.8,1,0.73,0.21,0.21,29.82,0.7,0.43,,,1,0,0
14.07.2026,Ankara,4,3,SKYDIVE,MYBOYCHARLIE,2100,Kum,İngiliz,15:30,Nötr,5.116764562669914,7,11.0,1.07,21.659599999999994,6.23,16.5,5.71,6643,-0.65,1,0.25,1,0.27,0.45,0.31,24.4,4.7,0.45,,,0,0,0
14.07.2026,Ankara,4,4,PELOŞ MY LOVE,BLAZE TO WIN,2100,Kum,İngiliz,15:30,Nötr,5.116764562669914,5,-3.5,-6.8,5.990000000000002,-0.07,13.5,2.4,6707,-1.0,2,0.4,1,0.0,0.18,0.09,27.27,2.0,0.25,,,1,0,0
14.07.2026,Ankara,4,5,ALAMETİ FARİKA,TOCCET,2100,Kum,İngiliz,15:30,Nötr,5.116764562669914,9,34.5,12.39,43.657199999999996,17.37,43.0,18.56,6676,-2.0,3,1.2,1,0.4,0.45,0.21,34.48,0.1,0.08,,,0,0,0
14.07.2026,Ankara,4,6,MY LADY BUG,HASAFET,2100,Kum,İngiliz,15:30,Nötr,5.116764562669914,7,10.0,0.29,14.994400000000006,7.9,17.75,9.96,6763,-1.9,5,-1.9,1,0.0,0.38,1.0,0.0,2.0,0.25,,,0,0,0
14.07.2026,Ankara,4,7,BEST ALYA,VICTOIRE PISA,2100,Kum,İngiliz,15:30,Nötr,5.116764562669914,5,-2.0,-3.5,1.661999999999999,0.4,3.5,1.75,6739,,0,3.5,1,0.29,0.32,0.31,19.13,0.43,0.37,,,0,0,0
14.07.2026,Ankara,4,8,VICTORY LANE,VICTORY GALLOP,2100,Kum,İngiliz,15:30,Nötr,5.116764562669914,4,6.0,-4.0,12.660799999999995,0.91,13.5,1.88,6637,-1.95,3,-0.7,1,4.7,0.45,0.3,16.08,0.06,0.31,,,0,0,0
14.07.2026,Ankara,4,9,DOLCE MARE,BODEMEISTER,2100,Kum,İngiliz,15:30,Nötr,5.116764562669914,5,17.5,0.9,22.99439999999999,8.73,26.0,11.0,6797,-2.8,4,-2.8,1,0.28,0.31,0.26,24.31,2.0,0.25,,,0,0,0
14.07.2026,Ankara,4,10,SEYYAHIM,MARCAVELLY,2100,Kum,İngiliz,15:30,Nötr,5.116764562669914,0,,,,,,,,-0.9,1,-0.9,1,0.76,0.34,0.2,24.39,0.25,0.12,,,0,0,1
14.07.2026,Ankara,4,11,MANNARA,AUTHORIZED,2100,Kum,İngiliz,15:30,Nötr,5.116764562669914,1,-33.0,-33.0,-22.339000000000002,-22.34,-20.25,-20.25,6918,-1.0,2,-0.6,1,0.33,0.6,0.31,20.75,2.21,0.24,uzun,137,0,0,0
14.07.2026,Ankara,5,1,STEEL ROCK,MENDIP,1600,Çim,İngiliz,16:00,Sprinter/Stalker,-24.89363431977111,10,14.0,5.7,17.997199999999996,6.73,20.75,8.65,6689,,0,0.6,1,1.22,,0.19,,2.0,,,,0,0,0
14.07.2026,Ankara,5,2,GRAY DREAM,GRAYSTORM,1600,Çim,İngiliz,16:00,Sprinter/Stalker,-24.89363431977111,4,3.0,-0.5,7.994999999999996,-0.25,14.25,0.62,6624,-1.5,2,0.5,1,0.22,,0.24,,0.07,,,,0,0,0
14.07.2026,Ankara,5,3,SHINING LIFE,TIZWAY,1600,Çim,İngiliz,16:00,Sprinter/Stalker,-24.89363431977111,2,3.0,1.5,1.3351999999999933,0.33,1.0,0.25,6697,-0.6,2,-0.6,1,0.53,,0.13,,2.0,,,,0,0,0
14.07.2026,Ankara,5,4,MARY BLACK,TOROK,1600,Çim,İngiliz,16:00,Sprinter/Stalker,-24.89363431977111,4,13.0,-1.25,23.331,3.08,26.25,4.25,6670,,0,1.0,1,2.74,,0.25,,0.83,,,,0,0,0
14.07.2026,Ankara,5,5,RICHWOOD,KANEKO,1600,Çim,İngiliz,16:00,Sprinter/Stalker,-24.89363431977111,2,2.0,1.5,4.996999999999993,2.5,6.5,3.25,6635,,0,0.8,1,2.86,,0.23,,0.0,,,,0,0,0
14.07.2026,Ankara,5,6,HIZKESEN,BUSHRANGER,1600,Çim,İngiliz,16:00,Sprinter/Stalker,-24.89363431977111,3,-3.0,-3.67,9.657999999999985,-0.23,15.5,1.58,6716,-0.2,1,-0.2,1,0.55,,0.26,,0.52,,,,0,0,0
14.07.2026,Ankara,5,7,CRIMEAN DREAM,CRIMEAN TATAR,1600,Çim,İngiliz,16:00,Sprinter/Stalker,-24.89363431977111,3,3.0,-5.33,2.999999999999994,-5.0,4.0,-2.92,6693,-0.4,1,3.1,1,0.02,,0.31,,0.0,,,,0,0,0
14.07.2026,Ankara,5,8,GOOD LUCK CHARM,MER DE GLACE,1600,Çim,İngiliz,16:00,Sprinter/Stalker,-24.89363431977111,1,2.0,2.0,0.6669999999999945,0.67,0.25,0.25,6728,-0.5,2,-0.2,1,0.0,,0.33,,0.0,,,,0,0,0
14.07.2026,Ankara,5,9,SILENT QUEEN,TOROK,1600,Çim,İngiliz,16:00,Sprinter/Stalker,-24.89363431977111,2,7.0,4.0,3.665599999999991,1.83,5.0,2.5,6706,-0.6,1,0.2,1,2.74,,0.25,,1.85,,,,0,0,0
14.07.2026,Ankara,5,10,DİNAMİT KIZ,SADLER'S JOY,1600,Çim,İngiliz,16:00,Sprinter/Stalker,-24.89363431977111,6,6.0,1.08,4.998599999999989,-0.06,6.5,0.88,6706,-1.1,2,-1.1,1,0.12,,0.13,,0.0,,,,0,0,0
14.07.2026,Ankara,5,11,LADY GROUND,BATTLEGROUND,1600,Çim,İngiliz,16:00,Sprinter/Stalker,-24.89363431977111,1,0.0,0.0,4.9949999999999966,4.99,11.25,11.25,6697,-4.7,6,-1.8,1,0.02,,0.05,,0.55,,,,0,0,0
14.07.2026,Ankara,5,12,SILLAGE,NOBEL PRIZE,1600,Çim,İngiliz,16:00,Sprinter/Stalker,-24.89363431977111,1,14.0,14.0,13.999999999999993,14.0,15.0,15.0,6887,-2.2,6,-1.4,1,0.01,,0.2,,1.31,,,,0,0,0
14.07.2026,Ankara,5,13,JOYOUS GIRL,SADLER'S JOY,1600,Çim,İngiliz,16:00,Sprinter/Stalker,-24.89363431977111,0,,,,,,,,-0.4,4,0.6,1,0.12,,0.13,,0.61,,,,0,0,1
14.07.2026,Ankara,6,1,GÖRKEM KAPTAN,AGRESIVO,2100,Kum,İngiliz,16:30,Nötr,5.116764562669914,5,3.0,-4.3,2.667599999999993,-4.53,2.0,-4.35,6595,-3.1,5,-0.8,1,0.52,0.25,0.32,22.56,2.21,0.24,,,0,0,0
14.07.2026,Ankara,6,2,WOLF SEYFO,NATIVE KHAN,2100,Kum,İngiliz,16:30,Nötr,5.116764562669914,5,3.5,-1.1,3.666799999999995,-1.73,4.25,-1.85,6572,-3.5,3,-1.0,1,1.31,0.28,0.2,28.45,2.4,0.27,,,0,0,0
14.07.2026,Ankara,6,3,DRAGON KINGDOM,GOOD CURRY,2100,Kum,İngiliz,16:30,Nötr,5.116764562669914,7,1.0,-3.36,0.6675999999999931,-4.52,1.75,-4.11,6581,-2.6,4,-1.0,1,0.05,0.28,0.09,43.94,0.25,0.47,,,0,0,0
14.07.2026,Ankara,6,4,EL CACİQUE,INVINCIBLE SON,2100,Kum,İngiliz,16:30,Nötr,5.116764562669914,9,10.5,0.5,10.66679999999999,-0.55,10.75,-0.53,6565,-0.5,1,-0.5,1,0.41,0.41,0.31,14.98,2.98,0.43,,,0,0,0
14.07.2026,Ankara,6,5,FROSTER,FROSTED,2100,Kum,İngiliz,16:30,Nötr,5.116764562669914,0,,,,,,,,,0,4.4,1,0.04,0.15,0.17,50.0,0.02,0.0,,,0,0,1
14.07.2026,Ankara,6,6,GALLOON,TOUGH GUY,2100,Kum,İngiliz,16:30,Nötr,5.116764562669914,6,-2.0,-13.92,-1.6654000000000053,-12.61,-3.0,-11.5,6588,-2.5,2,-1.85,1,0.18,0.19,0.05,52.63,0.0,0.0,,,0,0,0
14.07.2026,Ankara,6,7,PERCY JACKSON,KANEKO,2100,Kum,İngiliz,16:30,Nötr,5.116764562669914,5,1.0,0.5,1.3345999999999947,-0.07,0.0,-1.1,6619,-1.8,3,-0.7,1,2.86,0.35,0.23,29.83,0.04,0.25,,,0,0,0
14.07.2026,Ankara,6,8,THE PROTECTER,ARMY MULE,2100,Kum,İngiliz,16:30,Nötr,5.116764562669914,3,8.0,4.83,8.666599999999988,5.44,7.75,5.25,6580,-2.5,2,,0,0.12,0.56,0.0,40.0,0.0,0.5,,,0,0,0
14.07.2026,Ankara,7,1,AKDAĞ FIRTINASI,ORÇUN,1400,Kum,Arap,17:00,Nötr,8.06593406593407,1,-20.5,-20.5,-18.665599999999994,-18.67,-18.5,-18.5,6624,-0.4,1,0.3,1,0.06,0.66,0.2,42.99,0.03,0.46,,,0,0,0
14.07.2026,Ankara,7,2,TUNCER,KAIZBERT,1400,Kum,Arap,17:00,Nötr,8.06593406593407,5,-8.5,-11.7,-9.667600000000007,-10.87,-7.0,-11.45,6538,-2.7,3,-0.8,1,3.73,0.71,0.15,38.63,1.1,0.57,,,0,0,0
14.07.2026,Ankara,7,3,NACARLI,CANBERKTAY,1400,Kum,Arap,17:00,Nötr,8.06593406593407,3,-28.5,-33.0,-19.6696,-26.23,-16.5,-21.83,6716,-3.6,4,-2.0,1,0.16,0.83,0.24,25.49,3.73,0.71,,,0,0,0
14.07.2026,Ankara,7,4,ABBAS BEY,UÇANOĞLU,1400,Kum,Arap,17:00,Nötr,8.06593406593407,4,-5.0,-5.0,-5.665599999999998,-5.75,-6.0,-7.62,6607,-1.2,3,-1.2,1,0.22,0.7,0.25,25.97,2.84,0.74,uzun,75,0,0,0
14.07.2026,Ankara,7,5,BORDOMAVİ,ALTAHA,1400,Kum,Arap,17:00,Nötr,8.06593406593407,1,-5.0,-5.0,-4.999399999999994,-5.0,-6.0,-6.0,6794,,0,4.2,1,2.66,0.53,0.22,18.17,0.75,0.58,,,0,0,0
14.07.2026,Ankara,7,6,ERKŞAN,YAKUPBEY,1400,Kum,Arap,17:00,Nötr,8.06593406593407,0,,,,,,,,-2.0,4,-1.3,1,0.38,0.68,0.2,34.39,0.16,0.76,uzun,292,0,0,1
14.07.2026,Ankara,7,7,KOCAEFE,YILMABAŞAR,1400,Kum,Arap,17:00,Nötr,8.06593406593407,2,-5.5,-12.25,-2.334599999999995,-5.17,-1.5,-2.75,6595,,0,2.8,1,0.05,0.58,0.29,15.66,0.17,0.63,,,0,0,0
14.07.2026,Ankara,7,8,ŞİRİNMİŞİRİN,UÇANBEY,1400,Kum,Arap,17:00,Nötr,8.06593406593407,2,-12.5,-14.75,-10.666200000000003,-13.0,-12.0,-14.0,6743,,0,1.1,1,0.51,0.63,0.35,14.22,0.0,0.53,,,0,0,0
14.07.2026,Ankara,7,9,YENERSULTAN,KAIZBERT,1400,Kum,Arap,17:00,Nötr,8.06593406593407,1,-19.0,-19.0,-14.333199999999994,-14.33,-14.0,-14.0,6839,,0,2.0,1,3.73,0.71,0.15,38.63,0.7,0.71,,,0,0,0
14.07.2026,Ankara,8,1,LO SIENTO,GOKEN,1300,Çim,İngiliz,17:30,Nötr,0.8602119316000003,4,31.0,28.5,6.004,3.5,3.5,1.0,6512,,0,0.15,1,0.01,1.0,0.33,33.33,,,,,0,0,0
14.07.2026,Ankara,8,2,OY YARE,SEA SOUND,1300,Çim,İngiliz,17:30,Nötr,0.8602119316000003,4,30.0,27.75,5.004000000000005,3.09,2.75,0.62,6681,-2.0,2,-0.2,1,,,,,1.35,0.41,,,0,0,0
14.07.2026,Ankara,8,3,CEYHAN SULTANI,CEMALCAN,1300,Çim,İngiliz,17:30,Nötr,0.8602119316000003,0,,,,,,,,-1.9,2,1.0,1,,,,,0.45,0.29,,,0,0,1
14.07.2026,Ankara,8,4,DİREN KAPORTACI,GENERAL QUARTERS,1300,Çim,İngiliz,17:30,Nötr,0.8602119316000003,0,,,,,,,,,0,2.1,1,0.74,0.39,0.24,28.46,2.4,0.54,,,0,0,1
14.07.2026,Ankara,8,5,FURİOSA,SADLER'S JOY,1300,Çim,İngiliz,17:30,Nötr,0.8602119316000003,1,23.0,23.0,-1.9959999999999951,-2.0,-4.5,-4.5,7033,-1.6,4,-0.2,1,0.12,0.71,0.13,56.52,1.85,0.38,,,0,0,0
14.07.2026,Ankara,8,6,HOLLY MOLLY,BATTLEGROUND,1300,Çim,İngiliz,17:30,Nötr,0.8602119316000003,1,0.0,0.0,-24.996,-25.0,-27.5,-27.5,7019,-1.4,4,0.2,1,0.02,0.6,0.05,50.0,0.0,0.18,,,0,0,0
14.07.2026,Ankara,8,7,I GOT THIS,BODYGUARD HERO,1300,Çim,İngiliz,17:30,Nötr,0.8602119316000003,1,6.0,6.0,-18.996,-19.0,-21.5,-21.5,7227,-3.1,6,-3.1,1,0.02,0.73,0.13,23.33,0.0,1.0,,,0,0,0
14.07.2026,Ankara,8,8,KUPA DOKUZLUSU,TOROK,1300,Çim,İngiliz,17:30,Nötr,0.8602119316000003,2,0.0,-2.0,-24.996,-27.0,-27.5,-29.5,6756,,0,1.8,1,2.74,0.51,0.25,20.87,2.86,0.51,,,0,0,0
14.07.2026,Ankara,8,9,OKLOHAMA,EPAULETTE,1300,Çim,İngiliz,17:30,Nötr,0.8602119316000003,1,24.0,24.0,-1.662399999999991,-1.66,-4.5,-4.5,7020,-4.35,2,-1.75,1,0.13,0.74,0.3,30.43,0.04,0.44,,,0,0,0
14.07.2026,Ankara,8,10,SERSİVO,AGRESIVO,1300,Çim,İngiliz,17:30,Nötr,0.8602119316000003,0,,,,,,,,,0,-0.6,1,0.52,0.77,0.32,22.56,0.21,0.68,,,0,0,1
14.07.2026,Ankara,8,11,TROPHY GIRL,KUZEY KAFKASYALI,1300,Çim,İngiliz,17:30,Nötr,0.8602119316000003,0,,,,,,,,-0.1,1,,0,,,,,2.86,0.51,,,0,0,1
14.07.2026,Ankara,9,1,ALTINEKEN,KAIZBERT,1400,Çim,Arap,18:00,,,0,,,,,,,,-1.5,1,0.3,1,3.73,0.64,0.15,38.63,0.09,0.49,,,0,0,1
14.07.2026,Ankara,9,2,KATICESUR,SAKARBAŞI,1400,Çim,Arap,18:00,,,0,,,,,,,,,0,1.0,1,0.05,0.7,0.3,23.08,0.04,0.79,,,0,0,1
14.07.2026,Ankara,9,3,ALÜNLÜHAT,FATİH AĞA,1400,Çim,Arap,18:00,,,4,8.5,-1.12,6.668000000000006,-0.0,9.0,2.75,6542,-2.1,2,-0.9,1,0.1,0.91,0.16,46.34,0.48,0.51,sik,5,0,0,0
14.07.2026,Ankara,9,4,BİZİMSOY,DENİZİM,1400,Çim,Arap,18:00,,,5,2.5,1.7,0.6674000000000078,-0.87,1.5,0.75,6689,,0,0.5,1,0.03,0.75,0.14,50.0,0.57,0.7,,,0,0,0
14.07.2026,Ankara,9,5,DENİZ KASIRGASI,GÜRSU,1400,Çim,Arap,18:00,,,6,4.0,-0.33,8.333600000000004,-2.05,10.0,-0.42,6525,-0.5,1,-0.5,1,0.31,0.72,0.2,27.83,1.03,0.57,,,0,0,0
14.07.2026,Ankara,9,6,DEMİR BARBAR,BARBAROSBEY,1400,Çim,Arap,18:00,,,1,1.5,1.5,6.665200000000006,6.67,6.5,6.5,6656,,0,8.6,1,0.0,1.0,0.0,100.0,0.04,0.72,sik,5,0,0,0
14.07.2026,Ankara,9,7,DEDEBATUR,FİRİKYA,1400,Çim,Arap,18:00,,,6,10.5,4.67,6.668400000000009,0.67,7.5,1.33,6666,-2.48,3,-0.1,1,0.0,0.62,0.46,22.86,2.26,0.47,,,0,0,0
14.07.2026,Ankara,9,8,İKİMİZ,CANKARDEŞLER,1400,Çim,Arap,18:00,,,3,4.5,1.83,2.6652000000000093,-1.11,0.5,-1.58,6750,-1.3,1,2.1,1,0.31,0.64,0.32,23.14,0.14,0.8,,,0,0,0
14.07.2026,Ankara,9,9,AKAR EDA,AKARÇAY,1400,Çim,Arap,18:00,,,1,-1.5,-1.5,-3.666799999999995,-3.67,-1.5,-1.5,6847,,0,0.5,1,0.0,0.89,0.0,54.55,0.02,0.75,,,0,0,0
14.07.2026,Ankara,9,10,TAŞPINAR,KAIZBERT,1400,Çim,Arap,18:00,,,2,-0.5,-1.0,-2.666000000000004,-3.16,-0.5,-2.0,6705,,0,0.5,1,3.73,0.64,0.15,38.63,0.01,0.56,,,0,0,0
14.07.2026,Ankara,9,11,DİLMAKIZ,TEK YÜREK,1400,Çim,Arap,18:00,,,1,1.5,1.5,2.000400000000006,2.0,3.0,3.0,6685,,0,1.8,1,0.0,1.0,0.0,0.0,0.01,0.62,,,0,0,0
14.07.2026,Ankara,9,12,KÖKBEYİ,TURBO,1400,Çim,Arap,18:00,,,2,1.5,0.0,-1.3315999999999892,-2.66,-3.0,-4.5,6719,,0,0.5,1,2.84,0.65,0.21,29.97,0.03,0.71,uzun,56,0,0,0
14.07.2026,Ankara,9,13,SARITAHA,ALTAHA,1400,Çim,Arap,18:00,,,0,,,,,,,,-1.2,1,1.0,1,2.66,0.52,0.22,18.17,0.38,0.5,,,0,0,1
14.07.2026,Ankara,9,14,YÜCEOĞUL,TAMERİNOĞLU,1400,Çim,Arap,18:00,,,0,,,,,,,,-2.0,5,-2.0,1,2.42,0.47,0.37,8.2,1.97,0.57,,,0,0,1
14.07.2026,Kocaeli,1,1,CALIFORNIA FIRE,PAPA CLEM,1800,Kum,İngiliz,17:15,Nötr,10.0,4,6.0,5.0,6.002000000000002,2.5,5.5,2.56,6745,-2.3,4,-0.1,1,0.42,0.38,0.23,28.14,0.01,0.2,,,0,0,0
14.07.2026,Kocaeli,1,2,BORAN,VICTOIRE PISA,1800,Kum,İngiliz,17:15,Nötr,10.0,1,7.0,7.0,2.002000000000002,2.0,1.5,1.5,6878,-2.65,2,-2.65,1,0.29,0.32,0.31,19.13,0.66,0.19,,,0,0,0
14.07.2026,Kocaeli,1,3,EGEM,KINOWA,1800,Kum,İngiliz,17:15,Nötr,10.0,1,5.0,5.0,0.6684000000000054,0.67,0.5,0.5,6947,-1.9,3,1.5,1,0.0,0.1,0.05,36.84,2.98,0.43,,,0,0,0
14.07.2026,Kocaeli,1,4,IRON TEMPEST,GRAYSTORM,1800,Kum,İngiliz,17:15,Nötr,10.0,0,,,,,,,,-3.3,3,-2.6,1,0.22,0.51,0.24,32.52,1.35,0.39,,,0,0,1
14.07.2026,Kocaeli,1,5,KING DESTINY,VICTOIRE PISA,1800,Kum,İngiliz,17:15,Nötr,10.0,0,,,,,,,,-3.4,3,-3.0,1,0.29,0.32,0.31,19.13,1.22,0.34,,,0,0,1
14.07.2026,Kocaeli,1,6,NEURO RUSH,CLOTH OF STARS,1800,Kum,İngiliz,17:15,Nötr,10.0,0,,,,,,,,-1.2,3,0.3,1,0.0,0.0,0.0,0.0,0.02,0.25,,,0,0,1
14.07.2026,Kocaeli,1,7,PRINCE VINCE,MER DE GLACE,1800,Kum,İngiliz,17:15,Nötr,10.0,4,21.0,13.75,12.001400000000004,7.92,8.5,6.25,6743,,0,0.5,1,0.0,0.2,0.33,16.67,2.86,0.35,,,0,0,0
