4;GÜZEL ELAM KG K;3y a  d;SERHANTAY;ATİKKOBRAM;53 +2.00;M.KIYAK AP;MAHMUT DOĞAN;R.TAŞDELEN;7;%0.31(9);;1:20.77;53,70;1 Boy
5;SÜPEROĞLAN KG DB;3y d  e;ENDEREFE;ASLIDİLAN;53 +0.30;SERH.ÇELİK AP;ÜMİT ARSLAN;M.ARSLAN;10;%8.82(4);26;1:20.92;7,75;
6;KATI CANAN KG SK;3y a  d;KATI SEMİH;MATURKIZ;55;B.KILINÇ;TOLGA KÖKTÜRK;M.KATI;2;%1.65(7);;1:22.99;44,95;
7;IŞIKALP KG DB SK;3y a  e;SERDÜMEN;NİSASU;57 +1.30;V.DEMİR;ENGİN YILDIZ;M.TEKİNALP;8;%4.08(6);;1:26.22;13,55;
8;SUFRİ KG DB SK;3y k  e;DİLİRAN;SABUR ABLA;56 +0.30;İSM.YILDIRIM AP;FETİ DAĞ;Y.UÇAR;9;%7.42(5);;1:36.30;8,55;
9;TAMAMMI DEVAMMI KG K DB;3y a  e;GÜMBÜRGÜMBÜR;ŞAHMERAN SULTAN;53 +2.00;T.BALİ AP;ENVER YILDIZ;H.KARATAŞ;4;%0.49(8);;1:38.96;37,25;
10;ATAERİ KG SK (Koşmaz);3y d  e;BABA MEVLÜT;SÜPHAN;57;O.FİDAN AP;DURMUŞ ALİ ARSLAN;M.DOLAK;3;%0.11(10);22;Koşmaz;;
GANYAN(8) :1,95 TL, İKİLİ(1/8) :3,65 TL, SIRALI İKİLİ(8/1) :5,95 TL, ÜÇLÜ BAHİS(8/1/2) :22,10 TL Çıkan 1 Atla: 4,40 TL, PLASE(1) :1,60 TL, PLASE(8) :1,15 TL, PLASE İKİLİ(1/2) :2,90 TL, PLASE İKİLİ(1/8) :2,40 TL, PLASE İKİLİ(2/8) :3,10 TL, 1. ÇİFTE(10/8) :28,15 TL

3. Kosu :   14.30;ŞARTLI 4; 2 Yaşlı İngilizler; 57.00kg; 1300m; Çim;;;;Rekor Derece :1.15.91
İkramiye;;;;;Yetiştirici Primi;;;;
1.)595.000 TL;2.)238.000 TL;3.)119.000 TL;4.)59.500 TL;5.)29.750 TL;1.)178.500 TL;2.)71.400 TL;3.)35.700 TL;4.)17.850 TL;5.)8.925 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;EL RATON KG;2y d  e;ELARQAM (GB);TONYA;56 +0.80;Y.CENGİZ;MEHMET ALİ KATI;M.DOLAK;2;%36.16(1);39;1:19.03;2,00;5 Boy
2;MY LITTLE BOY SK;2y a  e;TRAPPE SHOT (USA);VAPOUR MUSING (GB);60 +0.20;H.KATI;GÜLİZAR YANIK;M.DOLAK;1;%31.81(2);53;1:19.82;3,00;4,5 Boy
3;VENENO SK;2y a  d;SUPER SAVER (USA);LADY TULPAR;55 +2.00;İ.KATI;GÜLİZAR YANIK;M.DOLAK;4;%2.19(2);43;1:20.54;3,00;2,5 Boy
4;BECENE REİS KG SK;2y d  e;HEMSWORTH (USA);MERVE ABLA;55;N.AVCİ;SAVAŞ ERCÜMENT BECENE;H.TURAN;7;%23.75(3);45;1:20.92;2,60;11 Boy
5;VELOS THALOR DB SKG SK;2y d  d;HAKEEM (USA);YEŞİL ELMA;54;E.ATLAMAZ AP;ŞEVKİ KUTAY YEŞİLÖZ;Ö.F.ERTUĞRUL;6;%1.49(5);;1:22.76;21,35;
6;WISH YOU WERE HERE SK;2y d  d;LUXOR;MINERVA MCGONAGALL;52 +1.20;SERH.ÇELİK AP;SEMİH KATI;M.DOLAK;5;%4.55(4);22;1:24.85;13,00;
7;PONCA SK (Koşmaz);2y a  d;NATIVE KHAN (FR);SHERMAN OAKS;52;S.YAZICIOĞLU AP;MEHMET ALİ KATI;M.DOLAK;3;%0.05(6);40;Koşmaz;;
[(1)MY LITTLE BOY,(4)VENENO,] eküridir.[(3)EL RATON],(5)PONCA],] eküridir.GANYAN(3) :2,00 TL, İKİLİ(1/3) :2,95 TL, SIRALI İKİLİ(3/1) :5,15 TL, ÜÇLÜ BAHİS(3/1/4) :59,00 TL Çıkan 1 Atla: 5,90 TL, 2. ÇİFTE(8/3,5) :4,30 TL

4. Kosu :   15.00;SATIŞ 2; 3 Yaşlı İngilizler; 58.00kg; 1500m; Kum;;;;Rekor Derece :1.31.14
İkramiye;;;;;Yetiştirici Primi;;;;
1.)560.000 TL;2.)224.000 TL;3.)112.000 TL;4.)56.000 TL;5.)28.000 TL;1.)100.800 TL;2.)40.320 TL;3.)20.160 TL;4.)10.080 TL;5.)5.040 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;BABA DOÇKA K SKG SK;3y a  e;AGRESIVO (USA);DISTINCTION;55 +1.40;M.G.ARSLAN;ATAKAN PEKER;Y.ÇAĞLAR;6;%7.9(5)  %8.16(5);34;1:37.90;8,95;1,5  Boy
2;MALCOOBA KG DB SK;3y d  d;COOGER;BARİKAT;56;E.ATLAMAZ AP;MEHMET CAHİT MALKOÇ;A.ÇIKMAN;5;%1.28(10)  %1.42(10);41;1:38.14;31,50;1,5  Boy
3;FEMALE WARRIOR DB SK;3y a  d;AGRESIVO (USA);COUNTER STRIKE;56;E.BOZDAĞ;DOĞAN IRMAK;V.YILDIRIM;7;%6.46(6)  %6.68(6);35;1:38.39;14,90;3,5 Boy
4;HIGH HILLS DB SK YP;3y d  d;TILSIT (USA);LADY CHINA;56;T.YILDIZ;C.TAHİR BURHANLIOĞLU;İB.B.OĞULLARI;1;%31.61(1)  %31.49(1);43;1:38.98;2,50;Burun
5;SİGUEME SK;3y d  e;MENDIP (USA);AMAZON QUEEN;58 +1.30;H.KATI;GÜLİZAR YANIK;M.DOLAK;3;%7.3(4)  %7.2(4);57;1:38.99;7,25;
6;PANCHO SK ÖG;3y d  e;KANEKO;SALAMIS;58 +0.30;Y.CENGİZ;GÜLİZAR YANIK;M.DOLAK;2;%2.38(4)  %2.12(4);48;1:39.10;7,25;
7;WINNING DRAGON KG SK;3y d  e;TIGER MOTH (IRE);VELO BREEZE;58;M.A.SOLMAZ;MURAT KARABULUT;V.YILDIRIM;8;%19.13(2)  %18.79(2);53;1:39.39;4,05;
8;MY DEAR DREAM KG DB SKG SK;3y d  d;TU BRUTUS (CHI);SILKY;56 +1.30;SAL.ÇELİK;M.EŞREF GÜVEN;O.ÖZPUYLAT;4;%12.7(3)  %12.54(3);50;1:39.80;5,45;
9;DOUBLE WORLD DB SK;3y a  e;GOOD CURRY;CHROME HEART;58 +0.40;V.DEMİR;ÖMERCAN EROĞLU;E.ACER;10;%5.09(7)  %5.32(7);50;1:40.59;13,45;
10;PRINCESS BALA K DB;3y d  d;AGRESIVO (USA);GLIVANA;56;M.KIYAK AP;CAHİT DOĞAN;C.KATI;9;%4.17(8)  %4.4(8);43;1:41.17;18,00;
11;GOLDEN CANTADO KG DB SK;3y d  e;GOLDEN TOWER;GREEN PENNY;54;SERH.ÇELİK AP;İBRAHİM HALİL ARSLAN;ÇET.ARSLAN;11;%1.99(9)  %1.88(9);42;1:46.30;32,30;
[(3)SİGUEME,(2)PANCHO,] eküridir.GANYAN(10) :8,95 TL, İKİLİ(7/10) :312,20 TL, SIRALI İKİLİ(10/7) :347,00 TL, 3. ÇİFTE(3,5/10) :30,90 TL

5. Kosu :   15.30;Maiden/DHÖW; 3 Yaşlı Araplar; 57.00kg; 1200m; Çim;;;;Rekor Derece :1.16.76
İkramiye;;;;;Yetiştirici Primi;;;;
1.)600.000 TL;2.)240.000 TL;3.)120.000 TL;4.)60.000 TL;5.)30.000 TL;1.)180.000 TL;2.)72.000 TL;3.)36.000 TL;4.)18.000 TL;5.)9.000 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;BEŞİRHAT K DB SKG;3y k  e;GÜLBEŞİR;ATEŞHATTI;57 +0.30;SAL.ÇELİK;TUBA KAYA;RAM. KAYA;10;%22.09(3)  %21.81(3);29;1:19.10;3,60;Boyun
2;ARKANBERK KG;3y a  e;ESKİŞEHİRLİ;BİTENGÜL;57;M.G.ARSLAN;KEMAL DURMAZ;Y.UÇAR;2;%2.15(8)  %2.49(8);14;1:19.15;25,35;7 Boy
3;UTKANBEY KG K DB;3y k  e;BERKSOY;HABERTAY;54 +1.30;M.KIYAK AP;YILMAZ BOZKUŞ;M.ÖZYİĞİT;7;%27.23(1)  %26.07(1);;1:20.24;2,85;2,5 Boy
4;AL ZEYNO KG SK;3y a  d;SABRİNİN ATI;SİVASLIKIZI;55 +1.00;İSM.YILDIRIM AP;MEHMET CAMUZ;E.ÇETİNKURT;11;%5.72(5)  %6.5(6);;1:20.64;12,40;2,5 Boy
5;HÜKÜMSÜREN SKG SK;3y a  e;GÜMBÜRGÜMBÜR;SEVDAMSIN CAN;57;Y.CENGİZ;MELEK ALBAYRAK;İ.ÇEÇAN;8;%5.9(4)  %6.63(4);28;1:21.05;11,40;
6;RASTGELOĞLUM DB SK;3y k  e;SABRİNİN ATI;RASGALDİ;60;İ.KATI;EMİR KATI;C.KATI;1;%26.06(2)  %23.12(2);35;1:21.09;3,65;
7;HAYDİ BİTANEM KG SK;3y k  d;DÖVER;TURBONUN KIZI;52 +0.70;SERH.ÇELİK AP;ALİ ÇELİK;M.DEMİROL;3;%2.08(9)  %2.46(9);30;1:21.22;20,55;
8;GÜNDOĞMUŞ;3y a  e;BESLENEY;MARİFET;53 +2.00;T.BALİ AP;MURAT SUCU;Y.MİSDİK;4;%0.84(10)  %1.14(10);;1:21.71;30,55;
9;SEVERBEY KG SK;3y d  e;ONURKAAN;KARAMASKE;53 +0.80;S.YAZICIOĞLU AP;BEŞİR KAYA;RAM. KAYA;6;%2.32(7)  %3.22(7);;1:21.82;27,90;
10;ZAFER İZİ KG K;3y a  e;KAYAYÜREKLİ;ARAT SOYLU;57;B.KILINÇ;MEHMET RESUL KARA;İ.KÖROĞLU;5;%5.52(6)  %6.54(5);;1:22.23;8,90;
11;ARKAZGÜLÜ KG SK (Koşmaz);3y a  d;ÖZGÜNHAN;HUNATHATUN;51;M.BAL AP;BEŞİR KAYA;RAM. KAYA;9;%0.09(11)  %0.02(11);23;Koşmaz;;
[(6)SEVERBEY,(10)ARKAZGÜLÜ,] eküridir.GANYAN(3) :3,60 TL, 1. 3'LÜ GANYAN(3,5/10/3) :227,30 TL, İKİLİ(2/3) :57,05 TL, SIRALI İKİLİ(3/2) :73,45 TL, ÜÇLÜ BAHİS(3/2/7) :569,80 TL Çıkan 1 Atla: 113,90 TL, PLASE(2) :12,90 TL, PLASE(3) :1,25 TL, PLASE İKİLİ(2/3) :25,70 TL, PLASE İKİLİ(2/7) :26,90 TL, PLASE İKİLİ(3/7) :5,20 TL, 4. ÇİFTE(10/3) :35,45 TL

6. Kosu :  YÜKSEK KOMİSERLER KURULU KOŞUSU 16.00;G 1/DHT; 4 ve Yukarı Araplar; 57.50kg; 60.00 kg; 2100m; Kum;;;;Rekor Derece :2.27.20
İkramiye;;;;;Yetiştirici Primi;;;;
1.)4.500.000 TL;2.)1.800.000 TL;3.)900.000 TL;4.)450.000 TL;5.)225.000 TL;1.)1.350.000 TL;2.)540.000 TL;3.)270.000 TL;4.)135.000 TL;5.)67.500 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;KAHRAMANOĞLU KG;5y a  a;ÖZGÜNHAN;HANKIZI;60;T.YILDIZ;ARİF ÇELİK;F.TURAN;6;%15.65(3)  %15.99(2);110;2:32.20;4,65;1 Boy
2;TAŞKENT KG DB;6y k  a;TAMERİNOĞLU;TATLIBERK;60;İSM.YILDIRIM AP;HASAN BAŞER;F.GEZİCİ;10;%10.76(4)  %11.44(4);106;2:32.34;7,35;1,5  Boy
3;GÖKIRMAK;4y a  a;DİLİRAN;OKİNAWA;57,5 +1.00;V.DEMİR;HAKAN YÜCETÜRK;KE.YILMAZ;3;%26.47(1)  %23.24(1);113;2:32.55;2,80;1,5  Boy
4;KUMBEY KG K;7y k  a;KARAÜZÜM;EZONEHİR;60;SAL.ÇELİK;ÖZKAN TURAN;U.KULAK;4;%6.42(6)  %7.19(6);106;2:32.79;10,15;Baş
5;KALBİMDESİN KG SK;6y a k;CANKARDEŞLER;DİLŞEKER;58;M.A.SOLMAZ;GÖKHAN YILDIZ;V.YILDIRIM;7;%4.15(7)  %4.88(7);107;2:32.82;20,55;
6;TAŞAN DB ÖG;9y d  a;TÜMÖZ BEY;KAMURAN;60;E.BOZDAĞ;ŞEYDA ERCAN;A.AKBULUT;2;%3.66(8)  %3.84(8);104;2:34.27;18,05;
7;BOZARSLAN KG SK;7y a  a;ÖZGÜNHAN;BUDİNKIZI;60;B.KILINÇ;GÖKHAN ALVEROĞLU;At Sahibi;1;%6.84(5)  %7.6(5);104;2:36.59;16,40;
8;CEVAHİRKAN KG SK;4y a  a;ÖZGÜNHAN;ŞİRİNE;57,5 +1.80;H.KATI;SEMİH KATI;M.DOLAK;8;%2.96(10)  %3.19(10);92;2:37.31;28,05;
9;BEYAZIŞIK KG SK;6y k  a;ALTAHA;KIZILGÜNEŞ;60;N.AVCİ;SEMRA AKSU;T.O.KARA;9;%16.56(2)  %15.52(3);107;2:39.22;5,45;
10;HULKİ KG DB SK;6y d  a;TÜMÖZ BEY;ÇEŞMİAHU;60;F.ÇETİNBAŞ;SABRİ AVCI;M.E.AVCI;11 - DS;%3.35(9)  %3.68(9);100;2:41.36;12,05;
11;ERSANŞAH;5y k  a;TAMERİNOĞLU;GIRL (US);60;R.KETME AP;ERSAN ÖZBELGE;T.ŞİT;5;%1.6(11)  %1.76(11);98;2:42.28;33,25;
12;GÖLGENİN GÜCÜ KG DB SK;5y d  a;SAADIN GÜCÜ;ALNAZ;60;M.G.ARSLAN;SERKAN ÜLGEN;Ş.AYDEMİR;12 - DS;%1.58(12)  %1.66(12);96;2:44.05;30,25;
GANYAN(6) :4,65 TL, 1. 6'LI GANYAN(10/3,8/3,5/10/3/6) :12.322,93 TL, 1. 5'Lİ GANYAN(3,8/3,5/10/3/6) :1.719,15 TL, İKİLİ(6/9) :15,10 TL, SIRALI İKİLİ(6/9) :31,20 TL, PLASE(6) :1,95 TL, PLASE(9) :3,00 TL, PLASE İKİLİ(6/12) :6,10 TL, PLASE İKİLİ(6/9) :8,20 TL, PLASE İKİLİ(9/12) :8,30 TL, SIRALI 5 Lİ BAHİS(6/9/12/7/10) :6.783,06 TL, TABELA BAHİS(6/9/12/7) :945,45 TL, TABELA BAHİS SIRASIZ(6/9/12/7) :21,45 TL, 5. ÇİFTE(3/6) :18,25 TL

