tarih,il,kosu,atno,at,baba,mesafe,zemin,irk,saat,kosu_yorum,kosu_final,gecmis_n,p50_max,p50_ort,p66_max,p66_ort,p75_max,p75_ort,derece_en_iyi_cs,g30_en_iyi,g30_n,songalop_en_iyi,songalop_n,orj_kalite,orj_mesafe,orj_sprinter,orj_kacak,dede_kalite,dede_mesafe,extrem_tip,extrem_gun,gec_cikis,derecesiz,gecmis_yok
20.07.2026,Elazığ,5,6,MEYMENE,SAADIN GÜCÜ,1900,Kum,Arap,20:00,Kaçak/Stalker,36.93008560768,5,10.0,3.3,9.000000000000004,1.87,9.5,0.7,6747,,0,3.1,1,0.21,0.19,,26.8,0.0,0.14,,,0,0,0
20.07.2026,Elazığ,5,7,RODİNYA,ODİNHAN,1900,Kum,Arap,20:00,Kaçak/Stalker,36.93008560768,0,,,,,,,,,0,-2.9,1,0.7,0.2,,13.44,0.0,0.19,,,0,0,1
20.07.2026,Elazığ,5,8,GÖZE ÇARPAN,BİLGİN,1900,Kum,Arap,20:00,Kaçak/Stalker,36.93008560768,2,0.0,-1.5,-1.0000000000000036,-2.33,-2.25,-3.88,6859,,0,0.8,1,1.97,0.29,,16.71,0.07,0.4,,,0,0,0
20.07.2026,Elazığ,5,9,KIZIL DORU,SONALP,1900,Kum,Arap,20:00,Kaçak/Stalker,36.93008560768,3,4.5,1.83,2.9999999999999947,1.0,2.5,0.67,6851,,0,3.4,1,0.29,0.28,,15.02,0.14,0.17,,,0,0,0
20.07.2026,Elazığ,5,10,MERHAMET,FATİH AĞA,1900,Kum,Arap,20:00,Kaçak/Stalker,36.93008560768,8,4.0,-1.44,4.9975999999999985,-1.5,8.5,-0.72,6743,,0,3.6,1,0.1,0.27,,46.34,2.42,0.45,,,0,0,0
20.07.2026,Elazığ,5,11,ZEYNEPCANKIZI,ŞİMŞEĞİNOĞLU,1900,Kum,Arap,20:00,Kaçak/Stalker,36.93008560768,0,,,,,,,,,0,-2.3,1,0.04,0.21,,32.12,0.02,0.5,sik,5,0,0,1
20.07.2026,Elazığ,5,12,KARACA DÜNYA,ABUŞ,1900,Kum,Arap,20:00,Kaçak/Stalker,36.93008560768,2,1.5,0.25,-0.33419999999999916,-0.67,1.0,0.75,6864,,0,3.6,1,0.0,0.0,,11.11,0.3,0.28,sik,5,0,0,0
20.07.2026,Elazığ,6,1,VAN KALESİ,INDIAN DAYS,2000,Kum,İngiliz,20:30,Sprinter/Stalker,-35.18728100959816,7,15.0,8.64,11.3344,2.57,11.5,0.54,6665,,0,-0.1,1,0.01,0.67,0.3,,0.65,0.34,,,1,0,0
20.07.2026,Elazığ,6,2,CAPTIVATING,TRAPPE SHOT,2000,Kum,İngiliz,20:30,Sprinter/Stalker,-35.18728100959816,5,29.0,9.0,18.337199999999996,1.67,18.5,-1.4,6765,,0,,0,0.32,0.23,0.19,,0.33,0.32,,,0,0,0
20.07.2026,Elazığ,6,3,KING OF RACE,NİHAVEND LONGA,2000,Kum,İngiliz,20:30,Sprinter/Stalker,-35.18728100959816,8,4.0,0.19,4.001199999999997,-4.21,3.0,-6.59,6651,,0,14.35,1,0.0,0.0,0.0,,0.02,0.0,,,1,0,0
20.07.2026,Elazığ,6,4,KORKMAZ KARDEŞLER,GOOD CURRY,2000,Kum,İngiliz,20:30,Sprinter/Stalker,-35.18728100959816,4,18.0,9.75,11.668,4.42,9.0,2.06,6568,,0,1.25,1,0.05,0.28,0.09,,,,,,0,0,0
20.07.2026,Elazığ,6,5,ROYALGUARD,SUPER SAVER,2000,Kum,İngiliz,20:30,Sprinter/Stalker,-35.18728100959816,5,10.0,7.0,10.332799999999997,0.14,7.0,-3.4,6726,,0,0.5,1,0.09,0.49,0.25,,4.7,0.45,,,0,0,0
20.07.2026,Elazığ,6,6,SECRET ROYAL,AGRESIVO,2000,Kum,İngiliz,20:30,Sprinter/Stalker,-35.18728100959816,4,17.0,14.12,14.0022,9.67,11.75,7.81,6657,,0,-0.95,1,0.52,0.25,0.32,,0.83,0.3,,,0,0,0
20.07.2026,Elazığ,6,7,SERREŞ,EUPRHATES,2000,Kum,İngiliz,20:30,Sprinter/Stalker,-35.18728100959816,9,3.5,-5.33,1.3329999999999913,-12.55,1.0,-16.22,6726,,0,-1.8,1,0.04,0.41,0.31,,0.02,0.0,,,0,0,0
20.07.2026,Elazığ,6,8,KING BOREAS,TIZWAY,2000,Kum,İngiliz,20:30,Sprinter/Stalker,-35.18728100959816,7,-10.0,-12.43,-11.6664,-18.38,-14.5,-21.82,6844,,0,0.9,1,0.53,0.28,0.13,,0.0,0.17,,,0,0,0
20.07.2026,Elazığ,6,9,BAKTAGÖR,SUPER SAVER,2000,Kum,İngiliz,20:30,Sprinter/Stalker,-35.18728100959816,4,-3.0,-6.25,-10.664000000000001,-13.75,-11.75,-16.75,6699,,0,3.75,1,0.09,0.49,0.25,,0.66,0.34,,,1,0,0
20.07.2026,Elazığ,7,1,WORSE,LION HEART,1600,Kum,İngiliz,21:00,Sprinter/Stalker,-30.8222222232,3,6.0,2.17,6.339200000000005,0.12,0.0,-4.67,7061,,0,,0,2.0,,0.22,,0.48,,,,0,0,0
20.07.2026,Elazığ,7,2,BANDID,BATTLEGROUND,1600,Kum,İngiliz,21:00,Sprinter/Stalker,-30.8222222232,1,-21.0,-21.0,-25.66239999999999,-25.66,-30.0,-30.0,7141,,0,-2.75,1,0.02,,0.05,,0.91,,,,1,0,0
20.07.2026,Elazığ,7,3,COSAS,NATIVE KHAN,1600,Kum,İngiliz,21:00,Sprinter/Stalker,-30.8222222232,0,,,,,,,,,0,-1.05,1,1.31,,0.2,,0.35,,,,0,0,1
20.07.2026,Elazığ,7,4,DRAVEN MAN,SADLER'S JOY,1600,Kum,İngiliz,21:00,Sprinter/Stalker,-30.8222222232,0,,,,,,,,,0,1.05,1,0.12,,0.13,,,,,,0,0,1
20.07.2026,Elazığ,7,5,FAIRLEO,JUNGLE MAN,1600,Kum,İngiliz,21:00,Sprinter/Stalker,-30.8222222232,0,,,,,,,,,0,0.65,1,0.02,,0.31,,0.0,,,,0,0,1
20.07.2026,Elazığ,7,6,INCIDENTALLY,KLUGER,1600,Kum,İngiliz,21:00,Sprinter/Stalker,-30.8222222232,0,,,,,,,,,0,4.2,1,0.11,,0.2,,0.47,,uzun,238,0,0,1
20.07.2026,Elazığ,7,7,ŞÜKRÜ ABİ,BODEMEISTER,1600,Kum,İngiliz,21:00,Sprinter/Stalker,-30.8222222232,0,,,,,,,,,0,-0.35,1,0.28,,0.26,,0.04,,uzun,100,0,0,1
20.07.2026,Elazığ,7,8,KİKAZARU,KLIMT,1600,Kum,İngiliz,21:00,Sprinter/Stalker,-30.8222222232,3,15.0,12.33,13.6696,11.56,10.25,7.75,6772,,0,0.35,1,0.06,,0.19,,2.0,,,,1,0,0
20.07.2026,Elazığ,7,9,ÜÇYÜREK,BATTLEGROUND,1600,Kum,İngiliz,21:00,Sprinter/Stalker,-30.8222222232,2,7.0,4.0,4.336400000000001,1.67,2.0,-1.0,7073,,0,-3.4,1,0.02,,0.05,,0.35,,,,0,0,0
20.07.2026,Elazığ,7,10,MIGHTYAQUSTIC,MENDIP,1600,Kum,İngiliz,21:00,Sprinter/Stalker,-30.8222222232,3,20.5,13.67,17.6704,10.56,14.25,7.0,7021,,0,1.1,1,1.22,,0.19,,0.0,,,,0,0,0
20.07.2026,Elazığ,7,11,ATLASIN LEYDİSİ,TOROK,1600,Kum,İngiliz,21:00,Sprinter/Stalker,-30.8222222232,1,-13.0,-13.0,-17.660799999999995,-17.66,-24.0,-24.0,7119,,0,2.11,1,2.74,,0.25,,4.04,,,,0,0,0
20.07.2026,Elazığ,7,12,BECENEZAMANI,FAST 'N' FAMOUS,1600,Kum,İngiliz,21:00,Sprinter/Stalker,-30.8222222232,4,15.5,13.5,14.669800000000002,11.67,12.0,9.5,6872,,0,0.9,1,0.11,,0.08,,0.93,,,,0,0,0
20.07.2026,Elazığ,7,13,ELENORA,GENERAL QUARTERS,1600,Kum,İngiliz,21:00,Sprinter/Stalker,-30.8222222232,0,,,,,,,,,0,-1.8,1,0.74,,0.24,,2.0,,,,0,0,1
20.07.2026,Elazığ,7,14,REPEAT ME,BATTLEGROUND,1600,Kum,İngiliz,21:00,Sprinter/Stalker,-30.8222222232,0,,,,,,,,,0,-1.2,1,0.02,,0.05,,1.22,,uzun,167,0,0,1
20.07.2026,Elazığ,7,15,VALLEY OF HONOUR,THREE VALLEYS,1600,Kum,İngiliz,21:00,Sprinter/Stalker,-30.8222222232,0,,,,,,,,,0,-1.75,1,0.65,,0.26,,,,,,0,0,1
20.07.2026,Elazığ,8,1,RESNE,HEP BERABER,1600,Kum,İngiliz,21:30,Sprinter/Stalker,-30.8222222232,0,,,,,,,,,0,3.5,1,0.03,,0.09,,0.76,,,,0,0,1
20.07.2026,Elazığ,8,2,SPEEDING BULLET,APPROVE,1600,Kum,İngiliz,21:30,Sprinter/Stalker,-30.8222222232,3,11.0,6.17,18.996999999999996,10.89,23.25,13.75,6683,,0,,0,0.46,,0.15,,1.89,,,,0,0,0
20.07.2026,Elazığ,8,3,TRADER,TEMELHAN,1600,Kum,İngiliz,21:30,Sprinter/Stalker,-30.8222222232,1,-1.5,-1.5,-1.0,-1.0,0.0,0.0,6750,,0,0.4,1,0.0,,0.44,,2.4,,,,0,0,0
20.07.2026,Elazığ,8,4,ELİF IN MY HEART,INVINCIBLE SON,1600,Kum,İngiliz,21:30,Sprinter/Stalker,-30.8222222232,4,19.5,5.38,21.999200000000005,6.0,22.5,7.5,6622,,0,-0.5,1,0.41,,0.31,,0.0,,,,0,0,0
20.07.2026,Elazığ,8,5,DESERT FEVER,TIZWAY,1600,Kum,İngiliz,21:30,Sprinter/Stalker,-30.8222222232,5,9.0,-5.5,9.999999999999996,-5.53,12.0,-4.25,6756,,0,,0,0.53,,0.13,,,,,,0,0,0
20.07.2026,Elazığ,8,6,MY IRON,SMART ROBIN,1600,Kum,İngiliz,21:30,Sprinter/Stalker,-30.8222222232,1,0.0,0.0,-1.000000000000007,-1.0,0.0,0.0,6753,,0,,0,0.43,,0.19,,1.89,,,,0,0,0
20.07.2026,Elazığ,8,7,İSMETİM,AGRESIVO,1600,Kum,İngiliz,21:30,Sprinter/Stalker,-30.8222222232,2,2.0,1.25,2.3325999999999993,1.17,3.5,2.0,6734,,0,-4.5,1,0.52,,0.32,,0.61,,,,1,0,0
20.07.2026,Elazığ,8,8,GARONOR,LION HEART,1600,Kum,İngiliz,21:30,Sprinter/Stalker,-30.8222222232,3,17.5,5.17,19.998000000000005,6.33,23.0,8.0,6875,,0,1.2,1,2.0,,0.22,,,,,,1,0,0
20.07.2026,Elazığ,8,9,FAST FOTON,PAPA CLEM,1600,Kum,İngiliz,21:30,Sprinter/Stalker,-30.8222222232,7,3.0,-0.07,4.665599999999998,1.19,5.5,2.61,6638,,0,-1.1,1,0.42,,0.23,,2.0,,,,0,0,0
20.07.2026,Elazığ,8,10,SIDNEY SHOW,SIDNEY'S CANDY,1600,Kum,İngiliz,21:30,Sprinter/Stalker,-30.8222222232,1,-2.5,-2.5,-1.9999999999999996,-2.0,-1.0,-1.0,6929,,0,2.3,1,0.27,,0.18,,2.21,,,,0,0,0
20.07.2026,Elazığ,8,11,REEZ,VOODOO SONG,1600,Kum,İngiliz,21:30,Sprinter/Stalker,-30.8222222232,3,0.5,-0.33,-7.993605777301127e-15,-1.33,0.25,-0.42,6812,,0,,0,0.07,,0.32,,,,,,0,0,0
20.07.2026,Elazığ,8,12,SWORD OF HONOUR,MYBOYCHARLIE,1600,Kum,İngiliz,21:30,Sprinter/Stalker,-30.8222222232,3,-1.0,-3.0,-0.9999999999999989,-3.0,0.0,-3.67,6607,,0,-1.75,1,0.27,,0.31,,,,uzun,96,0,0,0
20.07.2026,Elazığ,8,13,LION ROBERO,VICTORY GALLOP,1600,Kum,İngiliz,21:30,Sprinter/Stalker,-30.8222222232,8,2.0,-1.31,0.9989999999999961,-0.92,1.75,0.12,6619,,0,-2.45,1,4.7,,0.3,,0.0,,,,0,0,0
20.07.2026,Elazığ,8,14,BY CURA,GREY CORAL,1600,Kum,İngiliz,21:30,Sprinter/Stalker,-30.8222222232,7,3.5,0.29,0.6655999999999977,-0.14,3.0,1.04,6599,,0,-0.4,1,0.0,,0.83,,2.86,,,,0,0,0
20.07.2026,Elazığ,8,15,SEASMOKE,MENDIP,1600,Kum,İngiliz,21:30,Sprinter/Stalker,-30.8222222232,3,0.0,-0.33,0.9989999999999952,-1.11,1.0,0.25,6707,,0,2.25,1,1.22,,0.19,,1.1,,,,0,0,0
20.07.2026,Elazığ,8,16,HIRÇIN KARTAL,AGRESIVO,1600,Kum,İngiliz,21:30,Sprinter/Stalker,-30.8222222232,1,-10.5,-10.5,-9.333799999999998,-9.33,-8.0,-8.0,7100,,0,-4.1,1,0.52,,0.32,,0.04,,uzun,83,0,0,0
20.07.2026,Bursa,1,1,DELICIAS TURCAS,NATIVE KHAN,1200,Çim,İngiliz,13:30,,,5,41.0,30.7,20.34000000000001,11.47,13.0,4.85,6822,,0,-2.0,1,1.31,0.55,0.2,28.45,1.35,0.41,,,0,0,0
20.07.2026,Bursa,1,2,VICTORY MARIA,TIZWAY,1200,Çim,İngiliz,13:30,,,5,30.0,27.4,11.33920000000001,9.74,5.25,3.5,6727,,0,4.2,1,0.53,0.56,0.13,38.52,2.4,0.54,,,0,0,0
20.07.2026,Bursa,1,3,ALTIN KELEBEK,GHOST PASHA,1200,Çim,İngiliz,13:30,,,0,,,,,,,,,0,-1.1,1,,,,,1.22,0.68,,,0,0,1
20.07.2026,Bursa,1,4,ARCANE SOVEREIGN,SATONO ARES,1200,Çim,İngiliz,13:30,,,1,0.0,0.0,-18.66079999999999,-18.66,-25.0,-25.0,6890,,0,-0.3,1,0.01,1.0,0.0,100.0,4.04,0.56,,,0,0,0
20.07.2026,Bursa,1,5,ARROW STORM,NATIVE KHAN,1200,Çim,İngiliz,13:30,,,3,28.0,24.67,9.339200000000005,5.78,3.0,-0.67,6808,-0.8,1,-0.8,1,1.31,0.55,0.2,28.45,0.35,0.4,,,0,0,0
20.07.2026,Bursa,1,6,BELLA LUNO,ULAN BATOR,1200,Çim,İngiliz,13:30,,,1,25.5,25.5,7.3389999999999995,7.34,1.25,1.25,7162,,0,-1.0,1,0.0,0.0,0.5,50.0,0.82,0.46,,,0,0,0
20.07.2026,Bursa,1,7,BOMBOLONI,ELARQAM,1200,Çim,İngiliz,13:30,,,1,0.0,0.0,-18.66079999999999,-18.66,-25.0,-25.0,6913,,0,0.6,1,0.0,1.0,0.0,0.0,0.65,0.59,,,0,0,0
