[(10)NAİFSEDA,(7)DÜŞBAHÇESİ,] eküridir.GANYAN(4) :1,40 TL, İKİLİ(4/9) :14,80 TL, SIRALI İKİLİ(4/9) :18,20 TL, ÜÇLÜ BAHİS(4/9/2) :288,60 TL, PLASE(4) :1,05 TL, PLASE(9) :2,05 TL, PLASE İKİLİ(2/4) :8,30 TL, PLASE İKİLİ(2/9) :59,50 TL, PLASE İKİLİ(4/9) :13,60 TL, SIRALI 5 Lİ BAHİS(4/9/2/3/6) :22.664,68 TL, 1. ÇİFTE(5/4) :36,30 TL

3. Kosu :   14.30;Handikap 15/DHÖW /H1; 4 ve Yukarı Araplar; kg; 1600m; Çim;;;;Rekor Derece :1.43.29
İkramiye;;;;;Yetiştirici Primi;;;;
1.)595.000 TL;2.)238.000 TL;3.)119.000 TL;4.)59.500 TL;5.)29.750 TL;1.)107.100 TL;2.)42.840 TL;3.)21.420 TL;4.)10.710 TL;5.)5.355 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;DEMİR BARBAR KG DB SK;4y a  a;BARBAROSBEY;ATİK GÜLÜ;58;H.ÇİZİK;İRFAN DOĞAN;At Sahibi;5;%16.91(2);55;1:47.06;5,75;Yarım Boy
2;BİÇERGİLLER KG K DB;4y a  a;BİÇER;FERZİNE;55,5;V.ABİŞ;YASİN TAŞKIN;Y.TAŞKIN;10;%24.81(1);50;1:47.15;2,75;4 Boy
3;DURUSU BEYİ KG SK;5y a  a;DİLİRAN;ALAKIZ;57,5;A.SÖZEN;ZAFER TEMUÇİN;Z.TEMUÇİN;1;%15.71(3);50;1:47.85;3,95;Yarım Boy
4;CABİRE SULTAN KG K;4y k k;GÜMBÜRGÜMBÜR;ZAZU;54 +0.40;N.AVCİ;MUSTAFA YAVUZ PAŞAOĞLU;T.ŞİT;11 - DS;%11.07(4);47;1:47.91;10,10;Yarım Boy
5;BAY UTKU KG DB SK;5y k  a;TURBO;UZUN TUĞBA;53 +0.40;E.ÇİZİK;KADRİYE VATANSEVER;K.ŞENGEL;2;%6.19(7);41;1:48.00;16,00;
6;HIZIRTAY KG DB SK;5y a  a;HALİÇ;JAZİL;52 +2.00;Y.Ş.GÜMÜŞ AP;CÜNEYT ÇALICIOĞLU;H.ALTUNBAŞ;6;%2.95(9);45;1:48.02;21,50;
7;UMUDUNU KAYBETME KG K DB;5y a  a;GÜNTAY;UMUT IŞIĞIM;63;M.S.ÇELİK;SELİM KAYA;V.KARAKUŞ;4;%6.52(6);61;1:48.90;11,90;
8;KOŞUCU KIZ KG DB SK;5y k k;RED ROSE;ELVERMEZ;55,5;E.AKTUĞ;HASAN ŞER;C.TURAN;8;%1.27(11);46;1:49.09;39,30;
9;AKTAŞ BERK KG DB SK GKR;4y a  a;OYMAKBEYİ;ZERNİGAR;55 +1.30;N.DEMİR;ADEM AKTAŞ;A.TEKDEMİR;12 - DS;%0.83(12);49;1:49.31;38,55;
10;BABA ZAMAN KG DB SK;7y a  g;SULTAN DE FAUST (FR);ATIĞ HATUN;62,5;A.YILDIZ;MÜSLÜM ŞEKER;M.DEMİRTAŞ;3;%4.26(8);60;1:49.79;16,65;
11;BABA MESUT KG DB;5y k  a;TAMERİNOĞLU;SEVİYE;54,5;A.KAÇMAZ;ABDULLAH AVCI;S.ÇİFTÇİ;9;%1.6(10);44;1:57.27;26,65;
12;ALTIN DOST DB SK;4y a  a;GÜMBÜRGÜMBÜR;ALTINARMAĞAN;51,5 +2.00;Y.GÖKÇE AP;ULAŞ YILDIZ;MAH.BAYKARA;7;%7.87(5);42;Derecesiz;9,70;
GANYAN(3) :5,75 TL, İKİLİ(3/4) :8,05 TL, SIRALI İKİLİ(3/4) :18,25 TL, ÜÇLÜ BAHİS(3/4/7) :97,70 TL, PLASE(3) :3,75 TL, PLASE(4) :1,85 TL, PLASE İKİLİ(3/4) :5,10 TL, PLASE İKİLİ(3/7) :8,60 TL, PLASE İKİLİ(4/7) :7,50 TL, SIRALI 5 Lİ BAHİS(3/4/7/6/12) :1.523,81 TL, 2. ÇİFTE(4/3) :9,15 TL

4. Kosu :   15.00;ŞARTLI 4/DHÖW; 4 Yaşlı Araplar; 58.00kg; 1900m; Çim;;;;Rekor Derece :2.04.59
İkramiye;;;;;Yetiştirici Primi;;;;
1.)595.000 TL;2.)238.000 TL;3.)119.000 TL;4.)59.500 TL;5.)29.750 TL;1.)107.100 TL;2.)42.840 TL;3.)21.420 TL;4.)10.710 TL;5.)5.355 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;KERPETEN YALÇIN KG SK;4y k  a;SİLAH;DÜŞÜMDEKİ;58;M.S.ÇELİK;ATİLLA SERİNER;C.B.SERİNER;7;%62.67(1);78;2:09.99;1,55;5 Boy
2;DOĞAN EFE K;4y a  a;GELİBOLU;MÜŞERREF;54 +1.10;A.YILDIZ;CEMİLE AYDIN;C.TURAN;1;%4.83(4);41;2:10.75;11,90;Baş
3;YETİM AMCA KG DB SK;4y k  a;FATİH AĞA;TUMBUL ZEMZEM;58;E.ÇİZİK;HALİL ASLAN;Ö.GÜNELİ;3;%2.71(5);70;2:10.78;20,45;6 Boy
4;HÜSEYİNHAN KG DB SK;4y k  a;YAKUPBEY;BOSNA ZAMBAĞI;58;A.KAÇMAZ;HAKAN UÇKAN;S.ÇİFTÇİ;2;%9.39(3);71;2:11.71;5,05;2,5 Boy
5;SOĞUKDAĞ DB SK;4y d  a;BİÇER;ATİFEHANIM;58;MÜS.ÇELİK;FUAT ÇETİN;B.YÜKSEL;6;%18.69(2);66;2:12.14;3,65;
6;ON GÖZLÜ KG K DB;4y a  a;ODİNHAN;NADİDE;55 +0.40;M.KEÇECİ;ZAFER COŞGUN;T.YILMAZ;5;%0.27(7);33;2:12.27;49,60;
7;BÖRÜTAY KG DB;4y a  a;UÇANOĞLU;ÇAYELİ;61;A.SÖZEN;MUZBAH YARDIMCI;HÜS.ÇAKMAK;4;%1.44(6);64;2:12.88;12,15;
GANYAN(3) :1,55 TL, İKİLİ(3/7) :7,15 TL, SIRALI İKİLİ(3/7) :9,85 TL, ÜÇLÜ BAHİS(3/7/5) :116,90 TL, 3. ÇİFTE(3/3) :9,35 TL

5. Kosu :   15.30;ŞARTLI 1/DHÖW/Dişi; 3 Yaşlı Araplar; 57.00kg; 1200m; Sentetik;;;;Rekor Derece :1.17.70
İkramiye;;;;;Yetiştirici Primi;;;;
1.)835.000 TL;2.)334.000 TL;3.)167.000 TL;4.)83.500 TL;5.)41.750 TL;1.)250.500 TL;2.)100.200 TL;3.)50.100 TL;4.)25.050 TL;5.)12.525 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;GÖKÇEPINAR DB;3y a  d;ONURKAAN;DERYA HATUN;57;M.S.ÇELİK;MUSTAFA YILMAZ;HÜS.KAYA;8;%8.44(5)  %7.89(5);;1:25.10;11,35;1,5  Boy
2;HAMZA KIZI KG K;3y a  d;AFRİKAANDER;NESİBE KIZ;57;V.ABİŞ;SUNA ALTINYAPRAK;R.KARABULUT;7;%22.37(1)  %20.6(2);;1:25.31;3,40;Yarım Boy
3;LEMİKIZ K;3y k  d;TURBO;BALKUŞU;57 +1.40;MAHS.TURAN;MEHMET UÇAR;Y.UÇAR;9;%3.81(8)  %4.32(8);;1:25.42;20,35;Yarım Boy
4;SAROSLU KG SK;3y a  d;BERKSOY;MİNE ABLA;57;A.SÖZEN;ÖZLEM BEKMEZCİ;C.TURAN;3;%22.21(2)  %21.88(1);;1:25.54;2,70;2 Boy
5;AHMOZE;3y a  d;GÜMBÜRGÜMBÜR;GÜLÇİL;57;G.ÖZÇELİK;ALİ TAHİR VARUŞ;MET.ACAR;4;%14.5(3)  %13.96(3);;1:25.85;6,85;
6;UÇAN TURBOCU K DB;3y k  d;UÇANBEY;RUMELİ HİSARI;57;MÜS.ÇELİK;KAAN GİRAY;B.İLVAN;11;%4.55(7)  %4.94(7);;1:25.90;16,30;
7;ALCANZAR SK;3y k  d;FATİH AĞA;ASPURÇE;57;B.AKÇAY;ZAFER TEMUÇİN;Z.TEMUÇİN;12;%6.81(6)  %7.76(6);;1:26.75;8,25;
8;ALLER YILDIZI K;3y a  d;KAMAN;EYLÜLÜMCAN;57;E.AKTUĞ;DEMİRHAN YILMAZ;S.BEKTAŞ;6;%2.42(9)  %3.05(9);;1:27.82;21,85;
9;SONASİYE KG DB SK;3y k  d;SONALP;BİLGİLİTAY;57 +0.40;O.GÖKÇE;HALİT KEKİK;F.KIRAN;1;%2.36(10)  %2.81(10);;1:28.33;16,90;
10;ALNAAR KG K DB;3y a  d;GELİBOLU;ADANUS;57;A.YILDIZ;ELİF AKIN;GÖK.GÖKÇE;2;%10.56(4)  %10.54(4);;1:31.05;9,25;
11;AŞKENAZ KG DB SK (Koşmaz);3y k  d;BARBAROSBEY;DENİZ GÖZLÜM;57;A.KAÇMAZ;BİŞAR ÇELİK;S.BECENE;5;%1.86(11)  %2.22(11);;Koşmaz;;
12;ŞÖHRET ANA KG DB SK (Koşmaz);3y a  d;GÜRSU;SEVDALIMSINCAN;57;O.EREN;MELTEM PALIT;Y.TAŞKIN;10;%0.1(12)  %0.04(12);;Koşmaz;;
GANYAN(6) :11,35 TL, İKİLİ(6/7) :24,10 TL, SIRALI İKİLİ(6/7) :70,60 TL, 4. ÇİFTE(3/6) :24,70 TL

6. Kosu :   16.00;Handikap 16 /H1; 3 Yaşlı İngilizler; kg; 1600m; Çim;;;;Rekor Derece :1.33.05
İkramiye;;;;;Yetiştirici Primi;;;;
1.)730.000 TL;2.)292.000 TL;3.)146.000 TL;4.)73.000 TL;5.)36.500 TL;1.)131.400 TL;2.)52.560 TL;3.)26.280 TL;4.)13.140 TL;5.)6.570 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;PRENS LAUTARO;3y d  e;PAPA CLEM (USA);ZARAGOZA;52 +1.00;E.ÇİZİK;EMRAH ORHAN;S.BEKTAŞ;6;%5.72(4)  %6.63(4);48;1:37.17;4,35;Yarım Boy
2;ZİMBATRON K;3y d  e;MYBOYCHARLIE (IRE);ZİMBAT;52 +1.20;E.AKTUĞ;A.HALİM CELALOĞLU;Ö.YİĞİT;4;%8.04(2)  %9.4(2);48;1:37.26;5,15;2 Boy
3;ANOTHER MOMENT K DB;3y d  e;TIZWAY (USA);LUCKY MOMENT;52 +2.00;N.AVCİ;AYTUĞ ATALAY;H.YÜZBAŞI;1;%1.35(7)  %2.02(7);47;1:37.54;14,05;Boyun
4;ŞAFAKATEŞ DB SKG SK;3y a  e;EUPRHATES (USA);KIZIMDERİN;58;SAL.ÇELİK;ABDULKADİR CAYMAZ;KE.YILMAZ;3;%2.64(6)  %3.38(6);66;1:37.58;10,15;Yarım Boy
5;LAST HERO KG K;3y d  e;KLIMT (USA);WU ZETIAN;57;H.KARATAŞ;CEMİL AYALP;S.ÇİFTÇİ;7;%13.51(1)  %12.83(1);64;1:37.64;3,50;
6;THIS CHARMING MAN KG K;3y a  e;TRAPPE SHOT (USA);KHALASI (GB);52 +2.00;MÜS.ÇELİK;M.SELÇUK SAN;C.FİLİKSAÇ;8 - DS;%5.27(5)  %6.28(5);45;1:38.14;6,60;
7;DEJAME SK;3y k  d;TOROK (IRE);VAPOUR MUSING (GB);61,5;G.KOCAKAYA;İSHAK ŞAHİN;H.SUNKAR;5;%8(3)  %7.83(3);73;1:38.36;4,40;
8;KING OF THE FIELD DB SKG SK;3y d  e;SUPER SAVER (USA);JUST WIN;60,5;N.DEMİR;MEHMET ALİ YARDIMCI;Ö.GÜNELİ;2;%1.2(8)  %1.59(8);71;1:45.71;12,10;
9;TOUCH THE MONEY K (Koşmaz);3y d  e;TOUCH THE WOLF;HOŞSEDA;57,5;V.ABİŞ;TALİP ÖZTÜRK;B.DAĞ;9 - DS;%54.28(9)  %50.04(9);65;Koşmaz;;
GANYAN(6) :4,35 TL, 1. 6'LI GANYAN(5/4/3/3/6/6) :61.989,12 TL, 1. 5'Lİ GANYAN(4/3/3/6/6) :3.719,10 TL, 1. 4'LÜ GANYAN(3/3/6/6) :2.426,63 TL, 1. 3'LÜ GANYAN(3/6/6) :472,00 TL, İKİLİ(6/7) :10,80 TL, SIRALI İKİLİ(6/7) :23,00 TL, ÜÇLÜ BAHİS(6/7/8) :1.326,50 TL Çıkan 1 Atla: 21,60 TL, PLASE(6) :4,60 TL, PLASE(7) :2,10 TL, 5. ÇİFTE(6/6) :87,55 TL

7. Kosu :  OSMAN T.ATAKOL KOŞUSU 16.30;KV-8; 3 ve Yukarı İngilizler; 53.50kg; 60.00 kg; 60.50 kg; 2400m; Çim;;;;Rekor Derece :2.26.22
İkramiye;;;;;Yetiştirici Primi;;;;
1.)1.130.000 TL;2.)452.000 TL;3.)226.000 TL;4.)113.000 TL;5.)56.500 TL;1.)271.200 TL;2.)108.480 TL;3.)54.240 TL;4.)27.120 TL;5.)13.560 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;INVESTIGATOR K;3y d  e;KING DAVID (USA);JUMHURIYA (IRE);53,5 +2.00;G.KOCAKAYA;FEDAİ KAHRAMAN;Y.ŞİMŞEK;6;%28.35(2);78;2:30.43;2,20;5 Boy
2;MISTER PROTEO SKG SK;6y a  a;THREE VALLEYS (USA);STELLA MIA;60,5;V.ABİŞ;HAKAN S. ÖZCAN;B.KAÇMAZ;4;%15.43(3);94;2:31.26;6,00;Yarım Boy
3;PARKER SKG SK;4y d  a;MYBOYCHARLIE (IRE);SONJA;60;A.SÖZEN;ŞEVKİ BALCI;Z.TEMUÇİN;5;%4.5(5);82;2:31.33;19,20;9,5 Boy
4;BRAVE JUMPER SKG SK;4y d  a;KANEKO;BRAVE SOUL;61;N.AVCİ;ŞEYDA ERCAN;A.AKBULUT;2;%39.6(1);103;2:32.97;1,95;15 Boy
5;DARK MONEY KG K;4y d  a;TOROK (IRE);OVER ALL;60;G.ÖZÇELİK;ERKUL ÖCAL;R.SUNA;7 - DS;%2.31(6);59;2:35.70;21,80;
6;RACING RAPTURE KG SK;4y d  a;TOROK (IRE);SILKY;60;H.ÇİZİK;ÜMİT BARLIK;G.SÜTCÜ;3;%1.36(7);59;2:43.26;43,95;
7;ALTINSİMA KG DB SK;6y d  a;KIRDEMİRKIR;QUEEN OF THE STORM;61,5;A.YILDIZ;RESUL ÜNLÜ;B.TANRIKULU;1;%8.45(4);100;Derecesiz;10,10;
GANYAN(7) :2,20 TL, İKİLİ(3/7) :8,00 TL, SIRALI İKİLİ(7/3) :10,30 TL, ÜÇLÜ BAHİS(7/3/5) :111,00 TL, 6. ÇİFTE(6/7) :12,80 TL

8. Kosu :  ORHAN DOĞA ÖZSOY KOŞUSU 17.00;G 3/ULS; 3 Yaşlı İngilizler; 58.00kg; 2100m; Sentetik;;;;Rekor Derece :2.09.08
İkramiye;;;;;Yetiştirici Primi;;;;
1.)2.500.000 TL;2.)1.000.000 TL;3.)500.000 TL;4.)250.000 TL;5.)125.000 TL;1.)750.000 TL;2.)300.000 TL;3.)150.000 TL;4.)75.000 TL;5.)37.500 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;BALLAD KING KG DB SK;3y d  e;SADLER'S JOY (USA);MISS DREAM;58;N.AVCİ;DENİZ KURTEL;H.YÜZBAŞI;1;%24.58(2);98;2:12.05;3,20;2 Boy
2;STATUE OF LIBERTY SK;3y d  e;AVERY ISLAND (USA);DIAMOND DASH;58;H.KARATAŞ;LALE M. ATMAN;M.E.AVCI;4;%37.57(1);90;2:12.33;1,65;1,5  Boy
3;AIMUS LIBERATUS DB SK;3y d  e;TOROK (IRE);İREM SU;58;V.ABİŞ;ENGİN BEKİROĞULLARI;İB.B.OĞULLARI;3;%21.77(3);89;2:12.58;3,85;Yarım Boy
4;METAL HEART K;3y a  e;LION HEART (USA);LAST WINNER;58;M.A.SOLMAZ;ALİ UÇAK;V.YILDIRIM;2;%5.91(5);96;2:12.68;18,85;4,5 Boy
5;MASSIMO SUPREMO SKG SK SGKR;3y d  e;TOROK (IRE);ORDIA (GER);58;E.AKTUĞ;HÜSEYİN KAAN MÜJDECİ;C.ŞİMŞEK;5 - DS;%10.18(4);89;2:13.45;9,20;
GANYAN(2) :3,20 TL, SIRALI İKİLİ(2/5) :6,05 TL, 7. ÇİFTE(7/2) :7,65 TL

9. Kosu :  HÜSAMETTİN TAMER KOŞUSU 17.30;KV-8; 2 Yaşlı İngilizler; 57.00kg; 1200m; Çim;;;;Rekor Derece :1.08.52
İkramiye;;;;;Yetiştirici Primi;;;;
1.)1.130.000 TL;2.)452.000 TL;3.)226.000 TL;4.)113.000 TL;5.)56.500 TL;1.)339.000 TL;2.)135.600 TL;3.)67.800 TL;4.)33.900 TL;5.)16.950 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;PYROHAN DB SK;2y d  e;AUTHORIZED (IRE);MAGIKA (GB);57;A.SÖZEN;OGÜN ATEŞ;Y.DEMİRKIRAN;1;%9.72(4);42;1:11.46;9,25;3,5 Boy
2;KING CEMİL SK;2y d  e;MENDIP (USA);MONTA TAMARA;57 +0.20;H.ÇİZİK;SELÇUK ACAR;H.HARMANBAŞI;2;%40.37(1);60;1:12.01;1,30;2,5 Boy
3;VICTORY OF TOMO KG K;2y d  e;TOUCH THE WOLF;GÜLENGÜL;57;H.KARATAŞ;MEHMET ALİ KATI;H.SUNKAR;4;%19.46(3);48;1:12.35;4,15;Burun
4;MY LITTLE BOY SK;2y a  e;TRAPPE SHOT (USA);VAPOUR MUSING (GB);57;G.KOCAKAYA;GÜLİZAR YANIK;H.SUNKAR;3;%23.99(2);53;1:12.36;5,65;8 Boy
5;BÜYÜK ATTİLA DB SK;2y d  e;PADRE PADRONE (IRE);EYE IN THE SKY;57;V.ABİŞ;DUYGU FATURA;E.USLU;5;%6.45(5);;1:13.85;14,70;
GANYAN(4) :9,25 TL, SIRALI İKİLİ(4/2) :18,80 TL, 8. ÇİFTE(2/4) :30,45 TL

10. Kosu :   18.00;ŞARTLI 1/DHÖW/Dişi; 3 Yaşlı Araplar; 57.00kg; 1200m; Sentetik;;;;Rekor Derece :1.17.70
İkramiye;;;;;Yetiştirici Primi;;;;
1.)835.000 TL;2.)334.000 TL;3.)167.000 TL;4.)83.500 TL;5.)41.750 TL;1.)250.500 TL;2.)100.200 TL;3.)50.100 TL;4.)25.050 TL;5.)12.525 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;SERDADE KG DB SK;3y a  d;SERDÜMEN;ECLIPSE;57;MÜS.ÇELİK;BAHATTİN AKGÜN;B.TURGUL;11;%15.15(2);;1:22.62;7,30;Yarım Boy
2;KÜÇÜK CAMGÖZ KG K;3y d  d;BODRUM KALESİ;CAMGÖZ;57;A.SÖZEN;ONUR KARADENİZ;MAH.BAYKARA;3;%11.79(4);;1:22.74;16,10;5 Boy
3;HAREM GÜZELİ K DB;3y k  d;AFRİKAANDER;CANIM ÇİDEM;57;H.KARATAŞ;MEHMET DİLBER;SER.DOĞAN;4;%28.06(1);;1:23.65;1,40;Yarım Boy
4;GÜLSENEM SKG SK;3y k  d;BERKSOY;BEKRİYE;57 +0.50;SAL.ÇELİK;MURAT YAYIK;Y.BAYSAL;5;%9.99(5);;1:23.75;11,60;2 Boy
5;KUMRUKIZ KG K DB;3y a  d;ÖZDURAN;AKSU;57 +1.30;MAHS.TURAN;RAMAZAN BAĞ;R.KILIÇ;1;%3.86(7);;1:24.09;40,45;
6;MAŞİDE K;3y a  d;AYABAKAN;GÜNKURUSU;57;V.ABİŞ;İSMAİL ARCA;B.İLVAN;8;%14.6(3);;1:24.25;6,30;
7;BAHARIM KG K;3y a  d;BALALAYKA;GÜLSE;57;N.DEMİR;MEHMET ÖZKAN;Ö.GÜNELİ;9;%2.42(9);;1:26.58;46,35;
8;ECRİNTARCAN KG K;3y k  d;ISSIZ KULE;TAŞKÖPRÜ;57;G.ÖZÇELİK;AYŞE TORKAK;S.ÇİFTÇİ;7;%2.18(10);;1:29.90;48,00;
9;HÜNERİM KG DB SK;3y a  d;FATİH AĞA;ÇEKEREKLİ;57;C.PASO;ENDER COŞGUNSU;GÜV.GÖKÇE;13;%1.41(12);;1:29.93;53,90;
10;CANGÜR KG K DB;3y k  d;YAKUPBEY;DİYARKIZI;57;E.AKTUĞ;MİKAİL ALTIN;M.ALTIN;6;%3.04(8);;1:32.00;36,45;
11;ALTINSOYLU KG DB SK;3y k  d;BİÇER;ALTINNAZLI;57;BERK.GÖKÇE AP;ERHAN KAVÇİN;A.TEMİZER;2;%1.42(11);;1:32.50;54,45;
12;ŞAŞALI KG DB SK;3y a  d;TANATAR;SÖĞÜTLÜ;57;N.AVCİ;ÖZNUR AYDOĞDİ;S.AYDOĞDİ;10;%5.19(6);;1:35.54;25,75;
13;DÜLGE KG SK;3y k  d;KURTÇABEY;ÇOKGÜZEL;57;M.KEÇECİ;UFUK KURTLAR;M.AKKILIÇ;12;%0.89(13);;1:35.63;85,40;
