tarih,il,kosu,atno,at,baba,mesafe,zemin,irk,saat,kosu_yorum,kosu_final,gecmis_n,p50_max,p50_ort,p66_max,p66_ort,p75_max,p75_ort,derece_en_iyi_cs,g30_en_iyi,g30_n,songalop_en_iyi,songalop_n,orj_kalite,orj_mesafe,orj_sprinter,orj_kacak,dede_kalite,dede_mesafe,extrem_tip,extrem_gun,gec_cikis,derecesiz,gecmis_yok
17.07.2026,İstanbul,9,7,HIZLI TERMİNATÖR,FATİH AĞA,1600,Çim,Arap,21:00,Kaçak/Stalker,26.47371973537282,0,,,,,,,,-3.4,3,-3.4,1,0.1,,,46.34,0.4,,,,0,0,1
17.07.2026,İstanbul,9,8,PARLAMA ZAMANI,FATİH AĞA,1600,Çim,Arap,21:00,Kaçak/Stalker,26.47371973537282,0,,,,,,,,-0.9,3,3.5,1,0.1,,,46.34,0.01,,,,0,0,1
17.07.2026,İstanbul,9,9,YALNIZEDE,AYABAKAN,1600,Çim,Arap,21:00,Kaçak/Stalker,26.47371973537282,1,6.0,6.0,0.6679999999999993,0.67,0.0,0.0,6931,-2.5,3,-0.7,1,1.03,,,29.23,2.42,,,,0,0,0
17.07.2026,İstanbul,9,10,ÇİLDUTAY,UÇANBEY,1600,Çim,Arap,21:00,Kaçak/Stalker,26.47371973537282,4,17.0,8.5,10.3352,3.0,9.0,2.75,6741,-0.1,1,-0.1,1,0.51,,,14.22,3.73,,,,0,0,0
17.07.2026,İstanbul,9,11,DAYANA,KAYAYÜREKLİ,1600,Çim,Arap,21:00,Kaçak/Stalker,26.47371973537282,2,10.0,10.0,4.667999999999999,4.67,4.0,4.0,6824,,0,1.7,1,0.3,,,25.54,0.07,,,,1,0,0
17.07.2026,İstanbul,10,1,EFE METE BEY,YAKUPBEY,1600,Çim,Arap,21:30,Kaçak/Stalker,26.47371973537282,7,12.0,-7.93,11.669200000000004,-6.57,9.25,-8.07,6661,-4.0,4,-1.3,1,0.38,,,34.39,0.3,,,,0,0,0
17.07.2026,İstanbul,10,2,FERMANDER,SULTAN DE FAUST,1600,Çim,Arap,21:30,Kaçak/Stalker,26.47371973537282,4,3.5,-3.12,3.668999999999997,-4.16,1.75,-7.0,6621,-1.1,1,0.0,1,,,,26.86,,,,,0,0,0
17.07.2026,İstanbul,10,3,GİRDABIN OĞLU,BABA MEVLÜT,1600,Çim,Arap,21:30,Kaçak/Stalker,26.47371973537282,7,2.0,-7.07,2.6680000000000064,-4.67,2.75,-4.93,6480,,0,-0.4,1,0.42,,,,,,,,0,0,0
17.07.2026,İstanbul,10,4,DAŞ FATİH,TAMERİNOĞLU,1600,Çim,Arap,21:30,Kaçak/Stalker,26.47371973537282,4,12.5,9.38,12.669600000000003,11.17,11.75,9.81,6541,,0,3.2,1,2.42,,,,0.27,,,,0,0,0
17.07.2026,İstanbul,10,5,FIRATIN GÜCÜ,SAADIN GÜCÜ,1600,Çim,Arap,21:30,Kaçak/Stalker,26.47371973537282,0,,,,,,,,-2.4,6,-2.2,1,0.21,,,26.8,1.1,,uzun,77,0,0,1
17.07.2026,İstanbul,10,6,ASAF BABA,SAADIN GÜCÜ,1600,Çim,Arap,21:30,Kaçak/Stalker,26.47371973537282,5,6.5,-7.6,9.669600000000003,-3.0,8.5,-3.85,6686,,0,2.3,1,0.21,,,26.8,0.08,,,,0,0,0
17.07.2026,İstanbul,10,7,EPARVEN,TURBO,1600,Çim,Arap,21:30,Kaçak/Stalker,26.47371973537282,0,,,,,,,,-1.1,1,1.2,1,2.84,,,29.97,0.75,,,,0,0,1
17.07.2026,İstanbul,10,8,SAADIN KASIRGASI,SAADIN GÜCÜ,1600,Çim,Arap,21:30,Kaçak/Stalker,26.47371973537282,8,11.0,3.19,9.333600000000004,4.0,10.75,3.28,6553,,0,0.75,1,0.21,,,26.8,1.97,,,,1,0,0
17.07.2026,İstanbul,10,9,NUSRAT ETKİSİ,TURBO,1600,Çim,Arap,21:30,Kaçak/Stalker,26.47371973537282,3,-1.0,-4.0,-0.33039999999999825,-1.66,-2.0,-2.5,6572,-1.8,2,-0.1,1,2.84,,,29.97,0.5,,,,0,0,0
17.07.2026,İstanbul,10,10,TUMBULKARAÜZÜM,KARAÜZÜM,1600,Çim,Arap,21:30,Kaçak/Stalker,26.47371973537282,1,0.0,0.0,0.6688000000000036,0.67,-0.25,-0.25,6851,,0,1.9,1,0.32,,,22.78,0.33,,,,0,0,0
17.07.2026,İstanbul,10,11,ASLAN YAĞIZ,ANKA,1600,Çim,Arap,21:30,Kaçak/Stalker,26.47371973537282,8,18.0,11.56,18.337000000000003,13.13,14.75,12.16,6524,,0,,0,0.49,,,23.53,0.53,,,,1,0,0
17.07.2026,İstanbul,10,12,ÖZERDEM,ORÇUN,1600,Çim,Arap,21:30,Kaçak/Stalker,26.47371973537282,5,13.0,5.2,13.668000000000006,4.4,13.75,4.45,6672,,0,0.1,1,,,,42.99,2.31,,,,0,0,0
17.07.2026,Bursa,1,1,BULUTYELE,SERDÜMEN,1400,Çim,Arap,13:30,Kaçak/Stalker,87.0620347378,1,-23.0,-23.0,-27.996,-28.0,-29.0,-29.0,6813,,0,1.6,1,0.1,0.83,,19.44,0.5,0.49,,,0,0,0
17.07.2026,Bursa,1,2,DAVRANTAY,ANKA,1400,Çim,Arap,13:30,Kaçak/Stalker,87.0620347378,1,5.0,5.0,0.003999999999997783,0.0,-1.0,-1.0,6807,-3.2,3,-3.2,1,0.49,0.59,,23.53,2.66,0.52,,,0,0,0
17.07.2026,Bursa,1,3,ERAFŞAR,AYABAKAN,1400,Çim,Arap,13:30,Kaçak/Stalker,87.0620347378,1,-23.0,-23.0,-27.996,-28.0,-29.0,-29.0,6721,-2.1,3,,0,1.03,0.57,,29.23,0.02,0.38,uzun,74,1,0,0
17.07.2026,Bursa,1,4,PAMİRALP,BERKSOY,1400,Çim,Arap,13:30,Kaçak/Stalker,87.0620347378,1,9.0,9.0,7.336999999999996,7.34,6.75,6.75,6898,-0.6,1,-0.6,1,0.67,0.62,,25.44,2.42,0.47,,,1,0,0
17.07.2026,Bursa,1,5,PERGA,ARHANBEY,1400,Çim,Arap,13:30,Kaçak/Stalker,87.0620347378,0,,,,,,,,-4.1,3,,0,0.01,0.8,,9.09,0.06,0.43,,,0,0,1
17.07.2026,Bursa,1,6,SELİM TALHA,DEMİRTURBO,1400,Çim,Arap,13:30,Kaçak/Stalker,87.0620347378,0,,,,,,,,-1.1,2,-1.1,1,0.0,1.0,,60.0,0.5,0.49,,,0,0,1
17.07.2026,Bursa,1,7,SERTESEN,BABA MEVLÜT,1400,Çim,Arap,13:30,Kaçak/Stalker,87.0620347378,0,,,,,,,,-2.1,5,-0.5,1,0.42,0.55,,10.95,0.25,0.45,,,0,0,1
17.07.2026,Bursa,1,8,ŞAH VEYSİ,GÜLBEŞİR,1400,Çim,Arap,13:30,Kaçak/Stalker,87.0620347378,0,,,,,,,,,0,4.2,1,0.0,0.0,,100.0,1.65,0.69,,,0,0,1
17.07.2026,Bursa,1,9,TINASEFE,MERTADAM,1400,Çim,Arap,13:30,Kaçak/Stalker,87.0620347378,1,13.0,13.0,4.005599999999994,4.01,2.0,2.0,6915,-3.1,3,2.0,1,0.0,1.0,,50.0,0.75,0.43,,,0,0,0
