3;SİNDİRELLA KG DB SK;2y d  d;MYBOYCHARLIE (IRE);ROSE DAILY;59;A.KURŞUN;UMUT KARABULUT;S.AKYAVUZ;8;%18.86(2);31;1:19.86;4,10;Burun
4;BELİNAY TAY K;2y d  d;MAXIMUS DREAM;PIRILIM;57;F.R.BEBEK;ATAKAN PEKER;Y.ÇAĞLAR;1;%3.36(8);;1:19.86;18,40;Yarım Boy
5;SPIRIT OF LUX KG DB SK;2y d  d;KUZEY KAFKASYALI;KAMILI (IRE);54 +2.00;İSM.YILDIRIM AP;ONUR DİLBAZ;İB.B.OĞULLARI;3;%17(3);;1:19.92;3,80;
6;LA MUNECA SK;2y k  d;THE GREY GATSBY (IRE);HIORT (IRE);57;E.ÇİZİK;MEHMET ALİ KATI;M.DOLAK;4;%22.43(1);;1:20.02;2,90;
7;MAGIC SURPRISE KG K DB;2y d  d;BLUEGRASS CAT (USA);SPRING WALTZ;57 +0.40;E.ÇANKAYA;ERAY KOKTAY;MER.KORKMAZ;2;%11.76(5);;1:22.46;6,75;
8;QUEEN LARA DB SKG SK;2y d  d;SPARTACUS;VELVET GREEN;53 +0.40;M.T.COŞKUN AP;FERHAT DEMİR;Y.TUNCAY;6;%0.85(9);9;1:24.78;43,75;
9;QUEEN ELA KG K;2y d  d;FLY BY ME;DADAYLI;57 +0.50;SAL.ÇELİK;MELİH ÜLGER;KAD.BALTACI;10;%6.61(6);;1:24.79;12,50;
10;MAGIC OF DARKNESS (Koşmaz);2y d  d;MALİ;DİŞEPS;57;H.AKYOL AP;NUSRET ÖZBAĞ;S.YANIK;9;%0.01(10);;Koşmaz;;
GANYAN(7) :24,85 TL, İKİLİ(3/7) :54,65 TL, SIRALI İKİLİ(7/3) :158,50 TL, ÜÇLÜ BAHİS(7/3/1) :2.775,20 TL, PLASE(3) :6,35 TL, PLASE(7) :10,30 TL, PLASE İKİLİ(1/3) :5,40 TL, PLASE İKİLİ(1/7) :41,10 TL, PLASE İKİLİ(3/7) :48,40 TL, 2. ÇİFTE(1/7) :89,60 TL

4. Kosu :   15.30;Handikap 16/Dişi /H1; 3 ve Yukarı İngilizler; kg; 2100m; Kum;;;;Rekor Derece :2.12.77
İkramiye;;;;;Yetiştirici Primi;;;;
1.)730.000 TL;2.)292.000 TL;3.)146.000 TL;4.)73.000 TL;5.)36.500 TL;1.)131.400 TL;2.)52.560 TL;3.)26.280 TL;4.)13.140 TL;5.)6.570 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;ALAMETİ FARİKA K DB;3y d  d;TOCCET (USA);PRENSES GÖZDE;51 +0.70;M.BAYIR;MURAT KARA;İ.ÇEÇAN;4;%11.78(4)  %10.93(3);61;2:22.33;6,25;1 Boy
2;MY LADY BUG DB SK;3y d  d;HASAFET;LADY ACAR;52 +0.20;M.A.SOLMAZ;ERKUTAY ÖZYURTERİ;V.YILDIRIM;2;%22.65(1)  %24.06(1);58;2:22.53;2,90;6 Boy
3;BEST ALYA KG DB SK;4y d k;VICTOIRE PISA (JPN);ATEŞHATUN;53 +2.00;M.KIYAK AP;NİHAT ARSLAN;Y.BAYSAL;3;%7.27(7)  %7.24(6);57;2:23.49;8,45;6 Boy
4;SKYDIVE DB SK;5y d k;MYBOYCHARLIE (IRE);BEYAZ GÖLGE;58;E.ATLAMAZ AP;ALAETTİN ÖZCAN;M.BULUÇ;6;%11.97(3)  %10.77(4);68;2:24.42;9,65;1 Boy
5;DOLCE MARE DB SK;3y d  d;BODEMEISTER (USA);GIFTED SULTAN;51 +2.00;E.ÇİZİK;CEM KAAN PARSAK;KAD.BALTACI;11 - DS;%21.54(2)  %23.7(2);53;2:24.62;3,80;
6;VICTORY LANE DB SK BB;3y d  d;VICTORY GALLOP (CAN);CANYAKAR (IRE);51 +2.00;M.KESKİN;BARAN D. CEMİLOĞLU;Ö.F.TAN;7;%10.3(5)  %9.93(5);56;2:25.14;8,10;
7;SEYYAHIM KG K;4y d k;MARCAVELLY (USA);PRENSES SEÇİL;52 +0.90;S.YAZICIOĞLU AP;BURÇİN TOPALGÖKÇELİ;H.ERGİN;10;%0.79(11)  %0.69(11);45;2:26.10;29,30;
8;PELOŞ MY LOVE KG SK;4y d k;BLAZE TO WIN;MAYA MY LOVE;58,5;M.AKYAVUZ;LEVENT N. GELGİN;S.GÖKDEMİR;5;%7.76(6)  %7.06(7);64;2:26.20;12,10;
9;MANNARA KG DB SK;3y d  d;AUTHORIZED (IRE);GOLD BIHAR;52 +1.30;M.T.COŞKUN AP;BÜLENT TAŞÇI;Ş.AYDEMİR;1;%1.83(9)  %1.74(9);31;2:26.81;27,45;
10;SHINING FORCE SK;4y d k;HAKEEM (USA);IM A DREAMER;60;İSM.YILDIRIM AP;HAKAN MERDER;Y.TUNCAY;9;%2.77(8)  %2.6(8);71;2:26.90;21,85;
11;MY JUILETTE K DB;5y d k;DAREDEVIL (USA);MY INFINITY;61 +2.00;K.DEMİREL AP;AZİZ CAN EKEN;K.S.MUCUR;8;%1.36(10)  %1.27(10);72;Derecesiz;35,50;
GANYAN(5) :6,25 TL, İKİLİ(5/6) :11,20 TL, SIRALI İKİLİ(5/6) :32,00 TL, 3. ÇİFTE(7/5) :197,50 TL

5. Kosu :   16.00;Handikap 15/Dişi /H1; 3 Yaşlı İngilizler; kg; 1600m; Çim;;;;Rekor Derece :1.33.82
İkramiye;;;;;Yetiştirici Primi;;;;
1.)595.000 TL;2.)238.000 TL;3.)119.000 TL;4.)59.500 TL;5.)29.750 TL;1.)107.100 TL;2.)42.840 TL;3.)21.420 TL;4.)10.710 TL;5.)5.355 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;GRAY DREAM DB SKG SK;3y k  d;GRAYSTORM;GO WIID;59;H.KARATAŞ;AHMET GÜZELOCAK;O.BULUT;8;%41.69(1)  %38.26(1);56;1:36.17;1,75;1 Boy
2;LADY GROUND K;3y d  d;BATTLEGROUND (USA);BLACK PUNCH;50 +1.80;M.BAYIR;BERKAY UĞUR ÇETİNEL;E.KARATAŞ;2;%4.54(8)  %4.84(8);38;1:36.30;22,05;Yarım Boy
3;HIZKESEN DB SK;3y d  d;BUSHRANGER (IRE);BALAHATUN;52,5 +0.80;E.ÇİZİK;SEYDİ AKYILDIRIM;Y.BAYSAL;11;%5.57(5)  %5.92(5);43;1:36.37;15,15;Boyun
4;DİNAMİT KIZ DB SKG SK;3y a  d;SADLER'S JOY (USA);SHAHEED (USA);52 +2.00;N.DEMİR;GÜLPINAR AYVAZ;Y.ÇAĞLAR;5;%2.37(9)  %2.72(9);40;1:36.41;29,70;1 Boy
5;JOYOUS GIRL SKG SK;3y d  d;SADLER'S JOY (USA);BUNGA BUNGA;51 +2.00;M.T.COŞKUN AP;BÜLENT ÇİZMECİ;İ.ÇEÇAN;10;%0.21(13)  %0.25(13);35;1:36.56;108,30;
6;SILLAGE DB SK;3y d  d;NOBEL PRIZE (IRE);WEMBLEY FIRTINASI;52;M.A.SOLMAZ;ALİ UÇAK;V.YILDIRIM;12;%0.99(12)  %1.08(12);38;1:36.58;32,10;
7;GOOD LUCK CHARM KG DB SK;3y d  d;MER DE GLACE (JPN);INFORTUAL;52 +2.00;U.TEMUR;ANSIN DİKİLİTAŞ;A.CİĞER;1;%1.18(11)  %1.43(11);41;1:36.95;41,90;
8;MARY BLACK KG K DB;3y d  d;TOROK (IRE);ZEHİR;55 +0.80;E.BOZDAĞ;MERYEM KARA ARAZ;Y.PETEK;3;%7.44(4)  %7.54(4);48;1:37.84;16,60;
9;STEEL ROCK KG SK;3y d  d;MENDIP (USA);IMPASSABLE GIRL;58,5;M.UYAR AP;SELİM KAYA;HÜS.KAYA;6;%5.56(6)  %5.47(7);61;1:38.07;13,50;
10;CRIMEAN DREAM KG;3y d  d;CRIMEAN TATAR;WARREN ROSE (GB);52 +1.70;MÜS.ÇELİK;V.İBRAHİM ARACI;C.AKGÜL;4;%12.39(2)  %11.93(3);41;1:38.20;8,10;
11;RICHWOOD;3y d  d;KANEKO;REACTIVE (GER);55 +2.00;SAL.ÇELİK;HAKAN YÜCETÜRK;KE.YILMAZ;9;%11.16(3)  %13.04(2);48;1:38.29;4,30;
12;SHINING LIFE KG SK;3y d  d;TIZWAY (USA);BUTTERFLY DREAMS;56;N.AVCİ;SÜLEYMAN BAŞYİĞİT;Ö.DEMİR;7;%5.27(7)  %5.74(6);50;1:43.46;23,15;
13;SILENT QUEEN K;3y d  d;TOROK (IRE);KEYFE DEĞER;51,5 +2.00;M.KESKİN;CÜNEYT BUĞDAYCI;Ş.AYDEMİR;13 - DS;%1.64(10)  %1.79(10);41;Derecesiz;39,80;
GANYAN(2) :1,75 TL, 1. 3'LÜ GANYAN(7/5/2) :1.050,40 TL, İKİLİ(2/11) :15,95 TL, SIRALI İKİLİ(2/11) :17,75 TL, ÜÇLÜ BAHİS(2/11/6) :301,30 TL, PLASE(11) :6,85 TL, PLASE(2) :1,35 TL, PLASE İKİLİ(2/11) :9,60 TL, PLASE İKİLİ(2/6) :10,50 TL, PLASE İKİLİ(6/11) :30,10 TL, SIRALI 5 Lİ BAHİS(2/11/6/10/13) :90.233,12 TL, 4. ÇİFTE(5/2) :16,00 TL

6. Kosu : ULS BAŞKENT KOŞUSU 16.30;G 3; 3 ve Yukarı İngilizler; 54.00kg; 60.00 kg; 60.50 kg; 2100m; Kum;;;;Rekor Derece :2.12.77
İkramiye;;;;;Yetiştirici Primi;;;;
1.)2.500.000 TL;2.)1.000.000 TL;3.)500.000 TL;4.)250.000 TL;5.)125.000 TL;1.)750.000 TL;2.)300.000 TL;3.)150.000 TL;4.)75.000 TL;5.)37.500 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;THE PROTECTER KG SK;4y d  a;ARMY MULE (USA);PURE ONE (USA);60;N.AVCİ;SEMA ULAŞ;H.YÜZBAŞI;7 - DS;%51.1(1)  %46.02(1);103;2:17.18;1,50;12 Boy
2;PERCY JACKSON SK;4y d  a;KANEKO;REAL QUATRO;60;SAL.ÇELİK;FERİT SALİH BAYIR;U.KULAK;1;%9.25(4)  %10.47(4);99;2:19.18;9,30;4 Boy
3;GÖRKEM KAPTAN DB SK;5y d  a;AGRESIVO (USA);ROYAL BEAUTY;60,5;E.ÇANKAYA;SERDAL ADALI;K.ARDA;6 - DS;%11.3(3)  %12.88(3);97;2:19.89;7,15;1,5  Boy
4;WOLF SEYFO DB SK;5y d  a;NATIVE KHAN (FR);SMARTY ROSE;60,5;H.KARATAŞ;SEYFETTİN GÜNDOĞDU;V.YILDIRIM;3;%17.59(2)  %18.81(2);101;2:20.15;4,45;4,5 Boy
5;DRAGON KINGDOM DB SKG SK;4y d  a;GOOD CURRY;VELO BREEZE;60;M.A.SOLMAZ;MURAT KARABULUT;V.YILDIRIM;5;%2.64(7)  %2.92(7);96;2:20.92;17,30;
6;EL CACİQUE DB SKG SK;4y d  a;INVINCIBLE SON (IRE);CARLY BABY;60;A.KURŞUN;MURAT DEMİR;D.TEKELİ;2;%2.73(6)  %3.14(6);95;2:22.51;18,15;
7;GALLOON SKG SK SGKR;4y d  a;TOUGH GUY;TOUGH GIRL;60;M.AKYAVUZ;KENAN ÖZDEMİR;Y.ARİ;4;%4.22(5)  %4.63(5);90;2:23.55;15,35;
8;FROSTER KG K;4y a  a;FROSTED (USA);VACATION TRAVEL (USA);60 +0.30;V.DEMİR;M.REŞAT AKKAN;A.ÇIKMAN;8 - DS;%1.16(8)  %1.14(8);94;Derecesiz;27,35;
GANYAN(8) :1,50 TL, 1. 6'LI GANYAN(2/1/7/5/2/8) :16.438,68 TL, 1. 5'Lİ GANYAN(1/7/5/2/8) :4.504,87 TL, İKİLİ(7/8) :6,30 TL, SIRALI İKİLİ(8/7) :7,75 TL, ÜÇLÜ BAHİS(8/7/1) :54,90 TL, PLASE(7) :1,05 TL, PLASE(8) :1,05 TL, 5. ÇİFTE(2/8) :3,45 TL

7. Kosu :   17.00;ŞARTLI 5/DHÖW; 4 ve Yukarı Araplar; 58.00kg; 59.50 kg; 1400m; Kum;;;;Rekor Derece :1.34.92
İkramiye;;;;;Yetiştirici Primi;;;;
1.)730.000 TL;2.)292.000 TL;3.)146.000 TL;4.)73.000 TL;5.)36.500 TL;1.)131.400 TL;2.)52.560 TL;3.)26.280 TL;4.)13.140 TL;5.)6.570 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;KOCAEFE KG K;5y k  a;YILMABAŞAR;GÜLERANA;55,5;MÜS.ÇELİK;AYTEKİN ŞEN;S.KAN;9 - DS;%21.53(2);95;1:37.96;2,80;2,5 Boy
2;NACARLI KG K;4y k  a;CANBERKTAY;SUNABOYLUM;56;M.A.SOLMAZ;DOĞAN IRMAK;V.YILDIRIM;5;%22.55(1);86;1:38.36;3,60;8,5 Boy
3;TUNCER KG DB SK SGKR;9y a  a;KAIZBERT (RU);FORRAYDIR;57,5;M.AKYAVUZ;CAHİT ÇETİNSU;K.KAYALIK;2;%14.35(4);98;1:39.77;5,55;Boyun
4;YENERSULTAN KG SK;9y a k;KAIZBERT (RU);SÖNMEZ SULTAN;52,5 +1.80;E.ATLAMAZ AP;SONGÜL TEKİNALP;İ.ÇEÇAN;3;%4.85(6);102;1:39.85;14,35;1,5  Boy
5;BORDOMAVİ SKG SK;8y d  a;ALTAHA;ZEUGMA;55,5 +1.30;M.G.ARSLAN;ALİ YILDIZ;H.TURAN;8 - DS;%14.84(3);99;1:40.06;7,60;
6;ABBAS BEY KG K DB GKR;5y k  a;UÇANOĞLU;PEKŞEKER;55,5 +0.20;A.KURŞUN;ÖMER BİLİR;M.ARSLAN;6;%14.13(5);92;1:40.62;5,50;
7;ERKŞAN K;6y d  a;YAKUPBEY;SUZENDE;55,5;M.N.SUNKAR;ÜMİT ARSLAN;M.ARSLAN;1;%2.48(8);95;1:40.94;19,60;
8;ŞİRİNMİŞİRİN;9y a k;UÇANBEY;KINALIGELİN;55,5 +0.20;N.DEMİR;MEHMET CANLIKA ;M.A.CANPOLATLI;4;%1.24(9);80;1:43.77;33,70;
9;AKDAĞ FIRTINASI KG SK;7y a  a;ORÇUN;İLKORU;57,5;E.ÇANKAYA;SITKI ŞİMŞEK;Y.UÇAR;7;%4.03(7);92;1:47.29;17,25;
GANYAN(7) :2,80 TL, İKİLİ(3/7) :6,15 TL, SIRALI İKİLİ(7/3) :9,40 TL, ÜÇLÜ BAHİS(7/3/2) :123,10 TL, PLASE(3) :2,35 TL, PLASE(7) :2,15 TL, 6. ÇİFTE(8/7) :6,40 TL

8. Kosu :   17.30;Maiden/Dişi; 2 Yaşlı İngilizler; 57.00kg; 1300m; Çim;;;;Rekor Derece :1.15.91
İkramiye;;;;;Yetiştirici Primi;;;;
1.)600.000 TL;2.)240.000 TL;3.)120.000 TL;4.)60.000 TL;5.)30.000 TL;1.)180.000 TL;2.)72.000 TL;3.)36.000 TL;4.)18.000 TL;5.)9.000 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;KUPA DOKUZLUSU KG K DB;2y d  d;TOROK (IRE);GLEN;57;U.TEMUR;ALİ RIZA KÖSEALİ;HÜS.TEKİNALP;11;%66.97(1);;1:19.65;1,30;Burun
2;FURİOSA KG SK;2y a  d;SADLER'S JOY (USA);FLY WINGS;57;M.G.ARSLAN;AYTEKİN ŞEN;M.ÖZYİĞİT;2;%5.59(4);27;1:19.66;8,45;5 Boy
3;SERSİVO KG K;2y a  d;AGRESIVO (USA);SERPİNTİ;57 +1.40;B.KILINÇ;SABA ÇİL;Y.DEMİR;1;%1.51(6);;1:20.45;28,20;1,5  Boy
4;CEYHAN SULTANI K DB;2y d  d;CEMALCAN;ALONG CAME MOLLY (GB);57 +0.40;SAL.ÇELİK;MAHMUT SEVİM;R.TAŞDELEN;5;%1.14(7);;1:20.61;29,65;Yarım Boy
5;HOLLY MOLLY DB SK;2y d  d;BATTLEGROUND (USA);CASA MILA;57;F.S.M.SANSAR;MURAT ULUFİ;C.ŞİMŞEK;8;%6.65(3);;1:20.70;10,40;
6;OY YARE K;2y d  d;SEA SOUND (IRE);İKSİR;57;SERH.ÇELİK AP;FERAT ÖZKAN;MEH.AKKUŞ;7;%4.39(5);30;1:20.94;9,00;
7;DİREN KAPORTACI KG K DB;2y k  d;GENERAL QUARTERS (USA);CAPOLAVORO;57;N.DEMİR;CEMAL YILDIZ;Y.UÇAR;4;%0.56(8);21;1:21.53;30,85;
8;TROPHY GIRL DB SKG SK;2y d  d;KUZEY KAFKASYALI;AYDEM SULTAN;57;M.N.SUNKAR;REMZİ DAĞ;E.ACER;10;%0.48(9);;1:21.60;67,40;
9;OKLOHAMA SK;2y d  d;EPAULETTE (AUS);SEA AND VICTORY;57;N.AVCİ;GÜLİZAR YANIK;M.DOLAK;9;%12.57(2);28;1:22.10;6,80;
10;LO SIENTO BB SK (Koşmaz);2y d  d;GOKEN (FR);PELEKAI (GB);59;O.YILMAZ AP;İSHAK ŞAHİN;M.DOLAK;3;%0.01(11);35;Koşmaz;;
11;I GOT THIS (Koşmaz);2y d  d;BODYGUARD HERO (USA);RIVIERA;54;K.DEMİREL AP;D.ÇAĞATAY YALÇIN;O.GİRİŞKİN;6;%0.12(10);;Koşmaz;;
GANYAN(8) :1,30 TL, İKİLİ(5/8) :5,45 TL, SIRALI İKİLİ(8/5) :5,90 TL, ÜÇLÜ BAHİS(8/5/10) :135,80 TL Çıkan 1 Atla: 10,90 TL, PLASE(5) :1,05 TL, PLASE(8) :1,05 TL, PLASE İKİLİ(5/10) :18,60 TL, PLASE İKİLİ(5/8) :2,80 TL, PLASE İKİLİ(8/10) :9,70 TL, 7. ÇİFTE(7/8) :4,40 TL

9. Kosu :   18.00;Handikap 15/DHÖW /H1; 4 ve Yukarı Araplar; kg; 1400m; Çim;;;;Rekor Derece :1.30.05
İkramiye;;;;;Yetiştirici Primi;;;;
1.)595.000 TL;2.)238.000 TL;3.)119.000 TL;4.)59.500 TL;5.)29.750 TL;1.)107.100 TL;2.)42.840 TL;3.)21.420 TL;4.)10.710 TL;5.)5.355 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;DENİZ KASIRGASI SK;4y a  a;GÜRSU;DENİZ ESİNTİSİ;59;A.KURŞUN;MEHMET DİLBER;SER.DOĞAN;5;%21.5(1);56;1:32.37;3,60;4 Boy
2;DEMİR BARBAR KG DB SK;4y a  a;BARBAROSBEY;ATİK GÜLÜ;58 +1.30;V.DEMİR;İRFAN DOĞAN;HAS.YILDIRIM;9;%5.35(7);54;1:32.98;15,20;1 Boy
3;YÜCEOĞUL KG SK;4y k  a;TAMERİNOĞLU;YÜCELAY;52 +2.00;F.S.M.SANSAR;MELİS KURTEL EMİN;C.DEMİR;7;%1.45(12);13;1:33.13;41,25;Boyun
4;ALÜNLÜHAT KG DB SK;4y k  a;FATİH AĞA;EYYAR;58;M.KIYAK AP;İ.HALİL ÜNLÜ;SER.DOĞAN;10;%10.41(4);58;1:33.17;6,45;Boyun
5;KATICESUR KG DB SK GKR;4y k  a;SAKARBAŞI;MAYISYAĞMURU;59,5;E.ÇANKAYA;MÜSLÜM KATI;C.KATI;12;%6.5(6);57;1:33.22;9,60;
6;DİLMAKIZ SK;4y k k;TEK YÜREK;İÇİMSU;53 +0.40;E.ÇİZİK;EMİN ÇELİK;M.DEMİROL;2;%9.43(5);44;1:33.70;7,10;
7;DEDEBATUR KG SK;4y k  a;FİRİKYA;DEDESİNİN GÜLÜ;56;N.AVCİ;SEMA ULAŞ;C.DEMİR;6;%18.7(2);50;1:33.99;4,35;
8;TAŞPINAR KG K DB;7y k k;KAIZBERT (RU);İDAL SULTAN;55;M.KESKİN;ENVER TOYDEMİR;M.DEMİROL;4;%12.99(3);45;1:34.00;7,55;
9;KÖKBEYİ KG DB;4y a  a;TURBO;CEYDAHAN;52 +2.00;N.DEMİR;ERDEM BEKMEZCİ;SER.YILDIZ;8;%2.4(10);42;1:35.03;26,90;
10;İKİMİZ DB SK;6y d k;CANKARDEŞLER;ELMASBİKE;57,5;F.ÇETİNBAŞ;HAYDAR YARDIMCI;Y.UÇAR;1;%4.74(8);50;1:36.15;17,70;
11;AKAR EDA KG DB SK;5y k k;AKARÇAY;EDADÜLÜLE;56;M.A.SOLMAZ;MEHMET FELHAN;A.E.BAŞ;11;%1.19(13);47;1:37.05;32,25;
12;BİZİMSOY KG SK;4y a  a;DENİZİM;BERKUK;59;B.KILINÇ;BİŞAR ÇELİK;İ.ÇEÇAN;3;%2.6(9);56;1:37.58;28,25;
13;ALTINEKEN KG DB SK;7y a k;KAIZBERT (RU);ALTINNAZLI;61;İSM.YILDIRIM AP;KEMAL YAKUP ALTIN;M.GÜNEŞ;13 - DS;%2.09(11);61;1:38.01;21,65;
