12;FLYMAN KG DB SK;4y k  a;DİLİRAN;OKLUBALKIZI;58;A.VURAL AP;ÖZLEM FIRAT;M.ACAR;7;%0.15(12);;1:56.83;102,05;
GANYAN(5) :1,90 TL, İKİLİ(5/11) :4,30 TL, SIRALI İKİLİ(5/11) :6,50 TL, ÜÇLÜ BAHİS(5/11/7) :95,20 TL, PLASE(11) :1,20 TL, PLASE(5) :1,05 TL, PLASE İKİLİ(5/11) :2,90 TL, PLASE İKİLİ(5/7) :6,10 TL, PLASE İKİLİ(7/11) :9,40 TL, SIRALI 5 Lİ BAHİS(5/11/7/6/1) :608,87 TL, 1. ÇİFTE(5/5) :5,75 TL

3. Kosu :   15.00;Amatör Binici/DHÖW; 4 ve Yukarı Araplar; kg; 1500m; Sentetik;;;;Rekor Derece :1.37.40
İkramiye;;;;;Yetiştirici Primi;;;;
1.)280.000 TL;2.)112.000 TL;3.)56.000 TL;4.)28.000 TL;5.)14.000 TL;1.)50.400 TL;2.)20.160 TL;3.)10.080 TL;4.)5.040 TL;5.)2.520 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;UZUN TAY DB SKG SK;6y d  a;İSFENDİYAR;ANOŞ;62,5;BAHTİYAR YANIK;SADIK ÇETİN;E.KAYA;5;%17.56(3);78;1:43.38;3,40;3,5 Boy
2;PONÇİKTAY DB SKG SK;6y a k;BESLENEY;HASHATUN;58;SUDE AKMAN;KAYA KAYA;Ş.Ş.DEMİR;3;%1.85(8);49;1:44.04;25,75;2 Boy
3;MİRZA BEY KG DB SK;5y a  a;ONURKAANIM;ÖZLENEN GÜL;59;TUĞBA RUMEYSA TUNÇ;HÜSEYİN KÖKLÜ;HAS.ALTUNBAŞ;6;%7.38(5);65;1:44.43;7,90;2,5 Boy
4;EGETAY KG GKR;8y k  a;ALTAHA;AHUBERE;59,5 +2.00;HASAN ERYILMAZ;TOLGA ŞAHİN;E.USLU;7;%5(6);66;1:44.89;15,60;3 Boy
5;SANPMAN KG SK;5y a  a;ARTOS;TEK DİŞİ;61,5;DAMLA ATASOY;HALİL YILDIZ;AT.GÖKÇE;4;%17.93(2);73;1:45.51;4,65;
6;FUNDO KG DB SK;7y a  a;GELİBOLU;ÇİSEM;63 +0.80;BATUHAN KERESTECİ;ŞEYHMUS AKIN;R.SUNA;8 - DS;%39.57(1);77;1:46.10;2,10;
7;VİZİGOT KG DB SK;8y k  a;KAIZBERT (RU);SORKUN KIZ;63 +2.00;CEYDA DEMİRKIRAN;MERT ÇELİK;B.ÇAPKIN;1;%8.38(4);79;1:46.56;11,55;
8;ÖNCÜÖZGÜR KG DB SK;5y a  a;GÜRSU;SONAT;61,5 +2.00;KORAY ÇELİK;MEHMET ERCÜMENT ULAŞ;T.N.YILDIZ;2;%2.34(7);72;1:57.35;27,10;
GANYAN(3) :3,40 TL, İKİLİ(3/8) :91,00 TL, SIRALI İKİLİ(3/8) :129,50 TL, ÜÇLÜ BAHİS(3/8/7) :1.962,50 TL, PLASE(3) :2,00 TL, PLASE(8) :7,35 TL, 2. ÇİFTE(5/3) :14,05 TL

4. Kosu :   15.30;ŞARTLI 4/DHÖW/Dişi; 4 ve Yukarı Araplar; 58.00kg; 60.00 kg; 1600m; Çim;;;;Rekor Derece :1.43.29
İkramiye;;;;;Yetiştirici Primi;;;;
1.)595.000 TL;2.)238.000 TL;3.)119.000 TL;4.)59.500 TL;5.)29.750 TL;1.)107.100 TL;2.)42.840 TL;3.)21.420 TL;4.)10.710 TL;5.)5.355 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;BLUEMOON KG K;6y a k;AYABAKAN;MOONSTONE;56 +1.00;E.ÇANKAYA;AYDIN ÜSTÜNDAĞ;E.USLU;1;%14.02(4)  %14.9(3);80;1:47.62;4,95;Baş
2;İLLEDE DORU KG K;6y d k;SAADIN GÜCÜ;AYDANARI;60;E.AKTUĞ;MEHMET ÇAVUŞ;HAY.YILDIRIM;7;%22.3(1)  %20.86(1);89;1:47.65;3,05;Boyun
3;MÜREKKEP YÜREK DB SK;5y a k;SAKARBAŞI;DİLAHATUN;56;E.ÇİZİK;MÜSLÜM BAKAY;At Sahibi;5;%14.78(3)  %15.03(2);80;1:47.69;4,50;2,5 Boy
4;TARÇINKIZ DB SK;5y k k;ÖZHABER;KURUŞUN KIZI;60;M.M.BİLGİN;HALİL ÖZTÜRK;M.A.TURAN;4;%10.47(5)  %10.38(5);84;1:48.06;9,90;Boyun
5;KURŞUNİLİ KG K;7y k k;SİLAH;MOĞOLGÜLÜ;56;V.ABİŞ;DENİZ KURTEL;T.N.YILDIZ;2;%14.98(2)  %13.99(4);89;1:48.09;5,70;
6;LUSİA KG K;7y a k;KAIZBERT (RU);DOST ELİ;58;A.YILDIZ;ADNAN GELEN;E.USLU;6;%5.68(7)  %6.17(7);88;1:48.19;17,00;
7;DİLARASULTANIM KG SK;5y k k;TAMERİNOĞLU;YILDIRIMKIZ;56 +0.20;F.ÇETİNBAŞ;SERPİL AKAN;M.TÜRKOĞLU;9;%3.58(8)  %3.79(8);63;1:48.59;23,10;
8;BENİM SULTANIM KG SK;5y k k;TURBO;ARYELE;58;SAL.ÇELİK;EMİRHAN AKSU;T.O.KARA;3;%8.26(6)  %8.77(6);86;1:48.68;12,05;
9;BİRSENSİN SULTAN KG K;5y a k;AYABAKAN;BİRSENSİN;55;BERK.GÖKÇE AP;AHMET CAN KARABULUT;V.KARAKAYA;10;%0.75(11)  %0.79(11);52;1:50.00;32,00;
10;BAYAN ALTIN KG K;5y d k;UÇANBEY;NERGİS GÜLÜ;57;N.AVCİ;ERSEN BÜYÜKTÜRKLER;G.SUBAŞI;11 - DS;%2.89(9)  %3.07(9);89;1:51.25;21,15;
11;KARANURA KG DB SK;5y k k;KARAÜZÜM;AHUNURA;60;MÜS.ÇELİK;MEHMET ALİ YARDIMCI;Y.UÇAR;8;%2.29(10)  %2.26(10);67;1:56.91;21,95;
GANYAN(8) :4,95 TL, İKİLİ(1/8) :10,10 TL, SIRALI İKİLİ(8/1) :19,75 TL, 3. ÇİFTE(3/8) :23,30 TL

5. Kosu :  PERTEVNİYAL KOŞUSU 16.00;Kısa Vade Handikap 22/DHÖW /H1; 4 ve Yukarı Araplar; kg; 1400m; Sentetik;;;;Rekor Derece :1.31.22
İkramiye;;;;;Yetiştirici Primi;;;;
1.)975.000 TL;2.)390.000 TL;3.)195.000 TL;4.)97.500 TL;5.)48.750 TL;1.)234.000 TL;2.)93.600 TL;3.)46.800 TL;4.)23.400 TL;5.)11.700 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;ACUN TAY KG;6y k  a;TÜMÖZ BEY;AYBEYNUR;60,5;V.ABİŞ;CUMHUR BALKAROĞLU;E.YILDIRIM;10;%17.09(2)  %15.57(2);90;1:33.86;5,60;Yarım Boy
2;CEMHAN KG K DB;4y a  a;BAŞ HÜKÜMDAR;TUTKUMUZ;54,5;A.KAÇMAZ;CEM KARTAL;C.GÖNÜLTAŞ;6;%6.17(6)  %6.9(6);81;1:33.95;10,70;Yarım Boy
3;ÇERKEZHAN KG DB SK;4y k  a;BERKSOY;SUEDA KIZIM;52 +1.60;E.ÇİZİK;ÜMİT YAĞMUR;ADN.POLAT;9;%13.33(4)  %13.19(4);64;1:34.05;4,25;1 Boy
4;YAĞIZATEŞ KG K;4y a  a;ATEŞTOPU;SAFSU;52 +2.00;A.ASLAN;SALİH TEKİNALP;S.ÇİFTÇİ;5;%14.84(3)  %14.58(3);67;1:34.19;5,65;Baş
5;ÇELİKGİLLER KG K DB;4y a  a;DEMİRSOY;KARADALGA;57;E.ÇANKAYA;AHMET KARACADAĞ;B.ÇAPKIN;3;%2.74(9)  %3.54(9);86;1:34.21;24,60;
6;NAMSAL KG DB SK;5y a  a;GÜRSU;SARDES;59;E.AKTUĞ;YUSUF EFE KARAMAN;V.KARAKAYA;1;%2.57(11)  %3.23(10);87;1:35.27;24,45;
7;SADIK AĞANIN OĞLU KG SK;4y a  a;ŞÜKRÜ;KÖPRÜLÜ;61;M.M.BİLGİN;SADIK ÇETİN;E.KAYA;2;%19.38(1)  %16.49(1);94;1:35.53;4,60;
8;IĞDIR KIZI KG K SK;6y k k;CANKARDEŞLER;FERACEHAN;52 +2.00;E.BOZDAĞ;OKAN KOÇHİSARLI;H.ACAR;11;%3.85(7)  %4.6(7);65;1:35.94;16,70;
9;KILIÇ İBO KG DB SK GKR;6y k  a;KAIZBERT (RU);ELİFKIZ;59;A.KURŞUN;CAN ÇAĞRI;U.TEMUÇİN;4;%3.51(8)  %4.14(8);87;1:36.01;17,10;
10;TUNA ADAM KG K;4y a  a;COŞARTAY;GÜMÜŞKANAT;52 +2.00;MÜS.ÇELİK;ABDULKADİR DURMAZ;H.ÇELİK;13 - DS;%9.84(5)  %10.61(5);72;1:36.13;9,00;
11;İTAATSİZ KG DB SK;5y k  a;MADRABAZ;CARTANO;61;SAL.ÇELİK;ERSAN ÜLDES;E.TURAN;7;%2.4(12)  %2.43(12);91;1:37.63;25,10;
12;GÜMBÜRHAN SKG SK;4y k  a;GÜMBÜRGÜMBÜR;LEYLANAZ;52 +2.00;C.PASO;MELİH ERDEM;Y.DEMİRKIRAN;8;%2.67(10)  %3.05(11);65;1:37.71;19,25;
13;GÜL AYALI DB SKG SK;6y a k;AYABAKAN;GÜLZADE;52 +2.00;N.AVCİ;ERSEN BÜYÜKTÜRKLER;A.TEMİZER;12;%1.61(13)  %1.67(13);72;1:37.94;28,20;
GANYAN(3) :5,60 TL, 1. 3'LÜ GANYAN(3/8/3) :247,60 TL, İKİLİ(3/7) :38,75 TL, SIRALI İKİLİ(3/7) :66,05 TL, PLASE(3) :3,00 TL, PLASE(7) :9,50 TL, PLASE İKİLİ(3/13) :10,00 TL, PLASE İKİLİ(3/7) :23,50 TL, PLASE İKİLİ(7/13) :20,20 TL, SIRALI 5 Lİ BAHİS(3/7/13/10/6) :85.490,31 TL, TABELA BAHİS(3/7/13/10) :3.518,40 TL, TABELA BAHİS SIRASIZ(3/7/13/10) :38,70 TL, 4. ÇİFTE(8/3) :36,25 TL

6. Kosu :  ATİLLA ÖZSOY KOŞUSU 16.30;KV-9; 3 ve Yukarı İngilizler; 55.00kg; 60.00 kg; 60.00 kg; 1200m; Çim;;;;Rekor Derece :1.08.52
İkramiye;;;;;Yetiştirici Primi;;;;
1.)1.325.000 TL;2.)530.000 TL;3.)265.000 TL;4.)132.500 TL;5.)66.250 TL;1.)318.000 TL;2.)127.200 TL;3.)63.600 TL;4.)31.800 TL;5.)15.900 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;SUBUTAI DB SK;7y d  g;COUNTERATTACK* (AUS);AAMAAL (GER);60;V.ABİŞ;DUYGU FATURA;E.USLU;1;%21.2(1)  %19.89(1);101;1:10.33;2,55;1 Boy
2;MAGIC WEAPON KG DB;4y d  a;TIZWAY (USA);INVINCIBLE GIRL;60;N.AVCİ;MELİS KURTEL EMİN;H.YÜZBAŞI;5;%11.99(4)  %12.48(4);98;1:10.49;5,75;Burun
3;BOLD LION KG DB SK;4y k  a;GRAYSTORM;GURU RINPOCHE;60;SAL.ÇELİK;FEVZİ YILMAZ;KE.YILMAZ;3;%9.03(5)  %9.46(5);92;1:10.50;7,05;Yarım Boy
4;HİDAN SKG SK;3y d  e;TOROK (IRE);ANGEL OF WESTPORT;55 +1.20;A.KURŞUN;MUHAMMET MERT KARAHAN;T.ŞİT;8 - DS;%12.51(3)  %14.16(3);61;1:10.56;3,30;Boyun
5;GEL OGLİM KG DB SK;6y d  a;YILDIRIMBEY;MALEFİZ;60;Ö.YILDIRIM;SAVAŞ ERCÜMENT BECENE;S.BECENE;6;%14.43(2)  %14.7(2);98;1:10.61;4,10;
6;TURKISH PUNCH K;5y d  a;DAREDEVIL (USA);TAQWEEM (USA);60;E.ÇANKAYA;AYDIN ÜSTÜNDAĞ;E.USLU;2;%3.85(6)  %4.19(6);88;1:11.25;17,15;
7;MAMBA FOREVER KG K ÖG;8y d  g;LUXOR;ASCELLA;60;K.GÖKÇE AP;ŞENAY ÇAKIR;C.GÜNEŞ;4;%0.99(7)  %0.87(7);90;1:12.86;36,10;
8;GRACE OF GOD K DB BB (Koşmaz);3y d  d;TOROK (IRE);REINE MAGIQUE (GB);53;E.ÇİZİK;ALİ RIZA ÇELİKOĞLU;U.BİLİK;7;%26(8)  %24.26(8);97;Koşmaz;3,85;
GANYAN(5) :2,55 TL, 1. 6'LI GANYAN(5/5/3/8/3/5,8) :2.290,12 TL, 1. 5'Lİ GANYAN(5/3/8/3/5,8) :753,00 TL, İKİLİ(3/5) :6,70 TL, SIRALI İKİLİ(5/3) :14,20 TL, ÜÇLÜ BAHİS(5/3/1) :191,70 TL Çıkan 1 Atla: 13,40 TL, PLASE(3) :2,95 TL, PLASE(5) :2,00 TL, 5. ÇİFTE(3/5) :23,80 TL

7. Kosu :  YARIŞSEVERLER KOŞUSU 17.00;KV-7; 3 ve Yukarı İngilizler; 54.00kg; 60.00 kg; 60.50 kg; 2000m; Sentetik;;;;Rekor Derece :2.00.81
İkramiye;;;;;Yetiştirici Primi;;;;
1.)975.000 TL;2.)390.000 TL;3.)195.000 TL;4.)97.500 TL;5.)48.750 TL;1.)234.000 TL;2.)93.600 TL;3.)46.800 TL;4.)23.400 TL;5.)11.700 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;PYTHAGOREAN THEORY KG SK;4y d  a;TOROK (IRE);GONDOR;60;H.KARATAŞ;MURAT KAYA;B.AKBULUT;4;%47.48(1);97;2:05.03;1,70;6 Boy
2;STAR BLOOD KG K;4y d  a;SMART ROBIN (JPN);MERZUKA;60;M.M.BİLGİN;MEHMET TURNA;E.KARAKÖLEOĞLU;1;%21.14(2);91;2:06.07;3,40;Boyun
3;ZAMBUR AGA KG SK;4y d  a;PAPA CLEM (USA);IMPASSIONED;56 +1.30;SAL.ÇELİK;İZZET TİĞİT;O.GİRİŞKİN;3;%15.91(3);95;2:06.12;4,75;Burun
4;COOL STAR SKG SK;6y d  a;TOROK (IRE);TAWAFEEG (USA);56,5;E.ÇİZİK;MERT BAYIR;T.ŞİT;7 - DS;%1.49(7);86;2:06.13;22,75;2,5 Boy
5;BLACK PABLO KG SK;4y d  a;KANEKO;CONTROLLABLE;61;B.KILINÇ;AHMET İSTANBULLU;O.GİRİŞKİN;6 - DS;%6.58(4);98;2:06.46;13,25;
6;KOCAVEZİR SK;8y d  a;TOROK (IRE);EKINOKS CODE;58,5;K.GÖKÇE AP;BARIŞ GÖRGÜN;HAL.YILDIZ;5 - DS;%4.69(5);92;2:07.15;11,65;
7;HERE TO GO DB SK;4y d  a;HERE TO FLY;NO MORE STRIKE;60;A.YILDIZ;NEVZAT SEYOK;M.AKKILIÇ;2;%2.71(6);87;2:07.81;18,95;
GANYAN(3) :1,70 TL, İKİLİ(3/4) :3,05 TL, SIRALI İKİLİ(3/4) :5,15 TL, ÜÇLÜ BAHİS(3/4/7) :26,40 TL, 6. ÇİFTE(5/3) :8,25 TL

8. Kosu :   17.30;ŞARTLI 5/DHÖW/Dişi; 3 Yaşlı Araplar; 57.00kg; 1300m; Sentetik;;;;Rekor Derece :1.23.86
İkramiye;;;;;Yetiştirici Primi;;;;
1.)730.000 TL;2.)292.000 TL;3.)146.000 TL;4.)73.000 TL;5.)36.500 TL;1.)219.000 TL;2.)87.600 TL;3.)43.800 TL;4.)21.900 TL;5.)10.950 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;BİR EDA KG K;3y a  d;AFRİKAANDER;EDADÜLÜLE;57;A.YILDIZ;MEHMET FELHAN;B.TANRIKULU;7;%12.39(3);51;1:27.29;5,70;4 Boy
2;ATILIMHANIM KG K;3y a  d;AFRİKAANDER;ATILIM;57;K.GÖKÇE AP;MÜHİTTİN ALAK;A.TEMİZER;4;%30.55(2);63;1:27.93;2,70;3 Boy
3;QUEEN HANIM KG DB SK;3y k  d;AFRİKAANDER;HANIM ABLA;57;MÜS.ÇELİK;MEHMET UÇAR;Y.UÇAR;2;%3.88(5);38;1:28.46;13,65;2,5 Boy
4;ARABİAN KG SK;3y a  d;GÜMBÜRGÜMBÜR;NESLİNAZ;57;H.KARATAŞ;EMRE YAVUZ;S.BECENE;6;%42.23(1);52;1:28.88;1,85;1 Boy
5;VAHŞİ KRALİÇE KG K;3y a  d;GELİBOLU;ELDANS;57 +0.10;M.M.BİLGİN;ADİL TURAN;SEN.ŞEN;3;%3.77(6);42;1:29.04;14,75;
6;ŞAHANIL KG K;3y a  d;GELİBOLU;MİNE HANIM;51;A.VURAL AP;MELİH GÖRGÜN;HAL.YILDIZ;1;%0.71(7);27;1:30.27;29,40;
7;ALADAĞLAR KG K;3y a  d;GELİBOLU;SARIYAZMA;55 +1.00;A.KURŞUN;TAMER AKSU;U.TEMUÇİN;5;%6.47(4);44;1:31.21;12,70;
GANYAN(3) :5,70 TL, İKİLİ(1/3) :9,85 TL, SIRALI İKİLİ(3/1) :21,15 TL, ÜÇLÜ BAHİS(3/1/4) :288,20 TL, 7. ÇİFTE(3/3) :22,15 TL

9. Kosu :   18.00;ŞARTLI 27/Dişi; 2 Yaşlı İngilizler; 57.00kg; 1200m; Çim;;;;Rekor Derece :1.08.52
İkramiye;;;;;Yetiştirici Primi;;;;
1.)835.000 TL;2.)334.000 TL;3.)167.000 TL;4.)83.500 TL;5.)41.750 TL;1.)250.500 TL;2.)100.200 TL;3.)50.100 TL;4.)25.050 TL;5.)12.525 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;KINZHAL DB SK;2y d  d;TASLEET (GB);ARISHKA (IRE);57;H.KARATAŞ;KEMAL KURT;İB.B.OĞULLARI;3;%57.22(1);;1:13.76;1,75;4 Boy
2;HASTA FINAL KG K;2y d  d;MENDIP (USA);TIA DALMA;57;V.ABİŞ;KAAN ŞAF;HAS.ALTUNBAŞ;5;%12.63(2);;1:14.35;5,70;1 Boy
3;INFINITE STORM K DB;2y d  d;BATTLEGROUND (USA);PENAPOLIS (GER);57;A.YILDIZ;SİNAN ÖZNUR;M.E.AVCI;9;%2.77(7);;1:14.47;18,20;Yarım Boy
4;GRAVITAS YP;2y d  d;CLOTH OF STARS (IRE);VICTHUR (IRE);57 +1.20;S.BOYRAZ;HAYRULLAH DOĞAN;C.TURAN;4;%7.54(3);;1:14.55;7,30;1,5  Boy
5;TAŞKININ SEVDASI;2y d  d;TIZWAY (USA);DRY CLEANER;57;E.AKTUĞ;SEVDA OGURLU;R.KARABULUT;1;%5.37(4);;1:14.71;11,50;
6;NINJA QUEEN KG DB SK;2y d  d;KLIMT (USA);ÇÖLAN RÜZGARI;57;N.AVCİ;İLKNUR BALCIOĞLU;C.TURAN;6;%1.99(9);;1:15.57;20,15;
7;UZZO;2y d  d;KANEKO;COURAGEUX;57;A.KURŞUN;MİNE KOYUNCUOĞLU;T.ŞİT;8;%4.8(5);;1:16.29;9,55;
8;MILKYWAY K;2y d  d;KANEKO;LARAMİNA;57;B.AKÇAY;YİĞİT KILIÇÇI;E.USLU;2;%4.68(6);;1:16.80;12,65;
9;GALIANO KG K;2y d  d;HAKEEM (USA);ABROSIVE;57;M.M.BİLGİN;TANER TURGU;C.TURAN;11;%2.39(8);;1:17.28;16,50;
10;SILENT TUNGUSKA;2y d  d;HAKKAR;ENIAC;57;S.AKBULAT AP;ÖZCAN VARNA;AT.GÖKÇE;10;%0.59(10);;1:26.47;38,85;
11;TOUCH THE TOP K (Koşmaz);2y a  d;TOUCH THE WOLF;GAMİ GAMİ;57;C.ALTUN;KEMAL KURT;D.KAYA;7;%0.01(11);;Koşmaz;;
[(5)KINZHAL,(10)TOUCH THE TOP,] eküridir.GANYAN(5) :1,75 TL, 7'Lİ PLASE(3,8/1,8/3,7/3,5,8/3,4/1,3/3,5,10) :295,00 TL, 2. 6'LI GANYAN(8/3/5,8/3/3/5,10) :2.076,68 TL, 2. 5'Lİ GANYAN(3/5,8/3/3/5,10) :428,02 TL, 4'LÜ GANYAN(5,8/3/3/5,10) :114,10 TL, 2. 3'LÜ GANYAN(3/3/5,10) :61,60 TL, İKİLİ(3/5) :3,60 TL, SIRALI İKİLİ(5/3) :4,75 TL, ÜÇLÜ BAHİS(5/3/4) :170,70 TL, PLASE(3) :1,05 TL, PLASE(5) :1,05 TL, PLASE İKİLİ(3/4) :28,60 TL, PLASE İKİLİ(3/5) :3,90 TL, PLASE İKİLİ(4/5) :13,10 TL, 8. ÇİFTE(3/5,10) :14,50 TL, 7'Lİ GANYAN(3/8/3/5,8/3/3/5,10) :17.597,50 TL

